Electrode,Time (s)
C1_41,0.02632
C1_33,0.25064
C1_24,0.47496
C1_33,1.3124
C1_24,1.50112
C1_24,1.93112
C1_24,2.51032
C1_33,2.58344
C1_24,3.20168
C1_24,3.86152
C1_33,4.27656
C1_24,4.53
C1_33,4.92224
C1_24,5.07704
C1_24,5.82496
C1_24,6.30128
C1_33,6.6196
C1_24,7.03352
C1_33,7.8004
C1_33,7.90768
C1_33,8.00496
C1_24,8.07536
C1_24,8.38128
C1_24,9.216
C1_24,9.964
C1_33,10.31816
C1_24,10.34488
C1_33,10.42456
C1_33,10.84192
C1_24,11.13368
C1_33,12.88152
C1_33,13.14624
C1_24,13.17912
C1_24,13.56584
C1_33,13.5824
C1_34,13.6356
C1_33,13.7288
C1_24,14.4112
C1_33,14.81272
C1_24,14.84088
C1_33,15.01016
C1_31,15.34384
C1_24,15.52288
C1_24,15.61928
C1_22,15.88624
C1_33,15.89504
C1_12,15.9512
C1_24,16.45512
C1_34,16.5668
C1_24,17.02424
C1_24,17.50224
C1_24,18.26504
C1_33,18.85208
C1_34,18.85552
C1_33,18.99808
C1_31,19.09256
C1_24,19.81656
C1_24,20.16248
C1_33,21.18232
C1_33,21.25152
C1_24,22.4368
C1_24,22.728
C1_24,22.92392
C1_33,23.1364
C1_24,24.06688
C1_24,24.88216
C1_33,25.49136
C1_33,25.7308
C1_22,25.7512
C1_24,25.93032
C1_24,26.20792
C1_24,26.45352
C1_24,26.99464
C1_33,27.10768
C1_24,27.9324
C1_33,28.34016
C1_24,29.03
C1_24,29.3212
C1_33,29.6916
C1_33,29.79
C1_24,29.97448
C1_24,30.38264
C1_33,31.1628
C1_12,31.28024
C1_33,31.35832
C1_24,31.62936
C1_33,32.54744
C1_33,32.85232
C1_24,32.92984
C1_24,33.36216
C1_33,33.8984
C1_24,33.952
C1_33,34.11136
C1_33,34.21752
C1_24,34.2904
C1_24,35.0508
C1_24,35.49336
C1_33,35.50336
C1_33,35.78112
C1_33,36.96288
C1_24,37.04568
C1_33,37.2592
C1_24,38.33
C1_31,38.74208
C1_24,38.9244
C1_33,39.1904
C1_33,39.3004
C1_24,39.41736
C1_24,40.24056
C1_24,40.69296
C1_33,40.79488
C1_33,40.98176
C1_33,41.16968
C1_24,41.89184
C1_33,41.94576
C1_24,42.09504
C1_33,42.77584
C1_24,43.08496
C1_33,43.12544
C1_24,43.82888
C1_24,43.90928
C1_33,44.066
C1_33,44.18256
C1_24,44.5008
C1_24,44.84888
C1_22,45.11496
C1_33,45.37584
C1_24,45.99112
C1_12,46.12008
C1_24,46.36672
C1_24,46.91488
C1_33,47.08144
C1_33,47.1928
C1_24,47.22152
C1_33,47.28544
C1_24,48.02184
C1_33,48.65296
C1_33,48.7324
C1_33,48.91208
C1_13,48.99056
C1_24,50.108
C1_33,50.55568
C1_33,50.64168
C1_33,50.69768
C1_24,50.89448
C1_24,51.3696
C1_33,51.84848
C1_22,51.88864
C1_24,51.8984
C1_34,52.16328
C1_24,52.75016
C1_33,53.01184
C1_33,53.754
C1_24,53.75608
C1_43,53.83856
C1_24,53.84256
C1_14,53.84448
C1_34,53.8532
C1_44,53.85744
C1_43,53.85848
C1_33,53.85856
C1_24,53.86368
C1_42,53.86832
C1_44,53.8684
C1_13,53.87024
C1_43,53.87528
C1_44,53.87584
C1_34,53.88248
C1_44,53.88456
C1_34,53.88504
C1_43,53.88616
C1_14,53.8892
C1_24,53.88992
C1_44,53.89232
C1_44,53.89496
C1_11,53.89952
C1_14,53.90128
C1_33,53.92472
C1_24,54.00392
C1_24,54.12744
C1_24,54.24952
C1_12,54.42968
C1_33,55.43072
C1_33,55.48024
C1_24,55.49704
C1_33,55.75328
C1_24,55.8812
C1_24,56.71216
C1_24,56.83696
C1_33,57.06976
C1_33,57.11848
C1_33,57.52144
C1_24,57.57656
C1_33,57.8788
C1_24,58.22408
C1_33,58.35728
C1_33,58.41096
C1_24,58.7692
C1_24,59.1972
C1_33,59.72656
C1_24,59.72784
C1_24,60.15584
C1_24,60.29128
C1_24,60.72
C1_33,60.738
C1_33,60.86272
C1_33,60.94192
C1_24,60.97192
C1_24,61.06832
C1_34,61.27688
C1_24,61.55144
C1_24,61.678
C1_33,62.18736
C1_24,62.36088
C1_24,63.3104
C1_24,63.79296
C1_12,64.03208
C1_24,64.4268
C1_24,64.47368
C1_33,65.35616
C1_33,65.45064
C1_24,65.54232
C1_24,65.93856
C1_31,66.13
C1_31,66.65024
C1_33,66.79664
C1_24,67.2256
C1_24,68.1264
C1_33,68.28896
C1_24,69.10624
C1_24,70.10872
C1_24,70.59968
C1_33,70.658
C1_33,70.86584
C1_24,70.91152
C1_24,71.17904
C1_32,71.73976
C1_33,71.77832
C1_12,71.83032
C1_24,72.0224
C1_24,72.48048
C1_12,72.95016
C1_33,73.31736
C1_24,73.36464
C1_12,73.48608
C1_33,73.566
C1_24,73.94816
C1_24,74.27112
C1_24,74.32672
C1_24,74.77424
C1_33,75.37944
C1_33,75.5932
C1_24,75.7052
C1_24,76.16208
C1_24,76.50552
C1_33,76.61128
C1_33,76.70232
C1_33,76.91784
C1_24,77.15744
C1_24,77.7336
C1_33,78.56216
C1_33,78.68888
C1_22,79.01728
C1_24,79.06928
C1_24,80.56808
C1_33,80.82208
C1_33,81.07352
C1_24,81.32784
C1_33,82.2156
C1_13,82.24528
C1_33,83.75096
C1_34,83.8492
C1_33,84.01712
C1_24,84.74264
C1_24,86.03672
C1_33,86.14648
C1_33,86.24864
C1_24,86.31216
C1_24,87.29304
C1_33,87.59392
C1_24,87.71976
C1_33,87.90072
C1_24,88.52936
C1_33,89.01744
C1_24,91.10592
C1_33,91.18712
C1_33,91.3448
C1_22,91.34728
C1_33,91.43208
C1_33,91.498
C1_24,91.91056
C1_23,92.2492
C1_24,92.52544
C1_22,92.93352
C1_24,92.95024
C1_24,93.37808
C1_24,93.73624
C1_33,93.84424
C1_33,93.99624
C1_33,94.07504
C1_22,94.152
