Electrode,Time (s)
C2_33,0.11424
C2_33,0.37856
C2_33,0.79984
C2_33,1.10008
C2_33,1.19792
C2_33,1.38824
C2_33,1.72384
C2_31,1.7328
C2_33,2.01776
C2_33,2.42328
C2_33,2.67016
C2_33,2.93656
C2_33,3.25864
C2_33,3.34184
C2_33,3.61176
C2_33,3.9696
C2_33,4.29472
C2_33,4.3748
C2_33,4.64184
C2_33,4.93752
C2_33,5.20752
C2_33,5.51752
C2_33,5.83
C2_33,6.2344
C2_33,6.53104
C2_33,6.82864
C2_33,7.25712
C2_33,7.73256
C2_33,8.02552
C2_33,8.09632
C2_33,8.25352
C2_33,8.62928
C2_33,8.96008
C2_33,9.29488
C2_33,9.78808
C2_33,10.06304
C2_33,10.39984
C2_33,10.52024
C2_31,10.53048
C2_33,10.64216
C2_33,11.19976
C2_33,11.57824
C2_33,11.89032
C2_33,12.29392
C2_33,12.65528
C2_33,13.1064
C2_31,13.11928
C2_33,13.33616
C2_33,13.6496
C2_33,13.98416
C2_31,13.9928
C2_33,14.73888
C2_33,15.20536
C2_33,15.6008
C2_33,15.61288
C2_31,15.72248
C2_33,15.98736
C2_33,16.39128
C2_33,16.4288
C2_33,16.85592
C2_33,17.32408
C2_33,17.64704
C2_33,18.01376
C2_33,18.23144
C2_33,18.38976
C2_33,18.79504
C2_31,18.82888
C2_33,19.23304
C2_33,19.88296
C2_33,20.04952
C2_33,20.20576
C2_33,20.5932
C2_33,21.08536
C2_31,21.17976
C2_33,21.48344
C2_33,22.08056
C2_33,22.38776
C2_33,22.82016
C2_33,23.27392
C2_33,23.56736
C2_33,23.95032
C2_33,24.45488
C2_33,24.69208
C2_33,25.15768
C2_33,25.16064
C2_33,25.58728
C2_33,25.9036
C2_33,26.23112
C2_33,26.6812
C2_33,27.04224
C2_33,27.47256
C2_31,27.6296
C2_33,27.7548
C2_31,27.94896
C2_33,28.1844
C2_33,28.52384
C2_33,28.8636
C2_33,29.2232
C2_33,29.5668
C2_33,29.84392
C2_33,30.21032
C2_33,30.50656
C2_33,30.59296
C2_33,30.80136
C2_33,31.23528
C2_33,31.5108
C2_33,31.92744
C2_33,32.20376
C2_33,32.48352
C2_33,32.78192
C2_33,33.14104
C2_33,33.53592
C2_33,33.87704
C2_33,34.17248
C2_33,34.46512
C2_33,34.77424
C2_31,34.94968
C2_33,35.0144
C2_33,35.32936
C2_33,35.74024
C2_33,36.02632
C2_33,36.29336
C2_33,36.65112
C2_33,36.96736
C2_33,37.23552
C2_33,37.56368
C2_33,37.88896
C2_33,37.92608
C2_33,38.12392
C2_33,38.46944
C2_33,38.74464
C2_33,39.02344
C2_33,39.33224
C2_33,39.5692
C2_33,39.83584
C2_33,39.8564
C2_33,40.18872
C2_33,40.70472
C2_33,40.97176
C2_33,41.27472
C2_33,41.59848
C2_33,41.94656
C2_33,42.2216
C2_33,42.49416
C2_33,42.51976
C2_33,42.78512
C2_33,43.07616
C2_33,43.4156
C2_33,43.67624
C2_33,43.9788
C2_33,44.30448
C2_33,44.5724
C2_33,44.85784
C2_33,45.16568
C2_33,45.4884
C2_33,45.73848
C2_33,45.74152
C2_33,46.1784
C2_33,46.55472
C2_33,46.7384
C2_33,47.01424
C2_33,47.3016
C2_33,47.59008
C2_33,47.87704
C2_33,48.23608
C2_33,48.51328
C2_31,48.57864
C2_33,49.07104
C2_33,49.3488
C2_31,49.79688
C2_33,49.83968
C2_31,50.04752
C2_33,50.18344
C2_33,50.50408
C2_33,50.85456
C2_33,51.12104
C2_33,51.41792
C2_33,51.6888
C2_33,52.06016
C2_33,52.58768
C2_33,52.9716
C2_33,53.26368
C2_33,53.52088
C2_33,53.87728
C2_33,54.13712
C2_33,54.47104
C2_33,54.71408
C2_33,54.78848
C2_33,55.13552
C2_33,55.35392
C2_33,55.49168
C2_33,55.85784
C2_33,56.18352
C2_33,56.54616
C2_33,56.62056
C2_33,56.96112
C2_33,57.15888
C2_33,57.48416
C2_31,57.75776
C2_33,57.95624
C2_33,58.23304
C2_33,58.63968
C2_33,58.9428
C2_33,59.26728
C2_33,59.6232
C2_33,60.07504
C2_33,60.37072
C2_33,60.6632
C2_33,61.13224
C2_33,61.20688
C2_33,61.7804
C2_33,62.06672
C2_33,62.09544
C2_33,62.43384
C2_33,62.77856
C2_33,63.09912
C2_33,63.42984
C2_33,63.69168
C2_33,63.89648
C2_33,64.268
C2_33,64.61824
C2_33,65.09656
C2_33,65.32424
C2_33,65.77352
C2_33,66.22904
C2_33,66.38144
C2_33,66.53648
C2_33,66.87712
C2_33,67.33736
C2_33,67.69576
C2_33,68.02024
C2_33,68.67384
C2_33,68.88384
C2_33,69.2832
C2_33,69.56696
C2_33,69.57008
C2_33,69.97944
C2_33,70.35072
C2_33,70.65232
C2_33,70.89856
C2_33,70.94192
C2_33,71.53696
C2_33,71.77136
C2_33,72.17696
C2_33,72.47752
C2_24,72.51984
C2_33,72.95464
C2_33,73.28448
C2_33,73.77552
C2_33,74.12448
C2_33,74.48288
C2_33,74.84976
C2_33,74.996
C2_33,75.30784
C2_33,75.64
C2_33,76.0576
C2_33,76.45328
C2_33,76.7704
C2_33,77.24912
C2_33,77.53472
C2_33,77.8592
C2_33,78.19728
C2_33,78.59368
C2_33,78.9908
C2_33,79.38056
C2_33,79.74024
C2_33,79.87344
C2_33,80.06256
C2_33,80.37848
C2_33,80.66016
C2_33,80.996
C2_33,81.27768
C2_31,81.342
C2_33,81.64416
C2_33,81.99712
C2_33,82.296
C2_33,82.52248
C2_33,82.86216
C2_33,83.1988
C2_33,83.4728
C2_33,83.89648
C2_33,84.18184
C2_33,84.46368
C2_33,84.68368
C2_33,84.95928
C2_33,85.26336
C2_33,85.60056
C2_33,85.97864
C2_33,86.30568
C2_33,86.71032
C2_31,87.02472
C2_33,87.04328
C2_33,87.33856
C2_33,87.61104
C2_33,87.89824
C2_33,88.34216
C2_33,89.0632
C2_33,89.3928
C2_33,89.8884
C2_33,90.32944
C2_33,90.74296
C2_33,91.2736
C2_31,91.48832
C2_33,91.72032
C2_33,91.9348
C2_33,92.26736
C2_33,92.54448
C2_33,92.99496
C2_33,93.5252
C2_33,93.82536
C2_33,94.36344
C2_33,94.73344
C2_33,95.09584
C2_33,95.13024
C2_33,95.45792
C2_33,96.05136
C2_33,96.43336
C2_33,96.78336
C2_31,97.32208
C2_33,97.34128
C2_33,97.51888
C2_33,97.61016
C2_33,97.97504
C2_33,98.50168
C2_33,98.79664
C2_33,99.20496
C2_33,99.28936
C2_33,99.56328
C2_33,99.6228
C2_33,99.93536
C2_33,100.27888
C2_33,100.57256
C2_33,100.91424
C2_33,101.34208
C2_33,101.64264
C2_33,101.92264
C2_33,102.05992
C2_33,102.60376
C2_33,103.04248
C2_33,103.34112
C2_33,103.68792
C2_33,103.82824
C2_33,104.13648
C2_33,104.35048
C2_33,104.39336
C2_33,104.72736
C2_33,105.0068
C2_33,105.25632
C2_33,105.42576
C2_33,105.77552
C2_33,106.09912
C2_33,106.5456
C2_33,106.90848
C2_33,107.2548
C2_33,107.53624
C2_33,107.89464
C2_33,108.41632
C2_33,108.71888
C2_33,109.03768
C2_33,109.32648
C2_33,109.82168
C2_33,110.15512
C2_33,110.65152
C2_33,110.97144
C2_33,111.37664
C2_33,111.41744
C2_33,111.62152
C2_33,111.72504
C2_33,112.07424
C2_33,112.36424
C2_33,112.6532
C2_33,112.66152
C2_33,113.14432
C2_33,113.15512
C2_33,113.63736
C2_33,113.98072
C2_33,114.03104
C2_33,114.60992
C2_33,115.01624
C2_33,115.30432
C2_33,115.53312
C2_33,115.6432
C2_33,115.75792
C2_33,116.1484
C2_33,116.31064
C2_33,116.68552
C2_31,116.76616
C2_33,117.09208
C2_33,117.39896
C2_33,117.83864
C2_33,118.0508
C2_33,118.224
C2_33,118.7528
C2_33,118.79296
C2_33,119.11792
C2_33,119.5004
C2_33,119.76176
C2_33,119.96824
C2_33,119.98208
C2_33,120.38824
C2_33,120.72848
C2_33,121.27728
C2_33,121.9216
C2_24,122.55232
C2_33,122.68976
C2_33,123.0668
C2_33,123.2136
C2_33,123.28488
