Electrode,Number of spikes,First spike time (sec),Last spike time (sec),Burst duration
C3_21,6,479.97176,480.12576,0.15399999999999636
C3_21,5,498.80784,498.83832,0.030480000000011387
C3_21,7,538.79624,538.96976,0.1735199999999395
C3_21,5,556.96552,557.01472,0.049200000000041655
C3_21,10,559.98056,560.25048,0.2699200000000701
C3_21,5,560.52048,560.56288,0.042399999999929605
C3_21,10,586.8688,587.12496,0.2561600000000226
C3_22,41,88.89728,89.48832,0.5910400000000067
C3_22,17,93.28936,93.65816,0.36879999999999313
C3_22,28,97.90416,98.21544,0.31127999999999645
C3_22,34,103.34968,103.742,0.392319999999998
C3_22,24,109.4524,109.87424,0.4218400000000031
C3_22,39,159.75624,160.38328,0.6270400000000222
C3_22,28,170.10328,170.5544,0.45111999999997465
C3_22,26,188.73,189.09056,0.36056000000002086
C3_22,17,207.89376,208.2796,0.38584000000000174
C3_22,21,238.37064,238.70624,0.33559999999999945
C3_22,22,249.24584,249.8028,0.5569600000000037
C3_22,17,293.66424,294.04656,0.3823199999999929
C3_22,19,315.35192,315.87,0.5180799999999977
C3_22,6,351.58464,351.6752,0.09056000000003905
C3_22,16,373.19872,373.53048,0.33176000000003114
C3_22,12,448.26256,448.46304,0.20047999999997046
C3_23,60,88.85336,89.63592,0.7825600000000037
C3_23,31,93.27776,93.79064,0.5128799999999956
C3_23,33,97.85296,98.22824,0.3752800000000036
C3_23,51,103.3512,103.96016,0.6089599999999962
C3_23,43,109.49856,109.96968,0.4711199999999991
C3_23,67,159.6856,160.69576,1.0101600000000133
C3_23,46,170.12856,170.55232,0.4237600000000157
C3_23,67,188.3816,189.3712,0.9895999999999958
C3_23,58,207.55536,208.644,1.088639999999998
C3_23,44,238.26032,239.02896,0.7686400000000049
C3_23,8,248.79296,249.11216,0.31919999999999504
C3_23,39,249.21688,249.74272,0.5258399999999881
C3_23,6,293.06832,293.26992,0.2015999999999849
C3_23,29,293.48424,293.97832,0.49407999999999674
C3_23,47,314.89024,315.76336,0.8731199999999717
C3_23,37,351.01464,352.02848,1.013840000000016
C3_23,45,372.8212,373.85544,1.0342400000000112
C3_23,37,395.34408,395.99768,0.6535999999999831
C3_23,15,420.49176,421.1116,0.6198400000000106
C3_23,10,447.7692,448.11816,0.34895999999997684
C3_23,23,448.22696,448.6328,0.4058399999999551
C3_23,6,522.87112,523.14888,0.27775999999994383
C3_23,6,546.23808,546.4816,0.24351999999998952
C3_23,7,586.90048,587.33584,0.435359999999946
C3_31,16,88.96704,89.31784,0.35080000000000666
C3_31,11,93.38616,93.54456,0.15840000000000032
C3_31,18,97.89368,98.08792,0.19423999999999353
C3_31,14,103.41888,103.59536,0.17647999999999797
C3_31,21,109.44184,109.6884,0.24656000000000233
C3_31,23,159.88536,160.40528,0.5199200000000133
C3_31,16,170.2428,170.54696,0.3041600000000244
C3_31,20,188.61432,189.10104,0.4867200000000196
C3_31,18,207.75608,208.206,0.44991999999999166
C3_31,22,238.44888,238.82736,0.37847999999999615
C3_31,20,249.25184,249.7216,0.46976000000000795
C3_31,15,293.6968,293.9688,0.27199999999999136
C3_31,8,315.33224,315.6032,0.2709600000000023
C3_31,16,351.39624,351.97696,0.5807200000000421
C3_31,7,373.04256,373.34152,0.2989600000000223
C3_31,8,395.6764,395.8972,0.220799999999997
C3_31,6,448.36384,448.58296,0.21912000000003218
C3_32,34,88.93584,89.43536,0.49952000000000396
C3_32,18,93.36688,93.69312,0.32623999999999853
C3_32,27,97.93704,98.14688,0.2098399999999998
C3_32,26,103.36616,103.63688,0.2707200000000114
C3_32,29,109.47112,109.81664,0.3455200000000076
C3_32,40,159.9548,160.40488,0.4500799999999856
C3_32,30,170.1832,170.62216,0.4389600000000087
C3_32,33,188.72136,189.24344,0.5220799999999883
C3_32,22,207.85752,208.4336,0.5760800000000188
C3_32,24,238.35624,238.76968,0.41343999999998005
C3_32,23,249.2148,249.70096,0.48616000000001236
C3_32,18,293.69264,293.9536,0.2609600000000114
C3_32,28,315.27144,315.73352,0.4620800000000145
C3_32,12,351.41464,351.78192,0.36727999999999383
C3_32,22,373.01264,373.46128,0.4486400000000117
C3_32,5,395.49928,395.6408,0.14152000000001408
C3_32,15,448.03816,448.4968,0.4586400000000026
C3_42,25,88.94176,89.2616,0.31983999999999924
C3_42,6,93.3992,93.58472,0.185520000000011
C3_42,14,97.8824,98.11408,0.23167999999999722
C3_42,16,103.4192,103.64568,0.22647999999999513
C3_42,21,109.48248,109.79288,0.31040000000000134
C3_42,18,160.02472,160.42608,0.40136000000001104
C3_42,23,170.268,170.55032,0.28231999999999857
C3_42,19,188.74152,189.1304,0.38888000000000034
C3_42,16,207.9224,208.25728,0.3348799999999983
C3_42,16,238.47816,238.83296,0.35480000000001155
C3_42,19,249.30472,249.704,0.3992800000000045
C3_42,9,293.69392,293.9176,0.22368000000000166
C3_42,17,315.33848,315.71992,0.3814399999999978
C3_42,9,351.52256,351.75848,0.23592000000002145
C3_42,7,373.12696,373.32744,0.2004800000000273
