Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV),,,,,,,,,,,,,,,,,,,,
,,99.62736,C5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,99.6444,C5_43,0.016,,,,,,,,,,,,,,,,,,,,
,,99.73272,C5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,100.38208,D1_43,0.015,,,,,,,,,,,,,,,,,,,,
,,100.69648,C5_42,0.018,,,,,,,,,,,,,,,,,,,,
,,100.854,A3_23,0.012,,,,,,,,,,,,,,,,,,,,
,,101.0696,C5_42,0.018,,,,,,,,,,,,,,,,,,,,
,,101.3456,B3_43,0.012,,,,,,,,,,,,,,,,,,,,
,,102.24848,B4_33,0.013,,,,,,,,,,,,,,,,,,,,
,,102.36856,B4_33,0.013,,,,,,,,,,,,,,,,,,,,
,,102.716,C5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,103.34864,A1_23,0.022,,,,,,,,,,,,,,,,,,,,
,,104.01416,C3_32,0.014,,,,,,,,,,,,,,,,,,,,
,,104.31752,C5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,105.03352,D2_32,0.014,,,,,,,,,,,,,,,,,,,,
,,105.64464,A2_12,0.016,,,,,,,,,,,,,,,,,,,,
,,105.9648,A2_11,0.013,,,,,,,,,,,,,,,,,,,,
,,106.38752,C5_34,0.014,,,,,,,,,,,,,,,,,,,,
,,106.81584,D1_43,0.015,,,,,,,,,,,,,,,,,,,,
,,106.83136,B3_42,0.014,,,,,,,,,,,,,,,,,,,,
,,106.91928,B5_42,0.017,,,,,,,,,,,,,,,,,,,,
,,107.01936,A2_11,0.016,,,,,,,,,,,,,,,,,,,,
,,107.13368,C5_43,0.015,,,,,,,,,,,,,,,,,,,,
,,107.28592,C5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,107.44864,C6_21,0.014,,,,,,,,,,,,,,,,,,,,
,,107.67848,C5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,107.81312,A3_22,0.014,,,,,,,,,,,,,,,,,,,,
,,108.31928,C5_43,0.015,,,,,,,,,,,,,,,,,,,,
,,108.348,A3_21,0.012,,,,,,,,,,,,,,,,,,,,
,,108.3876,B3_43,0.016,,,,,,,,,,,,,,,,,,,,
,,108.7636,C5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,109.5144,C5_32,0.012,,,,,,,,,,,,,,,,,,,,
,,110.39696,D4_34,0.018,,,,,,,,,,,,,,,,,,,,
,,110.62232,D4_23,0.015,,,,,,,,,,,,,,,,,,,,
,,110.95976,C3_43,0.015,,,,,,,,,,,,,,,,,,,,
,,111.05848,B3_42,0.015,,,,,,,,,,,,,,,,,,,,
,,111.25616,D6_43,0.016,,,,,,,,,,,,,,,,,,,,
,,111.4992,A3_12,0.013,,,,,,,,,,,,,,,,,,,,
,,111.57344,C5_43,0.015,,,,,,,,,,,,,,,,,,,,
,,111.6176,C1_34,0.013,,,,,,,,,,,,,,,,,,,,
,,111.63168,C5_43,0.018,,,,,,,,,,,,,,,,,,,,
,,111.81296,C5_42,0.019,,,,,,,,,,,,,,,,,,,,
,,112.396,A3_23,0.014,,,,,,,,,,,,,,,,,,,,
,,113.07208,B1_32,0.015,,,,,,,,,,,,,,,,,,,,
,,113.43552,D2_24,0.017,,,,,,,,,,,,,,,,,,,,
,,113.76104,A2_11,0.015,,,,,,,,,,,,,,,,,,,,
,,113.83456,C3_23,0.013,,,,,,,,,,,,,,,,,,,,
,,114.00384,A5_23,0.013,,,,,,,,,,,,,,,,,,,,
,,115.692,B2_24,0.012,,,,,,,,,,,,,,,,,,,,
,,116.1536,A3_23,0.013,,,,,,,,,,,,,,,,,,,,
,,116.2876,D5_32,0.014,,,,,,,,,,,,,,,,,,,,
,,116.29992,A5_42,0.012,,,,,,,,,,,,,,,,,,,,
,,116.42224,C3_23,0.011,,,,,,,,,,,,,,,,,,,,
,,116.80304,A1_23,0.022,,,,,,,,,,,,,,,,,,,,
,,116.83744,A1_33,0.014,,,,,,,,,,,,,,,,,,,,
,,117.03104,D2_32,0.013,,,,,,,,,,,,,,,,,,,,
,,117.26136,D4_23,0.016,,,,,,,,,,,,,,,,,,,,
,,117.632,B3_42,0.015,,,,,,,,,,,,,,,,,,,,
,,117.8964,A1_23,0.016,,,,,,,,,,,,,,,,,,,,
,,118.31056,D4_23,0.013,,,,,,,,,,,,,,,,,,,,
,,118.39768,D3_42,0.019,,,,,,,,,,,,,,,,,,,,
,,118.5256,D3_42,0.017,,,,,,,,,,,,,,,,,,,,
,,118.76,A5_42,0.013,,,,,,,,,,,,,,,,,,,,
,,118.92024,A3_23,0.014,,,,,,,,,,,,,,,,,,,,
,,118.97912,B3_43,0.012,,,,,,,,,,,,,,,,,,,,
,,119.20184,C5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,119.35104,D1_21,0.015,,,,,,,,,,,,,,,,,,,,
,,119.61064,A3_23,0.012,,,,,,,,,,,,,,,,,,,,
,,119.64624,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,119.79336,C1_44,0.014,,,,,,,,,,,,,,,,,,,,
,,119.82888,A1_23,0.022,,,,,,,,,,,,,,,,,,,,
,,119.85888,C1_44,0.013,,,,,,,,,,,,,,,,,,,,
,,119.96736,B3_43,0.013,,,,,,,,,,,,,,,,,,,,
,,120.12448,D4_23,0.013,,,,,,,,,,,,,,,,,,,,
,,120.19408,A3_22,0.012,,,,,,,,,,,,,,,,,,,,
,,120.40376,C5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,120.65144,A1_34,0.016,,,,,,,,,,,,,,,,,,,,
,,120.91936,A2_11,0.011,,,,,,,,,,,,,,,,,,,,
,,121.07856,C5_42,0.016,,,,,,,,,,,,,,,,,,,,
,,121.12256,A5_23,0.012,,,,,,,,,,,,,,,,,,,,
,,121.20064,D3_42,0.023,,,,,,,,,,,,,,,,,,,,
,,121.22944,D1_21,0.012,,,,,,,,,,,,,,,,,,,,
,,121.71008,C5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,122.2552,A5_42,0.013,,,,,,,,,,,,,,,,,,,,
,,122.53984,D2_32,0.015,,,,,,,,,,,,,,,,,,,,
,,122.54696,D2_32,0.014,,,,,,,,,,,,,,,,,,,,
,,122.71304,B3_43,0.014,,,,,,,,,,,,,,,,,,,,
,,123.224,C5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,123.44656,B3_42,0.017,,,,,,,,,,,,,,,,,,,,
,,123.61096,C1_44,0.013,,,,,,,,,,,,,,,,,,,,
,,123.71856,B4_33,0.014,,,,,,,,,,,,,,,,,,,,
,,124.02608,C5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,124.7096,B4_33,0.012,,,,,,,,,,,,,,,,,,,,
,,124.95552,C5_42,0.013,,,,,,,,,,,,,,,,,,,,
,,125.01536,D4_34,0.015,,,,,,,,,,,,,,,,,,,,
,,125.32232,D1_43,0.014,,,,,,,,,,,,,,,,,,,,
,,125.42672,D5_32,0.017,,,,,,,,,,,,,,,,,,,,
,,125.42984,B3_43,0.014,,,,,,,,,,,,,,,,,,,,
,,125.49728,B2_24,0.014,,,,,,,,,,,,,,,,,,,,
,,125.58976,C5_42,0.017,,,,,,,,,,,,,,,,,,,,
,,125.59936,C5_42,0.016,,,,,,,,,,,,,,,,,,,,
,,126.08712,C5_43,0.016,,,,,,,,,,,,,,,,,,,,
,,127.22408,C1_22,0.01,,,,,,,,,,,,,,,,,,,,
,,127.27696,A3_23,0.014,,,,,,,,,,,,,,,,,,,,
,,127.27864,D5_32,0.016,,,,,,,,,,,,,,,,,,,,
,,127.4096,A1_34,0.015,,,,,,,,,,,,,,,,,,,,
,,127.48152,A3_23,0.013,,,,,,,,,,,,,,,,,,,,
,,128.07744,B3_13,0.009,,,,,,,,,,,,,,,,,,,,
,,128.14248,D2_33,0.013,,,,,,,,,,,,,,,,,,,,
,,128.23488,B1_43,0.013,,,,,,,,,,,,,,,,,,,,
,,128.33608,C3_32,0.014,,,,,,,,,,,,,,,,,,,,
,,128.34096,D5_32,0.015,,,,,,,,,,,,,,,,,,,,
,,128.35216,B2_24,0.011,,,,,,,,,,,,,,,,,,,,
,,128.54544,A1_23,0.023,,,,,,,,,,,,,,,,,,,,
,,128.56608,D1_31,0.011,,,,,,,,,,,,,,,,,,,,
,,128.60544,D3_42,0.018,,,,,,,,,,,,,,,,,,,,
,,128.74968,A5_42,0.013,,,,,,,,,,,,,,,,,,,,
,,128.82808,A5_23,0.011,,,,,,,,,,,,,,,,,,,,
,,128.85416,B4_33,0.012,,,,,,,,,,,,,,,,,,,,
,,128.9508,A1_23,0.016,,,,,,,,,,,,,,,,,,,,
,,129.40936,C5_42,0.017,,,,,,,,,,,,,,,,,,,,
,,129.46504,C1_34,0.013,,,,,,,,,,,,,,,,,,,,
,,129.50232,B2_24,0.013,,,,,,,,,,,,,,,,,,,,
,,130.2268,C5_44,0.015,,,,,,,,,,,,,,,,,,,,
,,130.24496,C3_23,0.014,,,,,,,,,,,,,,,,,,,,
,,130.5212,C5_42,0.017,,,,,,,,,,,,,,,,,,,,
,,130.78864,C5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,131.07848,A1_23,0.016,,,,,,,,,,,,,,,,,,,,
,,131.39032,D5_32,0.012,,,,,,,,,,,,,,,,,,,,
,,131.45856,C5_42,0.016,,,,,,,,,,,,,,,,,,,,
,,131.49408,C5_43,0.015,,,,,,,,,,,,,,,,,,,,
,,131.826,A3_23,0.014,,,,,,,,,,,,,,,,,,,,
,,131.84696,C5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,131.88064,D4_23,0.015,,,,,,,,,,,,,,,,,,,,
,,132.21144,B4_24,0.014,,,,,,,,,,,,,,,,,,,,
,,132.5112,B2_24,0.013,,,,,,,,,,,,,,,,,,,,
,,132.72832,C5_32,0.014,,,,,,,,,,,,,,,,,,,,
,,133.08824,C5_42,0.019,,,,,,,,,,,,,,,,,,,,
,,133.2752,D3_42,0.02,,,,,,,,,,,,,,,,,,,,
,,133.32776,C5_44,0.016,,,,,,,,,,,,,,,,,,,,
,,133.39344,A1_23,0.016,,,,,,,,,,,,,,,,,,,,
,,133.682,B3_43,0.012,,,,,,,,,,,,,,,,,,,,
,,133.83112,C5_42,0.019,,,,,,,,,,,,,,,,,,,,
,,133.8516,A2_13,0.014,,,,,,,,,,,,,,,,,,,,
,,134.79296,B3_13,0.012,,,,,,,,,,,,,,,,,,,,
,,135.65192,D2_23,0.016,,,,,,,,,,,,,,,,,,,,
,,136.1424,C3_23,0.013,,,,,,,,,,,,,,,,,,,,
,,136.3148,C3_33,0.015,,,,,,,,,,,,,,,,,,,,
,,136.66552,B3_13,0.013,,,,,,,,,,,,,,,,,,,,
,,136.8796,C5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,137.06592,D5_32,0.013,,,,,,,,,,,,,,,,,,,,
,,137.15032,B2_24,0.013,,,,,,,,,,,,,,,,,,,,
,,137.49024,C5_42,0.016,,,,,,,,,,,,,,,,,,,,
,,137.55968,A3_23,0.013,,,,,,,,,,,,,,,,,,,,
,,137.64464,B4_33,0.014,,,,,,,,,,,,,,,,,,,,
,,137.84696,A5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,137.9504,B3_33,0.012,,,,,,,,,,,,,,,,,,,,
,,137.97472,D2_43,0.017,,,,,,,,,,,,,,,,,,,,
,,138.42688,C5_32,0.014,,,,,,,,,,,,,,,,,,,,
,,138.43944,C6_22,0.013,,,,,,,,,,,,,,,,,,,,
,,138.46088,A1_23,0.013,,,,,,,,,,,,,,,,,,,,
,,138.5068,C5_34,0.017,,,,,,,,,,,,,,,,,,,,
,,138.8156,B2_24,0.014,,,,,,,,,,,,,,,,,,,,
,,138.87688,A5_23,0.014,,,,,,,,,,,,,,,,,,,,
,,138.91848,A5_23,0.013,,,,,,,,,,,,,,,,,,,,
,,139.01664,A1_23,0.015,,,,,,,,,,,,,,,,,,,,
,,139.09496,A5_23,0.013,,,,,,,,,,,,,,,,,,,,
,,139.71384,C3_23,0.013,,,,,,,,,,,,,,,,,,,,
,,140.09296,D1_44,0.012,,,,,,,,,,,,,,,,,,,,
,,140.60144,A5_23,0.015,,,,,,,,,,,,,,,,,,,,
,,140.66384,A5_42,0.012,,,,,,,,,,,,,,,,,,,,
,,141.45504,D2_24,0.016,,,,,,,,,,,,,,,,,,,,
,,141.49168,C1_44,0.012,,,,,,,,,,,,,,,,,,,,
,,141.5096,C6_22,0.015,,,,,,,,,,,,,,,,,,,,
,,141.896,C5_43,0.018,,,,,,,,,,,,,,,,,,,,
,,142.12944,C5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,142.36296,D3_42,0.022,,,,,,,,,,,,,,,,,,,,
,,142.38512,B2_24,0.01,,,,,,,,,,,,,,,,,,,,
,,142.40016,D3_42,0.018,,,,,,,,,,,,,,,,,,,,
,,142.6996,C5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,142.8988,D3_42,0.017,,,,,,,,,,,,,,,,,,,,
,,142.95664,D3_42,0.02,,,,,,,,,,,,,,,,,,,,
,,143.02328,D3_42,0.016,,,,,,,,,,,,,,,,,,,,
,,143.09936,D2_43,0.013,,,,,,,,,,,,,,,,,,,,
,,143.25072,C1_44,0.012,,,,,,,,,,,,,,,,,,,,
,,143.25464,D1_43,0.013,,,,,,,,,,,,,,,,,,,,
,,143.73552,D2_44,0.014,,,,,,,,,,,,,,,,,,,,
,,143.82952,B5_21,0.013,,,,,,,,,,,,,,,,,,,,
,,144.30208,A3_23,0.012,,,,,,,,,,,,,,,,,,,,
,,144.89704,B5_21,0.014,,,,,,,,,,,,,,,,,,,,
,,144.9116,D4_23,0.014,,,,,,,,,,,,,,,,,,,,
,,144.99688,B5_42,0.012,,,,,,,,,,,,,,,,,,,,
,,145.03928,C5_43,0.017,,,,,,,,,,,,,,,,,,,,
,,145.296,A2_13,0.016,,,,,,,,,,,,,,,,,,,,
,,145.3312,C5_42,0.016,,,,,,,,,,,,,,,,,,,,
,,145.34496,B4_24,0.013,,,,,,,,,,,,,,,,,,,,
,,145.36736,A1_23,0.016,,,,,,,,,,,,,,,,,,,,
,,145.54008,A5_23,0.014,,,,,,,,,,,,,,,,,,,,
,,145.60224,A2_13,0.015,,,,,,,,,,,,,,,,,,,,
,,145.90792,D3_42,0.018,,,,,,,,,,,,,,,,,,,,
,,145.92192,B3_23,0.011,,,,,,,,,,,,,,,,,,,,
,,145.92984,C5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,145.9468,D3_42,0.017,,,,,,,,,,,,,,,,,,,,
,,145.98992,D3_42,0.017,,,,,,,,,,,,,,,,,,,,
,,146.46728,C5_43,0.012,,,,,,,,,,,,,,,,,,,,
,,146.57608,C5_42,0.013,,,,,,,,,,,,,,,,,,,,
,,146.95936,D3_42,0.015,,,,,,,,,,,,,,,,,,,,
,,146.9896,D3_42,0.017,,,,,,,,,,,,,,,,,,,,
,,147.10616,B3_43,0.013,,,,,,,,,,,,,,,,,,,,
,,147.24232,D3_42,0.017,,,,,,,,,,,,,,,,,,,,
,,147.34728,D5_32,0.012,,,,,,,,,,,,,,,,,,,,
,,147.52608,C5_22,0.013,,,,,,,,,,,,,,,,,,,,
,,147.80976,C1_12,0.014,,,,,,,,,,,,,,,,,,,,
,,147.80976,C1_14,0.014,,,,,,,,,,,,,,,,,,,,
,,147.80976,C1_32,0.015,,,,,,,,,,,,,,,,,,,,
,,147.80992,C1_13,0.013,,,,,,,,,,,,,,,,,,,,
,,147.80992,C1_43,0.015,,,,,,,,,,,,,,,,,,,,
,,147.81016,C1_22,0.016,,,,,,,,,,,,,,,,,,,,
,,147.81208,C1_11,0.009,,,,,,,,,,,,,,,,,,,,
,,147.84632,D3_42,0.017,,,,,,,,,,,,,,,,,,,,
,,148.61432,D3_42,0.017,,,,,,,,,,,,,,,,,,,,
,,149.01704,A1_23,0.02,,,,,,,,,,,,,,,,,,,,
,,149.3712,D3_42,0.016,,,,,,,,,,,,,,,,,,,,
,,149.41504,D3_42,0.016,,,,,,,,,,,,,,,,,,,,
,,149.46248,D3_42,0.017,,,,,,,,,,,,,,,,,,,,
,,149.99904,A1_23,0.017,,,,,,,,,,,,,,,,,,,,
,,150.14488,B4_33,0.011,,,,,,,,,,,,,,,,,,,,
,,150.16288,B2_24,0.012,,,,,,,,,,,,,,,,,,,,
,,150.28376,B4_33,0.013,,,,,,,,,,,,,,,,,,,,
,,150.92984,A1_23,0.023,,,,,,,,,,,,,,,,,,,,
,,150.94256,A5_23,0.013,,,,,,,,,,,,,,,,,,,,
,,151.00448,D3_42,0.019,,,,,,,,,,,,,,,,,,,,
,,151.13152,A2_11,0.013,,,,,,,,,,,,,,,,,,,,
,,151.27792,A5_23,0.011,,,,,,,,,,,,,,,,,,,,
,,151.33504,C3_23,0.011,,,,,,,,,,,,,,,,,,,,
,,151.95568,A1_23,0.017,,,,,,,,,,,,,,,,,,,,
,,152.2068,B3_23,0.012,,,,,,,,,,,,,,,,,,,,
,,152.52752,A1_23,0.016,,,,,,,,,,,,,,,,,,,,
,,152.69424,D2_44,0.011,,,,,,,,,,,,,,,,,,,,
,,152.8308,D4_34,0.016,,,,,,,,,,,,,,,,,,,,
,,153.28072,B5_42,0.013,,,,,,,,,,,,,,,,,,,,
,,153.38352,C5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,153.46408,D2_44,0.012,,,,,,,,,,,,,,,,,,,,
,,153.53072,B4_33,0.012,,,,,,,,,,,,,,,,,,,,
,,153.68152,B5_22,0.011,,,,,,,,,,,,,,,,,,,,
,,153.83576,A2_32,0.018,,,,,,,,,,,,,,,,,,,,
,,153.84944,C3_23,0.012,,,,,,,,,,,,,,,,,,,,
,,154.14456,D4_23,0.014,,,,,,,,,,,,,,,,,,,,
,,154.20608,A5_23,0.012,,,,,,,,,,,,,,,,,,,,
,,154.28728,D5_32,0.015,,,,,,,,,,,,,,,,,,,,
,,154.57032,B6_32,0.015,,,,,,,,,,,,,,,,,,,,
,,155.01552,A2_12,0.014,,,,,,,,,,,,,,,,,,,,
,,155.04648,C5_43,0.014,,,,,,,,,,,,,,,,,,,,
,,155.0668,C5_34,0.013,,,,,,,,,,,,,,,,,,,,
,,155.10384,C5_43,0.017,,,,,,,,,,,,,,,,,,,,
,,155.28112,B2_24,0.013,,,,,,,,,,,,,,,,,,,,
,,155.35168,D3_42,0.019,,,,,,,,,,,,,,,,,,,,
,,155.4996,D3_42,0.016,,,,,,,,,,,,,,,,,,,,
,,155.65032,B5_33,0.01,,,,,,,,,,,,,,,,,,,,
,,156.46,D2_43,0.013,,,,,,,,,,,,,,,,,,,,
,,156.62696,B3_31,0.014,,,,,,,,,,,,,,,,,,,,
,,156.63952,B2_24,0.012,,,,,,,,,,,,,,,,,,,,
,,157.2528,B2_24,0.012,,,,,,,,,,,,,,,,,,,,
,,157.84256,B2_24,0.013,,,,,,,,,,,,,,,,,,,,
,,157.95408,C1_44,0.01,,,,,,,,,,,,,,,,,,,,
,,158.53968,B3_33,0.012,,,,,,,,,,,,,,,,,,,,
,,158.71096,C3_32,0.014,,,,,,,,,,,,,,,,,,,,
,,158.72472,D3_42,0.018,,,,,,,,,,,,,,,,,,,,
,,158.8768,C5_34,0.012,,,,,,,,,,,,,,,,,,,,
,,158.88456,B2_24,0.012,,,,,,,,,,,,,,,,,,,,
,,159.82216,C1_44,0.012,,,,,,,,,,,,,,,,,,,,
,,160.20728,C5_44,0.013,,,,,,,,,,,,,,,,,,,,
,,160.5012,B3_34,0.017,,,,,,,,,,,,,,,,,,,,
,,160.80944,A1_23,0.014,,,,,,,,,,,,,,,,,,,,
,,160.83408,B3_23,0.011,,,,,,,,,,,,,,,,,,,,
,,161.3616,D5_32,0.015,,,,,,,,,,,,,,,,,,,,
,,161.70256,A1_23,0.011,,,,,,,,,,,,,,,,,,,,
,,162.1432,A1_23,0.013,,,,,,,,,,,,,,,,,,,,
,,162.33552,B3_43,0.015,,,,,,,,,,,,,,,,,,,,
,,162.65256,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,162.65392,D3_42,0.02,,,,,,,,,,,,,,,,,,,,
,,162.74352,C1_44,0.012,,,,,,,,,,,,,,,,,,,,
,,163.11416,A1_23,0.016,,,,,,,,,,,,,,,,,,,,
,,163.4836,B2_24,0.012,,,,,,,,,,,,,,,,,,,,
,,163.63008,A2_11,0.014,,,,,,,,,,,,,,,,,,,,
,,163.72328,D2_44,0.012,,,,,,,,,,,,,,,,,,,,
,,163.72656,B2_24,0.011,,,,,,,,,,,,,,,,,,,,
,,163.7336,C5_43,0.014,,,,,,,,,,,,,,,,,,,,
,,163.8464,D3_42,0.016,,,,,,,,,,,,,,,,,,,,
,,163.97416,D1_43,0.014,,,,,,,,,,,,,,,,,,,,
,,164.8616,C5_34,0.013,,,,,,,,,,,,,,,,,,,,
,,164.87072,B2_24,0.012,,,,,,,,,,,,,,,,,,,,
,,165.05224,A5_23,0.015,,,,,,,,,,,,,,,,,,,,
,,165.1308,B2_24,0.014,,,,,,,,,,,,,,,,,,,,
,,165.23288,A5_23,0.01,,,,,,,,,,,,,,,,,,,,
,,165.36872,D3_42,0.019,,,,,,,,,,,,,,,,,,,,
,,165.42752,A1_23,0.015,,,,,,,,,,,,,,,,,,,,
,,165.47768,D2_32,0.014,,,,,,,,,,,,,,,,,,,,
,,165.60496,C5_43,0.017,,,,,,,,,,,,,,,,,,,,
,,165.64864,C5_44,0.012,,,,,,,,,,,,,,,,,,,,
,,165.68568,D2_44,0.015,,,,,,,,,,,,,,,,,,,,
,,166.0656,C5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,166.20856,C5_34,0.014,,,,,,,,,,,,,,,,,,,,
,,166.28176,D3_42,0.015,,,,,,,,,,,,,,,,,,,,
,,166.57152,D2_32,0.013,,,,,,,,,,,,,,,,,,,,
,,166.59376,A1_34,0.015,,,,,,,,,,,,,,,,,,,,
,,167.06392,B2_24,0.014,,,,,,,,,,,,,,,,,,,,
,,167.10712,C5_34,0.018,,,,,,,,,,,,,,,,,,,,
,,167.25472,D5_31,0.012,,,,,,,,,,,,,,,,,,,,
,,167.5624,C5_43,0.016,,,,,,,,,,,,,,,,,,,,
,,168.07352,A2_11,0.012,,,,,,,,,,,,,,,,,,,,
,,168.64496,A2_11,0.013,,,,,,,,,,,,,,,,,,,,
,,168.99152,B3_42,0.013,,,,,,,,,,,,,,,,,,,,
,,169.37768,A5_21,0.011,,,,,,,,,,,,,,,,,,,,
,,170.43344,C5_43,0.017,,,,,,,,,,,,,,,,,,,,
,,170.79992,D3_42,0.022,,,,,,,,,,,,,,,,,,,,
,,170.96544,D3_42,0.02,,,,,,,,,,,,,,,,,,,,
,,171.04808,C5_42,0.018,,,,,,,,,,,,,,,,,,,,
,,171.10168,D2_32,0.016,,,,,,,,,,,,,,,,,,,,
,,172.1232,B2_24,0.016,,,,,,,,,,,,,,,,,,,,
,,172.84448,D3_12,0.014,,,,,,,,,,,,,,,,,,,,
,,172.92976,D3_42,0.024,,,,,,,,,,,,,,,,,,,,
,,173.23072,A1_23,0.013,,,,,,,,,,,,,,,,,,,,
,,173.28496,C1_23,0.014,,,,,,,,,,,,,,,,,,,,
,,174.64984,A1_23,0.018,,,,,,,,,,,,,,,,,,,,
,,174.86808,A3_23,0.014,,,,,,,,,,,,,,,,,,,,
,,175.72224,A5_31,0.012,,,,,,,,,,,,,,,,,,,,
,,175.9408,A1_23,0.016,,,,,,,,,,,,,,,,,,,,
,,176.3372,A5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,176.71,C5_42,0.016,,,,,,,,,,,,,,,,,,,,
,,176.8332,C3_22,0.015,,,,,,,,,,,,,,,,,,,,
,,177.28664,C5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,177.54216,D2_32,0.015,,,,,,,,,,,,,,,,,,,,
,,177.68664,C5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,177.6888,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,177.81832,C5_43,0.018,,,,,,,,,,,,,,,,,,,,
,,178.0612,D5_32,0.015,,,,,,,,,,,,,,,,,,,,
,,178.66864,C5_43,0.016,,,,,,,,,,,,,,,,,,,,
,,178.68296,C5_42,0.02,,,,,,,,,,,,,,,,,,,,
,,179.01728,B2_24,0.015,,,,,,,,,,,,,,,,,,,,
,,179.41448,A3_23,0.012,,,,,,,,,,,,,,,,,,,,
,,179.75416,B2_24,0.013,,,,,,,,,,,,,,,,,,,,
,,180.08608,B5_33,0.01,,,,,,,,,,,,,,,,,,,,
,,180.10064,A1_23,0.021,,,,,,,,,,,,,,,,,,,,
,,180.34192,A1_33,0.016,,,,,,,,,,,,,,,,,,,,
,,180.51536,C5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,180.6128,C5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,180.72384,A5_23,0.011,,,,,,,,,,,,,,,,,,,,
,,180.77232,B1_32,0.013,,,,,,,,,,,,,,,,,,,,
,,180.86304,B2_24,0.012,,,,,,,,,,,,,,,,,,,,
,,180.92024,A5_23,0.011,,,,,,,,,,,,,,,,,,,,
,,180.92432,A1_23,0.018,,,,,,,,,,,,,,,,,,,,
,,181.10976,C5_42,0.019,,,,,,,,,,,,,,,,,,,,
,,181.27664,C5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,181.36648,C5_42,0.016,,,,,,,,,,,,,,,,,,,,
,,181.65568,A1_23,0.022,,,,,,,,,,,,,,,,,,,,
,,181.66336,C5_43,0.014,,,,,,,,,,,,,,,,,,,,
,,182.00784,C3_33,0.013,,,,,,,,,,,,,,,,,,,,
,,182.42976,A2_11,0.016,,,,,,,,,,,,,,,,,,,,
,,182.75864,B4_33,0.014,,,,,,,,,,,,,,,,,,,,
,,182.80384,C1_44,0.011,,,,,,,,,,,,,,,,,,,,
,,183.04512,C5_42,0.016,,,,,,,,,,,,,,,,,,,,
,,183.77888,D2_32,0.016,,,,,,,,,,,,,,,,,,,,
,,183.94696,C5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,184.0404,B4_33,0.012,,,,,,,,,,,,,,,,,,,,
,,186.08104,A3_23,0.015,,,,,,,,,,,,,,,,,,,,
,,186.654,C5_42,0.013,,,,,,,,,,,,,,,,,,,,
,,187.1876,B3_44,0.015,,,,,,,,,,,,,,,,,,,,
,,187.25272,C3_32,0.012,,,,,,,,,,,,,,,,,,,,
,,187.31376,C5_43,0.015,,,,,,,,,,,,,,,,,,,,
,,187.68664,B2_24,0.013,,,,,,,,,,,,,,,,,,,,
,,188.25992,D1_43,0.012,,,,,,,,,,,,,,,,,,,,
,,188.47152,C5_43,0.016,,,,,,,,,,,,,,,,,,,,
,,188.69632,C3_23,0.011,,,,,,,,,,,,,,,,,,,,
,,188.7468,A3_23,0.012,,,,,,,,,,,,,,,,,,,,
,,188.86704,C3_22,0.013,,,,,,,,,,,,,,,,,,,,
,,188.9812,D5_32,0.012,,,,,,,,,,,,,,,,,,,,
,,189.19336,B2_24,0.013,,,,,,,,,,,,,,,,,,,,
,,190.47592,A5_23,0.014,,,,,,,,,,,,,,,,,,,,
,,190.50472,C5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,190.55368,D2_24,0.016,,,,,,,,,,,,,,,,,,,,
,,190.928,C5_43,0.017,,,,,,,,,,,,,,,,,,,,
,,191.25656,B5_42,0.016,,,,,,,,,,,,,,,,,,,,
,,191.27968,C5_42,0.016,,,,,,,,,,,,,,,,,,,,
,,191.29008,D2_32,0.014,,,,,,,,,,,,,,,,,,,,
,,191.43168,B2_24,0.012,,,,,,,,,,,,,,,,,,,,
,,191.64136,A2_11,0.015,,,,,,,,,,,,,,,,,,,,
