Electrode,Time (s)
D3_13,7.82344
D3_11,7.8236
D3_43,7.82384
D3_44,7.82408
D3_42,7.82416
D3_33,7.8244
D3_12,7.82528
D3_34,7.82584
D3_11,7.826
D3_44,7.8264
D3_33,7.82664
D3_22,7.8268
D3_24,7.82688
D3_42,7.82704
D3_32,7.82744
D3_41,7.82744
D3_12,7.82808
D3_13,7.8288
D3_44,7.8288
D3_11,7.82896
D3_34,7.82928
D3_14,7.82944
D3_42,7.82952
D3_32,7.83016
D3_43,7.8308
D3_33,7.83112
D3_44,7.83128
D3_34,7.8316
D3_24,7.83232
D3_41,7.83256
D3_32,7.83264
D3_13,7.8328
D3_31,7.8336
D3_12,7.83384
D3_34,7.83384
D3_21,7.83416
D3_33,7.83432
D3_43,7.83464
D3_22,7.83472
D3_24,7.83496
D3_42,7.83592
D3_32,7.836
D3_11,7.8364
D3_33,7.83656
D3_21,7.8368
D3_43,7.83704
D3_44,7.8376
D3_31,7.838
D3_24,7.83808
D3_32,7.83856
D3_42,7.83856
D3_33,7.83896
D3_14,7.83944
D3_34,7.83976
D3_43,7.83984
D3_11,7.83992
D3_44,7.84
D3_12,7.84064
D3_31,7.84096
D3_42,7.84104
D3_11,7.84216
D3_13,7.84232
D3_43,7.84256
D3_21,7.84272
D3_24,7.8428
D3_42,7.84344
D3_34,7.8444
D3_44,7.8444
D3_33,7.84456
D3_32,7.84504
D3_12,7.84528
D3_11,7.84536
D3_43,7.84632
D3_22,7.84656
D3_32,7.84736
D3_11,7.8476
D3_34,7.84768
D3_44,7.84776
D3_33,7.84784
D3_13,7.84792
D3_42,7.84792
D3_22,7.8488
D3_14,7.84912
D3_11,7.85
D3_24,7.85008
D3_43,7.85016
D3_44,7.85048
D3_12,7.85096
D3_34,7.85096
D3_32,7.8512
D3_13,7.8516
D3_33,7.8516
D3_42,7.85168
D3_44,7.8528
D3_24,7.85288
D3_21,7.85312
D3_43,7.8532
D3_23,7.85352
D3_32,7.85416
D3_33,7.85456
D3_34,7.85464
D3_11,7.85528
D3_44,7.85536
D3_43,7.85544
D3_42,7.85552
D3_13,7.85632
D3_12,7.8568
D3_21,7.8572
D3_24,7.85736
D3_42,7.85784
D3_11,7.85824
D3_43,7.85832
D3_21,7.85944
D3_24,7.85992
D3_32,7.86016
D3_34,7.86016
D3_44,7.8604
D3_33,7.8608
D3_11,7.86088
D3_21,7.86168
D3_13,7.86184
D3_43,7.86208
D3_24,7.86216
D3_34,7.86256
D3_42,7.8628
D3_22,7.86296
D3_31,7.86304
D3_11,7.86328
D3_24,7.86488
D3_43,7.86512
D3_44,7.86544
D3_33,7.86584
D3_13,7.86592
D3_11,7.866
D3_32,7.86696
D3_22,7.86704
D3_31,7.86704
D3_23,7.86776
D3_42,7.86776
D3_43,7.86792
D3_44,7.86816
D3_14,7.86824
D3_11,7.86912
D3_21,7.86928
D3_22,7.86984
D3_34,7.87008
D3_24,7.87024
D3_42,7.87064
D3_43,7.87096
D3_12,7.87144
D3_11,7.8716
D3_32,7.87208
D3_23,7.87248
D3_34,7.87248
D3_44,7.87248
D3_21,7.87296
D3_24,7.87296
D3_31,7.87312
D3_43,7.87328
D3_33,7.8736
D3_12,7.87368
D3_13,7.874
D3_42,7.87432
D3_11,7.87448
D3_24,7.8752
D3_22,7.87584
D3_32,7.87616
D3_12,7.87624
D3_43,7.87624
D3_13,7.87664
D3_34,7.87712
D3_33,7.87728
D3_42,7.87728
D3_44,7.87776
D3_32,7.8788
D3_11,7.87896
D3_43,7.87896
D3_12,7.87912
D3_13,7.87952
D3_42,7.87952
D3_44,7.8804
D3_34,7.8808
D3_31,7.88136
D3_12,7.88216
D3_24,7.88216
D3_42,7.88216
D3_22,7.88256
D3_13,7.88288
D3_21,7.88304
D3_34,7.88336
D3_44,7.88368
D3_11,7.88384
D3_41,7.884
D3_24,7.88448
D3_32,7.88464
D3_22,7.88584
D3_34,7.886
D3_11,7.88632
D3_42,7.88632
D3_14,7.88688
D3_24,7.88688
D3_44,7.88696
D3_33,7.8876
D3_43,7.8884
D3_12,7.88896
D3_34,7.88928
D3_44,7.88944
D3_33,7.88984
D3_21,7.88992
D3_14,7.89016
D3_31,7.8904
D3_32,7.8908
D3_23,7.89096
D3_12,7.89168
D3_42,7.89224
D3_24,7.89232
D3_33,7.89232
D3_34,7.89256
D3_13,7.89352
D3_43,7.89352
D3_22,7.89368
D3_11,7.89464
D3_33,7.89464
D3_12,7.8948
D3_24,7.8948
D3_34,7.89504
D3_32,7.89536
D3_43,7.89576
D3_31,7.89584
D3_13,7.89608
D3_42,7.89624
D3_33,7.89776
D3_44,7.89792
D3_34,7.89808
D3_11,7.89824
D3_12,7.89848
D3_32,7.89848
D3_24,7.89856
D3_13,7.89896
D3_22,7.89928
D3_21,7.90032
D3_42,7.90032
D3_44,7.90032
D3_43,7.9004
D3_33,7.90072
D3_12,7.90096
D3_34,7.90176
D3_11,7.90248
D3_44,7.90272
D3_22,7.90304
D3_31,7.90304
D3_43,7.9036
D3_12,7.90384
D3_33,7.90416
D3_34,7.90424
D3_13,7.9044
D3_24,7.90456
D3_32,7.90504
D3_31,7.9056
D3_44,7.90584
D3_11,7.90608
D3_22,7.90608
D3_12,7.90624
D3_33,7.9064
D3_13,7.90664
D3_34,7.90688
D3_43,7.90696
D3_24,7.9072
D3_42,7.90768
D3_31,7.90784
D3_32,7.90792
D3_12,7.90872
D3_33,7.9088
D3_44,7.90912
D3_34,7.9092
D3_41,7.90944
D3_11,7.90952
D3_24,7.91016
D3_21,7.9104
D3_42,7.9108
D3_13,7.91136
D3_32,7.91144
D3_12,7.91208
D3_11,7.91224
D3_23,7.91272
D3_34,7.91272
D3_24,7.91288
D3_43,7.91288
D3_22,7.91312
D3_42,7.91312
D3_21,7.91344
D3_31,7.914
D3_41,7.9144
D3_44,7.91456
D3_14,7.91504
D3_24,7.91528
D3_13,7.91576
D3_43,7.91592
D3_21,7.91608
D3_34,7.91672
D3_33,7.91688
D3_11,7.91712
D3_24,7.91752
D3_42,7.91752
D3_12,7.91768
D3_32,7.91816
D3_21,7.91872
D3_22,7.91888
D3_44,7.91896
D3_43,7.91904
D3_11,7.91944
D3_34,7.91968
D3_23,7.92024
D3_12,7.92096
D3_42,7.9212
D3_44,7.92136
D3_11,7.92168
D3_31,7.92176
D3_22,7.9224
D3_24,7.92248
D3_33,7.92248
D3_34,7.92248
D3_13,7.92256
D3_12,7.9236
D3_32,7.92368
D3_11,7.92504
D3_44,7.9252
D3_34,7.92528
D3_12,7.92632
D3_43,7.92656
D3_42,7.92672
D3_24,7.92688
D3_11,7.92752
D3_33,7.92784
D3_44,7.92792
D3_32,7.92808
D3_31,7.92816
D3_13,7.92856
D3_21,7.92896
D3_12,7.92928
D3_42,7.92984
D3_24,7.92992
D3_34,7.93
D3_11,7.93008
D3_44,7.93048
D3_13,7.9308
D3_32,7.93224
D3_43,7.93224
D3_13,7.93304
D3_23,7.93344
D3_21,7.93352
D3_44,7.93352
D3_22,7.93408
D3_24,7.93464
D3_33,7.93552
D3_34,7.9356
D3_42,7.93624
D3_11,7.93648
D3_44,7.93648
D3_24,7.93688
D3_43,7.93712
D3_33,7.93792
D3_32,7.93816
D3_41,7.93848
D3_13,7.93888
D3_31,7.93904
D3_21,7.9392
D3_12,7.93928
D3_44,7.93952
D3_24,7.94
D3_11,7.94032
D3_42,7.9404
D3_41,7.94112
D3_43,7.94112
D3_13,7.94144
D3_31,7.94176
D3_34,7.94176
D3_11,7.94288
D3_21,7.94288
D3_44,7.94288
D3_24,7.94304
D3_33,7.94352
D3_12,7.94392
D3_32,7.94392
D3_43,7.94408
D3_44,7.94568
D3_21,7.94576
D3_24,7.94592
D3_31,7.94592
D3_32,7.94616
D3_34,7.94656
D3_13,7.94688
D3_11,7.94752
D3_22,7.94816
D3_33,7.94816
D3_43,7.94816
D3_21,7.94832
D3_32,7.9492
D3_24,7.94928
D3_44,7.94928
D3_13,7.94936
D3_42,7.94944
D3_34,7.95112
D3_11,7.95136
D3_43,7.95184
D3_44,7.952
D3_12,7.95304
D3_24,7.954
D3_42,7.954
D3_14,7.95432
D3_33,7.95432
D3_34,7.95448
D3_44,7.95448
D3_13,7.95472
D3_22,7.9552
D3_32,7.95536
D3_21,7.95552
D3_23,7.95552
D3_11,7.95584
D3_42,7.95648
D3_24,7.95672
D3_44,7.95672
D3_34,7.95712
D3_43,7.95768
D3_41,7.95832
D3_32,7.95848
D3_11,7.95872
D3_13,7.95888
D3_24,7.95928
D3_44,7.95928
D3_12,7.95936
D3_34,7.95976
D3_22,7.95992
D3_41,7.9608
D3_32,7.96096
D3_11,7.9616
D3_31,7.96176
D3_42,7.96176
D3_33,7.96192
D3_34,7.96224
D3_44,7.96264
D3_24,7.96288
D3_13,7.96336
D3_12,7.96384
D3_33,7.96488
D3_42,7.96512
D3_22,7.9652
D3_32,7.96544
D3_13,7.966
D3_34,7.96632
D3_24,7.96648
D3_14,7.96688
D3_44,7.9684
D3_43,7.96848
D3_11,7.96856
D3_13,7.96904
D3_34,7.96912
D3_21,7.96976
D3_24,7.97032
D3_12,7.97064
D3_42,7.97072
D3_11,7.97112
D3_22,7.97136
D3_33,7.97168
D3_34,7.972
D3_13,7.97208
D3_32,7.97208
D3_44,7.97312
D3_12,7.97336
D3_43,7.97352
D3_42,7.97368
D3_24,7.97384
D3_11,7.97392
D3_34,7.9744
D3_21,7.97456
D3_32,7.97464
D3_33,7.97584
D3_42,7.97616
D3_43,7.97648
D3_24,7.97704
D3_21,7.9772
D3_44,7.97728
D3_34,7.97768
D3_11,7.97776
D3_32,7.97992
D3_44,7.98
D3_42,7.9804
D3_21,7.98104
D3_12,7.98136
D3_11,7.9816
D3_24,7.98176
D3_13,7.98264
D3_43,7.98264
D3_42,7.98352
D3_21,7.9836
D3_33,7.98408
D3_32,7.98504
D3_34,7.9852
D3_24,7.98616
D3_22,7.98632
D3_33,7.98664
D3_21,7.98784
D3_11,7.98816
D3_34,7.98848
D3_24,7.98872
D3_12,7.98896
D3_22,7.98912
D3_42,7.98936
D3_43,7.98936
D3_44,7.98992
D3_11,7.99048
D3_33,7.99128
D3_24,7.99216
D3_44,7.9924
D3_32,7.99288
D3_13,7.99312
D3_21,7.9936
D3_11,7.99392
D3_12,7.99456
D3_13,7.9964
D3_31,7.9964
D3_43,7.99696
D3_44,7.99704
D3_11,7.99728
D3_34,7.99728
D3_42,7.99744
D3_24,7.9984
D3_32,7.99936
D3_42,7.99992
D3_11,8.0
D3_34,8.0004
D3_33,8.0008
D3_21,8.00136
D3_41,8.00208
D3_43,8.00288
D3_22,8.00304
D3_32,8.00312
D3_44,8.00376
D3_24,8.00432
D3_11,8.00488
D3_22,8.00544
D3_32,8.00568
D3_21,8.00576
D3_34,8.00576
D3_13,8.00704
D3_42,8.00808
D3_11,8.0088
D3_34,8.00968
D3_21,8.00976
D3_33,8.00992
D3_44,8.01072
D3_31,8.01112
D3_32,8.01152
D3_24,8.01288
D3_21,8.0136
D3_13,8.01384
D3_34,8.01408
D3_43,8.01448
D3_33,8.01456
D3_21,8.01672
D3_24,8.01704
D3_24,8.01936
D3_34,8.01968
D3_44,8.01984
D3_32,8.02024
D3_11,8.0224
D3_42,8.02248
D3_12,8.02272
D3_43,8.02304
D3_34,8.02472
D3_11,8.02504
D3_12,8.0252
D3_44,8.02616
D3_43,8.02776
D3_21,8.028
D3_11,8.02808
D3_42,8.02816
D3_13,8.02832
D3_34,8.0288
D3_12,8.02912
D3_43,8.03032
D3_42,8.03056
D3_32,8.03144
D3_11,8.03192
D3_31,8.03264
D3_34,8.0328
D3_24,8.03296
D3_21,8.03344
D3_42,8.03352
D3_44,8.034
D3_11,8.03472
D3_24,8.03552
D3_43,8.03584
D3_33,8.03592
D3_13,8.0364
D3_32,8.03672
D3_34,8.03856
D3_22,8.03888
D3_42,8.03944
D3_24,8.04072
D3_11,8.04096
D3_34,8.0412
D3_22,8.04128
D3_21,8.04152
D3_33,8.04152
D3_31,8.04192
D3_43,8.042
D3_12,8.04272
D3_42,8.04272
D3_13,8.04304
D3_32,8.04344
D3_22,8.04512
D3_34,8.04584
D3_33,8.046
D3_32,8.04664
D3_13,8.04744
D3_11,8.04784
D3_43,8.04832
D3_32,8.04888
D3_34,8.04928
D3_11,8.0516
D3_12,8.05184
D3_22,8.05184
D3_24,8.05208
D3_32,8.0528
D3_34,8.05456
D3_42,8.05488
D3_11,8.05504
D3_44,8.05536
D3_13,8.05552
D3_12,8.05752
D3_11,8.0584
D3_22,8.05848
D3_33,8.05984
D3_21,8.06016
D3_24,8.06104
D3_44,8.06168
D3_13,8.06272
D3_31,8.06288
D3_12,8.06544
D3_33,8.06584
D3_44,8.06592
D3_43,8.06648
D3_11,8.06744
D3_34,8.06768
D3_22,8.06944
D3_24,8.07104
D3_21,8.07168
D3_11,8.07176
D3_43,8.07184
D3_42,8.07192
D3_13,8.072
D3_44,8.07248
D3_34,8.07448
D3_13,8.07584
D3_11,8.07616
D3_33,8.07688
D3_32,8.07728
D3_22,8.08096
D3_11,8.08104
D3_44,8.08104
D3_21,8.0812
D3_34,8.0812
D3_13,8.08136
D3_33,8.08256
D3_12,8.08296
D3_32,8.08304
D3_43,8.084
D3_11,8.08488
D3_44,8.08512
D3_24,8.08608
D3_43,8.08648
D3_32,8.08704
D3_34,8.08712
D3_11,8.08728
D3_21,8.08816
D3_24,8.08896
D3_34,8.09
D3_31,8.09248
D3_21,8.09272
D3_24,8.09368
D3_32,8.09432
D3_22,8.09584
D3_34,8.09632
D3_44,8.09648
D3_24,8.098
D3_11,8.09816
D3_13,8.09832
D3_34,8.09896
D3_33,8.09984
D3_44,8.10016
D3_13,8.1032
D3_44,8.1036
D3_22,8.104
D3_43,8.10424
D3_24,8.10448
D3_11,8.10576
D3_42,8.10584
D3_22,8.10624
D3_12,8.10816
D3_43,8.1084
D3_34,8.10952
D3_42,8.11144
D3_13,8.11176
D3_43,8.11176
D3_22,8.11224
D3_44,8.1128
D3_11,8.11288
D3_34,8.11472
D3_24,8.11504
D3_11,8.11544
D3_32,8.11592
D3_42,8.1176
D3_22,8.11824
D3_34,8.11824
D3_24,8.11904
D3_32,8.11904
D3_31,8.11984
D3_13,8.12152
D3_11,8.12304
D3_34,8.12352
D3_24,8.12488
D3_11,8.12568
D3_42,8.126
D3_32,8.12672
D3_34,8.1272
D3_22,8.12736
D3_41,8.12808
D3_24,8.1284
D3_13,8.12928
D3_31,8.1304
D3_13,8.13184
D3_11,8.132
D3_12,8.13392
D3_44,8.1348
D3_13,8.13656
D3_41,8.13656
D3_24,8.13824
D3_34,8.13832
D3_32,8.13864
D3_13,8.13944
D3_42,8.1396
D3_24,8.14152
D3_34,8.14184
D3_22,8.14328
D3_32,8.144
D3_11,8.14456
D3_24,8.14488
D3_13,8.14696
D3_24,8.14712
D3_21,8.1472
D3_11,8.14816
D3_44,8.14816
D3_34,8.14864
D3_42,8.14864
D3_32,8.14944
D3_43,8.14952
D3_11,8.1504
D3_21,8.15192
D3_22,8.15192
D3_34,8.15256
D3_11,8.15272
D3_13,8.1544
D3_32,8.15496
D3_12,8.15568
D3_24,8.156
D3_42,8.15696
D3_11,8.15864
D3_44,8.15872
D3_42,8.1592
D3_33,8.15936
D3_32,8.16128
D3_44,8.16152
D3_34,8.16176
D3_33,8.16408
D3_24,8.16472
D3_32,8.16512
D3_13,8.16624
D3_21,8.16632
D3_12,8.1676
D3_11,8.16808
D3_24,8.16824
D3_21,8.16936
D3_13,8.17096
D3_44,8.17136
D3_32,8.17144
D3_22,8.1724
D3_24,8.17392
D3_11,8.17432
D3_32,8.1752
D3_42,8.17544
D3_22,8.17552
D3_11,8.17672
D3_24,8.18016
D3_12,8.18032
D3_33,8.18184
D3_11,8.182
D3_44,8.18224
D3_12,8.184
D3_43,8.18408
D3_11,8.18424
D3_21,8.18424
D3_24,8.18552
D3_11,8.18688
D3_21,8.18736
D3_41,8.18736
D3_34,8.1876
D3_22,8.1888
D3_44,8.18904
D3_24,8.19144
D3_44,8.19152
D3_11,8.19184
D3_32,8.1924
D3_34,8.19464
D3_11,8.19544
D3_42,8.1964
D3_22,8.19712
D3_34,8.19824
D3_44,8.19848
D3_32,8.19928
D3_42,8.19968
D3_34,8.2012
D3_42,8.202
D3_43,8.20336
D3_24,8.20408
D3_11,8.20424
D3_43,8.20576
D3_44,8.2092
D3_43,8.20968
D3_13,8.21008
D3_12,8.2108
D3_42,8.21168
D3_22,8.21192
D3_24,8.21304
D3_42,8.21392
D3_43,8.21408
D3_44,8.21592
D3_24,8.21624
D3_42,8.21776
D3_22,8.21824
D3_44,8.21856
D3_34,8.21864
D3_32,8.21896
D3_43,8.21992
D3_32,8.22168
D3_34,8.22224
D3_11,8.22232
D3_24,8.22248
D3_44,8.2228
D3_11,8.22568
D3_34,8.22744
D3_24,8.22784
D3_43,8.22912
D3_44,8.2292
D3_22,8.22936
D3_24,8.23112
D3_42,8.23272
D3_11,8.23288
D3_24,8.23336
D3_31,8.234
D3_33,8.23432
D3_12,8.23528
D3_21,8.2356
D3_11,8.23664
D3_34,8.23808
D3_33,8.23848
D3_31,8.23976
D3_12,8.2404
D3_11,8.24088
D3_33,8.24168
D3_42,8.24176
D3_24,8.24496
D3_32,8.24544
D3_11,8.24712
D3_44,8.24736
D3_34,8.24824
D3_43,8.2496
D3_21,8.24992
D3_11,8.25072
D3_42,8.25232
D3_41,8.25336
D3_34,8.25376
D3_44,8.25384
D3_22,8.25464
D3_24,8.25552
D3_11,8.25648
D3_43,8.25672
D3_13,8.25688
D3_11,8.2604
D3_12,8.26056
D3_24,8.2608
D3_33,8.26088
D3_21,8.26176
D3_43,8.26256
D3_44,8.26336
D3_34,8.26416
D3_24,8.2656
D3_43,8.26656
D3_31,8.26728
D3_32,8.26864
D3_22,8.27056
D3_44,8.27096
D3_24,8.27128
D3_34,8.27152
D3_21,8.27184
D3_34,8.27608
D3_44,8.2764
D3_43,8.27688
D3_24,8.27776
D3_43,8.27952
D3_22,8.28392
D3_44,8.28392
D3_42,8.28432
D3_11,8.286
D3_12,8.2868
D3_21,8.2872
D3_24,8.2872
D3_44,8.288
D3_11,8.29048
D3_21,8.29296
D3_32,8.29296
D3_34,8.29336
D3_33,8.29344
D3_43,8.29472
D3_42,8.29544
D3_24,8.29584
D3_12,8.29688
D3_24,8.29824
D3_43,8.29904
D3_33,8.30016
D3_44,8.30184
D3_13,8.30224
D3_43,8.30232
D3_11,8.30272
D3_33,8.3028
D3_42,8.30464
D3_12,8.3052
D3_42,8.30704
D3_21,8.3072
D3_33,8.3088
D3_44,8.31008
D3_41,8.31016
D3_32,8.3116
D3_21,8.31416
D3_22,8.3144
D3_34,8.32072
D3_11,8.32088
D3_22,8.32208
D3_33,8.32368
D3_13,8.32424
D3_43,8.32592
D3_13,8.32912
D3_11,8.3296
D3_24,8.33048
D3_33,8.33048
D3_21,8.3312
D3_42,8.33144
D3_31,8.33288
D3_11,8.33408
D3_32,8.33752
D3_44,8.33816
D3_24,8.34
D3_12,8.34256
D3_32,8.3432
D3_34,8.34408
D3_43,8.34424
D3_11,8.34472
D3_22,8.34648
D3_33,8.34704
D3_34,8.34832
D3_44,8.35104
D3_42,8.35256
D3_43,8.35456
D3_44,8.35464
D3_11,8.35616
D3_13,8.35712
D3_33,8.35808
D3_42,8.35856
D3_21,8.3644
D3_44,8.36696
D3_21,8.368
D3_32,8.36968
D3_12,8.37032
D3_34,8.37264
D3_33,8.37456
D3_42,8.37688
D3_24,8.37712
D3_34,8.37744
D3_42,8.3792
D3_13,8.38072
D3_11,8.38176
D3_34,8.382
D3_24,8.38248
D3_43,8.3864
D3_44,8.38672
D3_24,8.388
D3_34,8.388
D3_44,8.39088
D3_42,8.39104
D3_11,8.39528
D3_24,8.39552
D3_33,8.39616
D3_43,8.3968
D3_22,8.3992
D3_33,8.4004
D3_21,8.40264
D3_11,8.40384
D3_24,8.40688
D3_34,8.40704
D3_11,8.40752
D3_44,8.4084
D3_32,8.4104
D3_44,8.41176
D3_32,8.41992
D3_44,8.42032
D3_11,8.42224
D3_42,8.42232
D3_11,8.4252
D3_24,8.42624
D3_42,8.42736
D3_24,8.42976
D3_21,8.43168
D3_24,8.43624
D3_11,8.43824
D3_43,8.4388
D3_11,8.44208
D3_32,8.44368
D3_44,8.44464
D3_24,8.44568
D3_24,8.45072
D3_33,8.456
D3_24,8.45784
D3_43,8.45824
D3_42,8.4584
D3_33,8.45848
D3_13,8.45912
D3_42,8.46208
D3_41,8.46304
D3_24,8.46352
D3_44,8.46408
D3_43,8.46632
D3_34,8.46736
D3_22,8.46984
D3_11,8.47
D3_12,8.4768
D3_24,8.47872
D3_34,8.47936
D3_42,8.48216
D3_12,8.4832
D3_34,8.4832
D3_24,8.48392
D3_13,8.4876
D3_11,8.4928
D3_34,8.49344
D3_41,8.4956
D3_13,8.49624
D3_11,8.49648
D3_31,8.49672
D3_44,8.49688
D3_24,8.49808
D3_44,8.50008
D3_33,8.50576
D3_13,8.50608
D3_11,8.50696
D3_43,8.51096
D3_24,8.51144
D3_11,8.52064
D3_13,8.5256
D3_44,8.55704
D3_24,8.56024
D3_11,8.56224
D3_24,8.56728
D3_44,8.57264
D3_11,8.57424
D3_34,8.57664
D3_22,8.57712
D3_11,8.57992
D3_32,8.58024
D3_42,8.58104
D3_34,8.58936
D3_44,8.5952
D3_43,8.59904
D3_24,8.6076
D3_43,8.60832
D3_13,8.60888
D3_34,8.61536
D3_11,8.61688
D3_34,8.61824
D3_42,8.61976
D3_12,8.62336
D3_22,8.62496
D3_33,8.62528
D3_42,8.63824
D3_34,8.63848
D3_13,8.64112
D3_44,8.65584
D3_12,8.66056
D3_11,8.66424
D3_34,8.66544
D3_24,8.66648
D3_42,8.67408
D3_44,8.67536
D3_34,8.68936
D3_24,8.69008
D3_11,8.69088
D3_44,8.69224
D3_32,8.69872
D3_24,8.70072
D3_32,8.70256
D3_32,8.70936
D3_34,8.71136
D3_42,8.71208
D3_32,8.72456
D3_34,8.73904
D3_24,8.74288
D3_44,8.7456
D3_33,8.7612
D3_13,8.7624
D3_44,8.76664
D3_13,8.77624
D3_44,8.792
D3_12,8.83256
D3_11,8.8764
D3_11,8.90392
D3_34,8.90992
D3_43,8.91328
D3_42,8.91832
D3_42,8.92592
D3_11,8.9916
D3_33,9.04736
D3_42,9.06152
D3_13,9.10184
D3_24,9.13752
D3_42,9.17856
D3_32,9.17952
D3_42,9.1848
D3_42,9.20208
D3_31,9.20648
D3_11,9.21664
D3_33,9.23992
D3_24,9.24168
D3_32,9.2652
D3_24,9.32848
D3_33,9.36992
D3_24,9.39288
D3_13,9.41608
D3_31,9.56056
D3_31,9.82744
D3_42,9.9988
D3_31,10.05312
D3_13,10.10584
D3_44,10.11256
D3_31,10.13328
D3_42,10.13936
D3_21,10.1444
D3_31,10.1452
D3_33,10.16448
D3_11,10.17184
D3_12,10.18192
D3_24,10.18328
D3_42,10.19576
D3_11,10.19856
D3_42,10.20456
D3_22,10.2248
D3_31,10.23408
D3_42,10.24992
D3_21,10.26
D3_42,10.27664
D3_32,10.32576
D3_31,10.37696
D3_43,11.33424
D3_13,15.82912
D3_12,16.0012
D3_12,18.64216
D3_21,19.82416
D3_21,20.94208
D3_23,21.98752
D3_21,23.74528
D3_23,24.06008
D3_21,24.58816
D3_11,25.18488
D3_21,27.092
D3_21,27.13928
D3_12,28.51168
D3_21,28.55992
D3_21,29.4464
D3_12,29.61992
D3_12,30.808
D3_12,31.57912
D3_44,31.68344
D3_23,32.4576
D3_12,33.76376
D3_21,34.14688
D3_21,35.8188
D3_12,37.14648
D3_11,38.58288
D3_21,38.65744
D3_23,40.14464
D3_12,42.54328
D3_11,44.03144
D3_12,44.03296
D3_21,44.88648
D3_12,46.4752
D3_11,49.9904
D3_23,53.59136
D3_21,54.27952
D3_44,57.27136
D3_24,57.35248
D3_11,57.36448
D3_44,57.38552
D3_13,57.39408
D3_24,57.3992
D3_43,57.40432
D3_32,57.40904
D3_12,57.41144
D3_34,57.4124
D3_11,57.41344
D3_42,57.41696
D3_11,57.42024
D3_33,57.42048
D3_32,57.42256
D3_12,57.4232
D3_11,57.42576
D3_33,57.42744
D3_22,57.42808
D3_44,57.42816
D3_42,57.42824
D3_11,57.42912
D3_13,57.43024
D3_31,57.43056
D3_12,57.4316
