Electrode,Number of spikes,First spike time (sec),Last spike time (sec),Burst duration
D2_31,96,44.788,45.79984,1.0118400000000065
D2_31,114,106.24928,107.23896,0.989680000000007
D2_31,123,184.0516,185.24128,1.1896799999999814
D2_31,107,229.666,230.66536,0.9993599999999958
D2_31,129,269.93664,271.22128,1.2846399999999676
D2_31,107,313.29816,314.16848,0.8703199999999924
D2_31,105,354.87696,355.85192,0.97496000000001
D2_31,107,417.02352,417.87,0.8464799999999855
D2_31,100,462.89312,463.8324,0.9392799999999966
D2_31,120,526.82792,527.93768,1.1097600000000511
D2_31,121,572.49432,573.49384,0.9995199999999613
D2_31,8,573.60792,573.92104,0.3131199999999126
D2_32,77,44.78448,45.65128,0.8667999999999978
D2_32,101,106.33768,107.10664,0.7689599999999928
D2_32,108,184.10472,185.15032,1.0456000000000074
D2_32,103,229.67648,230.53184,0.8553599999999904
D2_32,90,269.93552,270.74504,0.8095200000000204
D2_32,105,313.33208,314.23192,0.8998399999999833
D2_32,98,354.92488,355.7332,0.8083200000000375
D2_32,91,416.97688,417.81512,0.8382399999999848
D2_32,5,417.92544,418.11104,0.1856000000000222
D2_32,108,462.81016,464.1088,1.2986399999999776
D2_32,98,526.85752,527.75616,0.8986400000000003
D2_32,104,572.54672,573.43968,0.8929599999999027
D2_33,34,44.8468,45.3928,0.5459999999999994
D2_33,26,106.36072,106.72504,0.3643200000000064
D2_33,31,184.11024,184.3808,0.27055999999998903
D2_33,36,229.71848,230.24384,0.5253600000000063
D2_33,38,269.92488,270.56536,0.640480000000025
D2_33,38,313.36792,313.85832,0.49039999999996553
D2_33,38,354.95128,355.56592,0.6146400000000085
D2_33,41,416.94216,417.5848,0.6426399999999717
D2_33,40,462.81112,463.4564,0.645279999999957
D2_33,40,526.92264,527.53272,0.610080000000039
D2_33,30,572.462,572.8928,0.43079999999997654
D2_33,5,573.09272,573.1812,0.08848000000000411
D2_34,46,44.67648,45.40616,0.7296800000000019
D2_34,43,106.31432,107.02048,0.7061600000000112
D2_34,51,184.06872,184.78664,0.7179199999999923
D2_34,5,184.92928,185.04928,0.12000000000000455
D2_34,39,229.68488,230.0776,0.39271999999999707
D2_34,5,230.20912,230.402,0.19287999999997396
D2_34,36,269.97152,270.76664,0.7951199999999972
D2_34,23,313.4008,313.6012,0.2004000000000019
D2_34,5,313.71328,313.79856,0.08528000000001157
D2_34,34,354.95248,355.46416,0.5116800000000126
D2_34,45,416.99888,417.8668,0.8679200000000264
D2_34,33,462.81848,463.2824,0.46391999999997324
D2_34,27,526.91016,527.34216,0.43200000000001637
D2_34,30,572.55176,572.94328,0.3915200000000141
D2_41,19,44.78896,45.11168,0.3227199999999968
D2_41,18,106.35136,106.55416,0.20279999999999632
D2_41,19,184.10128,184.332,0.23071999999999093
D2_41,15,229.73856,229.86312,0.12456000000000245
D2_41,18,269.99448,270.40472,0.4102399999999875
D2_41,18,313.4092,313.64056,0.23135999999999513
D2_41,22,354.9632,355.2648,0.30160000000000764
D2_41,19,417.0916,417.44192,0.3503199999999538
D2_41,15,462.93488,463.12472,0.18984000000000378
D2_41,21,526.9264,527.26368,0.33728000000007796
D2_41,15,572.58544,572.77792,0.19248000000004595
D2_42,58,44.78664,45.48056,0.6939199999999985
D2_42,79,106.3076,107.0672,0.759600000000006
D2_42,78,184.05392,184.87472,0.8207999999999913
D2_42,80,229.66496,230.42536,0.7604000000000042
D2_42,66,269.91648,270.594,0.6775200000000154
D2_42,63,313.39584,314.18952,0.7936799999999948
D2_42,67,354.91296,355.69208,0.7791199999999776
D2_42,90,416.99792,417.80088,0.8029599999999846
D2_42,82,462.87088,463.71352,0.8426400000000172
D2_42,74,526.82128,527.70528,0.8840000000000146
D2_42,87,572.49864,573.24376,0.745119999999929
D2_43,112,44.6132,45.70008,1.0868800000000007
D2_43,115,106.2692,107.2524,0.9831999999999965
D2_43,133,183.90312,185.2428,1.339679999999987
D2_43,133,229.4468,230.72392,1.2771199999999965
D2_43,122,269.78336,271.16264,1.3792799999999943
D2_43,115,313.22232,314.37008,1.1477599999999484
D2_43,127,354.73896,355.98632,1.2473599999999578
D2_43,132,416.85104,417.99248,1.1414399999999887
D2_43,135,462.81872,463.99136,1.1726400000000012
D2_43,133,526.74168,527.97872,1.237039999999979
D2_43,137,572.42568,573.49616,1.070479999999975
D2_44,112,44.59592,45.578,0.9820800000000034
D2_44,5,45.9444,46.07256,0.12816000000000116
D2_44,106,106.2348,107.24984,1.015039999999999
D2_44,12,107.3504,107.7724,0.42200000000001125
D2_44,115,183.90224,185.04152,1.1392799999999852
D2_44,114,229.56192,230.8392,1.2772800000000188
D2_44,110,269.94408,271.21976,1.2756800000000226
D2_44,124,313.22152,314.32792,1.1064000000000078
D2_44,121,354.6416,355.86184,1.2202399999999898
D2_44,122,416.85032,418.02744,1.1771200000000022
D2_44,122,462.71576,463.89328,1.1775200000000154
D2_44,125,526.74096,528.14288,1.4019200000000183
D2_44,125,572.42504,574.01616,1.5911200000000463
