Electrode,Time (s)
A6_31,2.96296
A6_32,3.7264
A6_32,16.07872
A6_32,18.70856
A6_32,21.93536
A6_32,24.43216
A6_32,31.1004
A6_32,34.4324
A6_32,36.8688
A6_32,38.6868
A6_32,39.1256
A6_41,40.51504
A6_41,44.2136
A6_32,46.72232
A6_32,50.38112
A6_32,58.04832
A6_32,59.9548
A6_31,60.75992
A6_32,61.86136
A6_41,63.17128
A6_32,63.37112
A6_32,65.50768
A6_41,66.01664
A6_32,67.92032
A6_32,69.8984
A6_32,75.02832
A6_32,78.88048
A6_32,80.86568
A6_41,83.7164
A6_32,85.35296
A6_32,86.68616
A6_32,88.2208
A6_32,91.38184
A6_41,92.65664
A6_32,95.73624
A6_41,97.67456
A6_31,98.74688
A6_41,100.3488
A6_41,101.50568
A6_41,102.50216
A6_32,107.53944
A6_41,108.0272
A6_41,109.1028
A6_32,109.242
A6_32,111.7264
A6_41,112.77904
A6_41,112.83768
A6_31,113.65432
A6_41,114.54176
A6_41,117.9464
A6_32,118.57128
A6_41,120.66088
A6_32,122.372
A6_41,122.94608
A6_32,124.67384
A6_31,125.64
A6_41,125.80528
A6_41,126.63608
A6_41,127.48144
A6_41,129.64136
A6_41,130.96928
A6_32,131.20976
A6_41,131.55672
A6_32,134.066
A6_41,135.9084
A6_41,138.57152
A6_41,139.49568
A6_32,140.67168
A6_32,145.25408
A6_41,146.55344
A6_41,148.06008
A6_41,150.6796
A6_31,151.2808
A6_41,151.34496
A6_32,151.96608
A6_32,154.84448
A6_31,156.87224
A6_32,156.99496
A6_41,157.12688
A6_41,157.9816
A6_41,158.60728
A6_41,160.2484
A6_31,169.03184
A6_41,172.97896
A6_31,173.726
A6_41,179.74632
A6_31,182.54136
A6_31,183.16
A6_41,184.12584
A6_31,191.55624
A6_31,192.66096
A6_31,203.98208
A6_31,204.24248
A6_31,204.84056
A6_41,213.79952
A6_31,214.158
A6_31,216.04592
A6_31,221.63408
A6_31,221.68096
A6_41,223.29648
A6_42,223.7652
A6_22,223.77384
A6_41,223.77456
A6_41,223.77904
A6_22,223.78856
A6_41,223.78888
A6_22,223.79176
A6_32,223.79392
A6_22,223.79944
A6_32,223.80432
A6_22,223.81016
A6_22,223.81272
A6_22,223.81848
A6_32,223.82192
A6_22,223.82248
A6_41,223.826
A6_41,223.89864
A6_32,223.90248
A6_41,223.9044
A6_31,223.91704
A6_41,223.9264
A6_31,223.92792
A6_41,223.93104
A6_31,223.9316
A6_31,223.94656
A6_32,223.94728
A6_41,223.94888
A6_32,223.9544
A6_42,223.95968
A6_31,223.96584
A6_41,223.96672
A6_32,223.9688
A6_41,223.96904
A6_41,223.97544
A6_32,223.97696
A6_31,223.97768
A6_41,223.97832
A6_42,223.97864
A6_22,223.97912
A6_41,223.9836
A6_41,223.98584
A6_41,223.98952
A6_31,223.99048
A6_41,223.99464
A6_32,223.99528
A6_31,223.99976
A6_32,224.00456
A6_41,224.00456
A6_31,224.00568
A6_42,224.00672
A6_41,224.00768
A6_31,224.00944
A6_41,224.01112
A6_22,224.01232
A6_32,224.01312
A6_41,224.01488
A6_22,224.0152
A6_41,224.01872
A6_31,224.02032
A6_42,224.02136
A6_32,224.02184
A6_41,224.022
A6_41,224.02424
A6_31,224.02456
A6_22,224.02464
A6_32,224.0248
A6_41,224.02648
A6_31,224.02744
A6_22,224.02752
A6_41,224.02872
A6_31,224.02976
A6_31,224.03224
A6_32,224.03232
A6_41,224.03264
A6_31,224.03624
A6_22,224.03792
A6_41,224.03856
A6_42,224.04168
A6_41,224.04288
A6_31,224.04344
A6_41,224.04904
A6_32,224.05048
A6_31,224.05248
A6_41,224.0548
A6_31,224.05512
A6_31,224.05744
A6_42,224.05848
A6_41,224.06
A6_31,224.06008
A6_32,224.06048
A6_41,224.06384
A6_41,224.06688
A6_22,224.06872
A6_41,224.07152
A6_41,224.07504
A6_41,224.08048
A6_31,224.08168
A6_41,224.08288
A6_41,224.08536
A6_41,224.0904
A6_32,224.0912
A6_41,224.09432
A6_42,224.09504
A6_31,224.09656
A6_41,224.0976
A6_41,224.10176
A6_31,224.104
A6_41,224.10584
A6_31,224.1096
A6_31,224.11312
A6_41,224.11584
A6_32,224.12472
A6_41,224.1336
A6_41,224.13648
A6_42,224.1384
A6_41,224.13928
A6_31,224.14304
A6_32,224.15544
A6_41,224.15784
A6_41,224.1652
A6_22,224.1688
A6_42,224.17984
A6_41,224.18712
A6_31,224.18864
A6_31,224.19376
A6_41,224.20056
A6_41,224.204
A6_31,224.23312
A6_22,224.2336
A6_41,224.24448
A6_41,224.24928
A6_41,224.27144
A6_41,224.35368
A6_41,224.3932
A6_31,224.3948
A6_41,224.41288
A6_22,224.48168
A6_22,228.60208
A6_31,230.14216
A6_22,234.20368
A6_22,234.22232
A6_22,234.22856
A6_41,234.2316
A6_32,234.232
A6_22,234.23976
A6_32,234.2416
A6_42,234.24224
A6_22,234.24248
A6_22,234.24528
A6_32,234.25144
A6_22,234.3524
A6_41,234.44464
A6_41,234.45784
A6_22,234.4584
A6_31,234.46552
A6_41,234.46704
A6_32,234.48072
A6_31,234.49104
A6_41,234.50088
A6_32,234.50168
A6_22,234.5024
A6_31,234.50952
A6_31,234.51544
A6_22,234.52376
A6_31,234.5284
A6_42,234.5288
A6_32,234.5304
A6_41,234.5316
A6_31,234.53416
A6_41,234.53752
A6_42,234.53864
A6_31,234.53936
A6_41,234.54048
A6_41,234.54544
A6_31,234.54632
A6_32,234.54648
A6_41,234.5484
A6_31,234.55216
A6_22,234.55352
A6_41,234.55368
A6_31,234.55528
A6_31,234.55768
A6_41,234.55768
A6_32,234.56016
A6_41,234.56112
A6_42,234.5612
A6_31,234.5648
A6_41,234.56536
A6_42,234.56608
A6_41,234.56784
A6_32,234.56976
A6_41,234.57456
A6_31,234.57744
A6_41,234.5784
A6_31,234.58072
A6_41,234.58304
A6_31,234.58416
A6_41,234.58592
A6_31,234.58688
A6_22,234.59072
A6_31,234.59304
A6_41,234.59336
A6_32,234.59344
A6_42,234.596
A6_41,234.59688
A6_31,234.59744
A6_41,234.6
A6_41,234.6028
A6_32,234.6052
A6_41,234.60592
A6_31,234.60728
A6_41,234.6088
A6_41,234.6112
A6_32,234.61352
A6_41,234.61488
A6_31,234.61608
A6_22,234.6164
A6_41,234.61896
A6_31,234.6192
A6_32,234.62744
A6_22,234.62816
A6_31,234.62824
A6_32,234.63056
A6_31,234.636
A6_32,234.64136
A6_31,234.6532
A6_41,234.65944
A6_31,234.66432
A6_41,234.67344
A6_22,234.67808
A6_31,234.6816
A6_31,234.68864
A6_31,234.71224
A6_22,234.71248
A6_22,234.7916
A6_31,234.80456
A6_42,234.8388
A6_32,234.86248
