Electrode,Time (s)
B3_43,565.12272
B3_43,565.16072
B3_22,565.17232
B3_22,565.21608
B3_22,565.25352
B3_22,565.26664
B3_22,565.32128
B3_43,565.52376
B3_43,566.36352
B3_43,566.84264
B3_43,567.27816
B3_33,567.71912
B3_43,567.77864
B3_22,568.13568
B3_43,568.14352
B3_33,568.43216
B3_43,568.93016
B3_22,569.09688
B3_22,569.38936
B3_22,569.53504
B3_22,569.72712
B3_43,569.82216
B3_33,570.24456
B3_43,570.67112
B3_22,570.71752
B3_43,571.63024
B3_33,573.11776
B3_22,574.5024
B3_43,574.62512
B3_22,576.71792
B3_43,576.80552
B3_22,578.9348
B3_43,579.08576
B3_33,579.66088
B3_43,580.6188
B3_33,580.86576
B3_22,581.03744
B3_43,581.0972
B3_43,581.16184
B3_43,581.73512
B3_43,582.28184
B3_43,582.81744
B3_43,583.69544
B3_22,584.15256
B3_22,584.4052
B3_22,584.49768
B3_22,584.77376
B3_22,585.03888
B3_22,585.36088
B3_43,585.5668
B3_43,585.89536
B3_22,586.42912
B3_22,586.47552
B3_33,586.48288
B3_43,587.10896
B3_22,587.28016
B3_22,588.36304
B3_43,590.11976
B3_22,590.47216
B3_43,590.49864
B3_43,590.82488
B3_22,590.87392
B3_43,590.93992
B3_43,591.21424
B3_22,591.854
B3_33,592.30032
B3_42,592.31736
