Electrode,Number of spikes,First spike time (sec),Last spike time (sec),Burst duration
B6_14,25,259.46904,259.90904,0.4399999999999977
B6_14,28,297.69024,298.07976,0.38952000000000453
B6_14,5,298.21688,298.28648,0.0695999999999799
B6_14,9,331.1548,331.26608,0.11127999999996518
B6_14,26,370.50584,370.94936,0.443520000000035
B6_14,23,406.58336,406.95384,0.3704799999999864
B6_14,15,434.9616,435.26424,0.3026399999999967
B6_14,23,471.91712,472.21288,0.29575999999997293
B6_14,17,499.86824,500.1984,0.330159999999978
B6_14,12,521.166,521.34656,0.18055999999990036
B6_14,19,559.73368,559.99496,0.26127999999994245
B6_22,16,17.12704,17.76744,0.6403999999999996
B6_22,10,34.30352,34.73768,0.43415999999999855
B6_22,6,49.51816,49.76808,0.24991999999999592
B6_22,6,54.36968,54.63184,0.2621599999999944
B6_22,9,67.8164,68.09248,0.2760799999999932
B6_22,6,84.64488,84.87632,0.2314400000000063
B6_22,8,112.17352,112.432,0.2584800000000058
B6_22,6,122.26416,122.44368,0.17951999999999657
B6_22,5,137.70912,137.89152,0.18240000000000123
B6_22,10,140.54872,140.92976,0.3810399999999845
B6_22,6,147.80184,148.02568,0.2238399999999956
B6_22,10,165.662,166.058,0.3959999999999866
B6_22,55,259.44648,260.022,0.5755199999999832
B6_22,65,297.70376,298.45832,0.7545600000000263
B6_22,36,331.14568,331.60336,0.4576799999999821
B6_22,33,370.53704,370.89696,0.35991999999998825
B6_22,23,406.58592,406.83432,0.24840000000000373
B6_22,5,406.94168,407.12432,0.18263999999999214
B6_22,30,434.91328,435.50744,0.594159999999988
B6_22,31,471.9236,472.40192,0.4783199999999965
B6_22,29,499.84008,500.35816,0.5180799999999977
B6_22,21,521.14176,521.49128,0.34951999999998407
B6_22,30,559.66128,560.0648,0.4035199999999577
B6_23,49,259.33776,259.94864,0.6108800000000087
B6_23,29,297.74696,298.0856,0.33863999999999805
B6_23,6,298.21904,298.25096,0.031920000000013715
B6_23,34,331.11928,331.566,0.4467199999999707
B6_23,32,370.49616,370.91088,0.4147200000000453
B6_23,32,406.59992,407.0104,0.41048000000000684
B6_23,26,434.91592,435.15096,0.2350399999999695
B6_23,31,471.84152,472.30808,0.4665600000000154
B6_23,5,484.7872,484.90888,0.12168000000002621
B6_23,20,499.804,500.0292,0.22520000000002938
B6_23,6,500.13096,500.3416,0.21064000000001215
B6_23,16,521.20552,521.49088,0.28535999999996875
B6_23,30,559.69784,560.12104,0.4231999999999516
B6_24,7,259.48216,259.58568,0.10352000000000317
B6_24,7,331.12768,331.37288,0.2452000000000112
B6_24,5,370.57248,370.61952,0.04704000000003816
B6_31,60,259.45896,260.03824,0.5792799999999829
B6_31,71,297.70456,298.26744,0.5628800000000069
B6_31,38,331.12832,331.59744,0.4691200000000322
B6_31,37,370.53472,371.00584,0.4711199999999849
B6_31,47,406.60496,407.14928,0.5443199999999706
B6_31,39,434.91608,435.4288,0.5127200000000016
B6_31,42,471.88176,472.35976,0.47800000000000864
B6_31,36,499.8464,500.24808,0.4016799999999989
B6_31,27,521.11768,521.50904,0.391360000000077
B6_31,46,559.62488,560.07992,0.4550400000000536
B6_32,87,259.35544,260.066,0.7105599999999868
B6_32,5,260.384,260.60416,0.22015999999996438
B6_32,62,297.69616,298.09952,0.40335999999996375
B6_32,17,298.21008,298.56136,0.3512799999999743
B6_32,56,331.15136,331.7576,0.6062400000000139
B6_32,57,370.53096,370.92448,0.39352000000002363
B6_32,63,406.53112,407.28088,0.7497600000000375
B6_32,48,434.93768,435.45296,0.5152800000000184
B6_32,61,471.83848,472.44048,0.6019999999999754
B6_32,52,499.78048,500.53328,0.7527999999999793
B6_32,41,521.07512,521.5376,0.46248000000002776
B6_32,57,559.67544,560.34464,0.6692000000000462
B6_33,48,259.42816,260.06616,0.6380000000000337
B6_33,62,297.676,298.25888,0.5828799999999887
B6_33,50,331.10208,331.55424,0.4521599999999921
B6_33,52,370.49616,371.18032,0.6841600000000199
B6_33,43,406.56832,407.024,0.45567999999997255
B6_33,34,434.84424,435.20064,0.3564000000000078
B6_33,30,471.85464,472.13944,0.28479999999996153
B6_33,5,472.26448,472.33464,0.07015999999998712
B6_33,34,499.84944,500.29384,0.44439999999997326
B6_33,36,521.14496,521.81992,0.6749600000000555
B6_33,32,559.65808,560.04872,0.39063999999996213
B6_34,15,259.44584,259.9096,0.46376000000003614
B6_34,10,297.69208,297.80864,0.11656000000004951
B6_34,5,297.94032,298.03464,0.09432000000003882
B6_34,9,331.16552,331.44688,0.2813600000000065
B6_34,9,370.5376,370.65936,0.12175999999999476
B6_34,10,406.67872,407.05328,0.374559999999974
B6_34,5,471.94352,472.03736,0.09384000000000015
B6_41,15,259.48288,259.89256,0.4096799999999803
B6_41,10,297.75008,297.8024,0.05231999999995196
B6_41,7,297.94744,298.06144,0.11400000000003274
B6_41,8,331.16992,331.40224,0.23232000000001563
B6_41,13,370.52176,370.69624,0.17448000000001684
B6_41,13,406.65888,406.99536,0.33647999999999456
B6_41,7,434.98032,435.07984,0.09951999999998407
B6_41,12,471.94296,472.05336,0.11039999999997008
B6_41,7,521.2176,521.26744,0.049840000000017426
B6_41,9,559.75912,559.8244,0.06527999999991607
B6_42,97,259.18344,260.48184,1.2983999999999583
B6_42,79,297.68032,298.36232,0.6820000000000164
B6_42,74,331.0784,331.78304,0.7046400000000403
B6_42,52,370.43176,371.01288,0.5811199999999985
B6_42,50,406.54808,407.358,0.8099199999999769
B6_42,65,434.67472,435.47952,0.8048000000000002
B6_42,55,471.65968,472.47056,0.8108799999999974
B6_42,55,499.74248,500.35728,0.6148000000000025
B6_42,43,521.11248,521.69176,0.5792800000000398
B6_42,48,559.63704,560.09728,0.46023999999999887
B6_43,33,259.4552,260.048,0.5928000000000111
B6_43,38,297.70448,298.42648,0.7220000000000368
B6_43,18,331.1628,331.50336,0.3405599999999822
B6_43,23,370.49808,370.87888,0.38079999999996517
B6_43,25,406.66808,407.01968,0.351600000000019
B6_43,25,434.87624,435.28848,0.41223999999999705
B6_43,22,471.90536,472.15208,0.2467200000000389
B6_43,23,499.85096,500.1904,0.3394400000000246
B6_43,5,500.30648,500.34816,0.041679999999985284
B6_43,10,521.1304,521.24552,0.11512000000004718
B6_43,21,559.7424,560.03888,0.2964799999999741
B6_44,7,259.48928,259.54968,0.06040000000001555
B6_44,6,297.74968,297.96688,0.21719999999999118
B6_44,6,370.5448,370.59256,0.04775999999998248
B6_44,10,406.6436,406.80856,0.16496000000000777
B6_44,6,434.95592,435.0148,0.05887999999998783
B6_44,5,471.91288,471.97992,0.06704000000001997
