Electrode,Time (s)
A1_33,0.52752
A1_23,0.96728
A1_22,1.91832
A1_23,2.77824
A1_22,2.90576
A1_23,3.09632
A1_42,3.35552
A1_22,3.59192
A1_23,3.59936
A1_22,4.07408
A1_23,4.12208
A1_22,4.53088
A1_23,5.1116
A1_22,5.35088
A1_23,5.49008
A1_23,5.7228
A1_24,5.95544
A1_23,5.98424
A1_33,6.37608
A1_23,6.77304
A1_22,7.1984
A1_24,7.44632
A1_23,7.57432
A1_23,7.71144
A1_22,8.07464
A1_23,8.47584
A1_23,8.7968
A1_24,9.2892
A1_23,9.48392
A1_24,9.58168
A1_33,9.70808
A1_24,10.05888
A1_23,10.38728
A1_24,10.56032
A1_23,11.564
A1_23,12.64264
A1_24,12.86024
A1_42,13.05272
A1_23,13.32496
A1_44,13.33448
A1_23,13.33544
A1_34,13.33608
A1_22,13.3368
A1_34,13.33832
A1_23,13.33952
A1_32,13.3396
A1_32,13.342
A1_23,13.34448
A1_23,13.34976
A1_44,13.35024
A1_22,13.35056
A1_33,13.84536
A1_22,14.69488
A1_23,14.93592
A1_33,15.11504
A1_23,15.21768
A1_22,15.89336
A1_23,16.19776
A1_23,16.56856
A1_23,16.74144
A1_33,16.80744
A1_24,16.97896
A1_44,16.99048
A1_44,17.0068
A1_44,17.03288
A1_44,17.06096
A1_24,17.18512
A1_23,17.32096
A1_33,17.96104
A1_23,18.25848
A1_23,18.27792
A1_22,18.5796
A1_23,19.16392
A1_22,19.30544
A1_23,19.62728
A1_23,20.16776
A1_24,20.19168
A1_23,20.63712
A1_24,20.73984
A1_23,21.13864
A1_22,21.29224
A1_42,21.55112
A1_24,21.71216
A1_23,21.76208
A1_23,22.3196
A1_23,22.46568
A1_24,22.58496
A1_22,22.72512
A1_42,22.98184
A1_24,23.5324
A1_23,23.5912
A1_23,23.60744
A1_22,23.73904
A1_24,23.84312
A1_24,24.05944
A1_23,24.18936
A1_23,24.36408
A1_42,24.80584
A1_23,25.38376
A1_22,26.10232
A1_23,26.15344
A1_23,26.40448
A1_32,26.47
A1_23,26.4708
A1_24,26.4708
A1_24,26.49544
A1_23,26.50248
A1_42,26.50296
A1_32,26.50384
A1_33,26.50656
A1_23,26.51064
A1_22,26.51096
A1_24,26.51144
A1_24,26.51648
A1_23,26.52064
A1_34,26.52088
A1_33,26.52112
A1_24,26.52608
A1_23,26.52864
A1_22,26.52928
A1_24,26.52936
A1_32,26.52944
A1_44,26.53032
A1_23,26.532
A1_24,26.532
A1_22,26.53344
A1_32,26.53592
A1_34,26.53624
A1_23,26.53672
A1_24,26.53688
A1_33,26.53736
A1_32,26.53824
A1_22,26.53872
A1_23,26.53928
A1_24,26.53984
A1_33,26.54072
A1_23,26.54224
A1_44,26.54264
A1_22,26.54296
A1_24,26.54408
A1_24,26.5468
A1_32,26.54736
A1_24,26.54976
A1_33,26.55048
A1_24,26.55256
A1_24,26.55496
A1_23,26.55648
A1_24,26.5576
A1_24,26.56072
A1_24,26.56552
A1_23,26.5672
A1_22,26.5676
A1_24,26.56896
A1_32,26.56904
A1_23,26.57064
A1_24,26.57128
A1_22,26.57216
A1_23,26.57344
A1_24,26.57376
A1_23,26.57624
A1_24,26.57688
A1_23,26.57896
A1_24,26.58528
A1_22,26.58688
A1_23,26.58792
A1_24,26.58832
A1_24,26.59064
A1_23,26.59304
A1_24,26.59328
A1_24,26.59688
A1_24,26.59928
A1_23,26.59944
A1_22,26.60152
A1_23,26.60272
A1_24,26.60416
A1_22,26.60608
A1_24,26.60776
A1_23,26.60968
A1_34,26.61008
A1_24,26.61048
A1_32,26.61072
A1_24,26.61288
A1_22,26.61304
A1_23,26.61424
A1_24,26.61808
A1_23,26.6196
A1_22,26.62232
A1_23,26.62576
A1_24,26.62824
A1_24,26.63104
A1_23,26.63144
A1_24,26.63504
A1_23,26.6368
A1_24,26.6388
A1_23,26.64
A1_23,26.64424
A1_33,26.6468
A1_24,26.64696
A1_22,26.64824
A1_23,26.64856
A1_24,26.65144
A1_23,26.6516
A1_22,26.65344
A1_23,26.65464
A1_23,26.66
A1_24,26.662
A1_24,26.6648
A1_24,26.6676
A1_22,26.67112
A1_34,26.67504
A1_24,26.67968
A1_23,26.67984
A1_22,26.68336
A1_33,26.6856
A1_24,26.68656
A1_24,26.69712
A1_23,26.6972
A1_24,26.7044
A1_33,26.70608
A1_22,26.71152
A1_23,26.7144
A1_34,26.72272
A1_22,26.72528
A1_24,26.7256
A1_23,26.7284
A1_24,26.73168
A1_32,26.73224
A1_23,26.73856
A1_23,26.74472
A1_24,26.74808
A1_23,26.74944
A1_24,26.75168
A1_24,26.75816
A1_23,26.76232
A1_24,26.76416
A1_24,26.77064
A1_23,26.77216
A1_22,26.78272
A1_23,26.78544
A1_24,26.79336
A1_23,26.79392
A1_22,26.80312
A1_23,26.81072
A1_24,26.81288
A1_23,26.82856
A1_24,26.84272
A1_23,26.84512
A1_23,26.85072
A1_24,26.85416
A1_24,26.86552
A1_24,26.8704
A1_23,26.87232
A1_22,26.87808
A1_24,26.8808
A1_22,26.89784
A1_23,26.89992
A1_24,26.90168
A1_42,26.90232
A1_23,26.90504
A1_24,26.96952
A1_24,26.98256
A1_23,26.998
A1_23,27.03728
A1_34,27.04528
A1_24,27.10192
A1_34,27.14008
A1_23,27.15792
