Electrode,Number of spikes,First spike time (sec),Last spike time (sec),Burst duration
B5_12,11,55.8004,55.9644,0.16399999999999437
B5_12,10,174.8672,174.9216,0.054400000000015325
B5_12,13,187.94144,188.07304,0.13159999999999172
B5_12,11,195.84848,196.00808,0.15960000000001173
B5_12,9,214.48896,214.54392,0.054960000000022546
B5_12,11,264.38664,264.48704,0.10039999999997917
B5_12,10,300.27232,300.35584,0.08352000000002135
B5_12,7,341.36728,341.42928,0.06200000000001182
B5_12,15,424.18696,424.33712,0.15016000000002805
B5_12,15,448.99216,449.1924,0.20024000000000797
B5_12,8,470.3364,470.406,0.0695999999999799
B5_12,8,490.06768,490.12248,0.05480000000000018
B5_12,8,523.75368,523.79168,0.038000000000010914
B5_12,15,575.12304,575.24872,0.12568000000010215
B5_13,14,13.53224,13.58296,0.0507200000000001
B5_13,22,55.8032,55.98488,0.18168000000000006
B5_13,14,174.87216,174.96784,0.09567999999998733
B5_13,17,187.932,188.00864,0.07664000000002602
B5_13,18,195.86208,195.92312,0.061040000000019745
B5_13,16,214.49008,214.54592,0.05583999999998923
B5_13,12,222.06888,222.1352,0.06631999999999039
B5_13,7,226.4584,226.51552,0.05711999999999762
B5_13,7,226.66616,226.7028,0.03664000000000556
B5_13,21,264.39152,264.49736,0.1058400000000006
B5_13,17,300.28176,300.36904,0.08727999999996428
B5_13,18,315.01144,315.10632,0.0948799999999892
B5_13,12,341.36232,341.42592,0.0636000000000081
B5_13,27,424.17992,424.30872,0.12880000000001246
B5_13,13,448.996,449.04856,0.05256000000002814
B5_13,8,449.1616,449.18992,0.02831999999995105
B5_13,19,470.3476,470.43688,0.08927999999997382
B5_13,12,490.07496,490.13104,0.05608000000000857
B5_13,12,523.75056,523.79352,0.04295999999999367
B5_21,6,13.542,13.57336,0.03135999999999939
B5_21,11,55.80456,55.97552,0.1709600000000009
B5_21,7,174.8728,174.91264,0.0398399999999981
B5_21,8,187.93584,188.00576,0.06991999999999621
B5_21,5,195.88088,195.91272,0.031840000000016744
B5_21,5,214.50184,214.5228,0.02096000000000231
B5_21,9,222.07552,222.13416,0.05863999999999692
B5_21,5,226.48088,226.5304,0.0495199999999727
B5_21,13,264.39424,264.48912,0.0948799999999892
B5_21,6,300.28256,300.36704,0.08447999999998501
B5_21,5,315.02344,315.06944,0.04599999999999227
B5_21,9,341.378,341.41856,0.040560000000027685
B5_21,14,424.17,424.33368,0.16367999999999938
B5_21,8,448.99928,449.02528,0.02600000000001046
B5_21,5,449.1568,449.22472,0.06792000000001508
B5_21,8,470.34976,470.40256,0.05279999999999063
B5_21,6,490.08192,490.10792,0.025999999999953616
B5_21,10,523.75864,523.96432,0.2056800000000294
B5_22,19,13.52496,13.73472,0.20975999999999928
B5_22,24,55.7992,56.04072,0.2415200000000013
B5_22,25,174.86416,175.15568,0.29151999999999134
B5_22,32,187.91968,188.22008,0.3003999999999962
B5_22,28,195.8488,196.20464,0.3558400000000006
B5_22,27,214.48768,214.83384,0.3461599999999976
B5_22,15,222.06048,222.17648,0.11599999999998545
B5_22,23,226.44784,226.70944,0.2615999999999872
B5_22,41,264.38432,264.87976,0.4954399999999737
B5_22,6,265.11816,265.18352,0.06535999999999831
B5_22,46,300.27264,300.70472,0.4320799999999849
B5_22,28,315.01488,315.41552,0.4006400000000099
B5_22,27,341.3656,341.74272,0.37712000000004764
B5_22,54,424.17912,424.5692,0.39008000000001175
B5_22,39,448.99008,449.2888,0.298720000000003
B5_22,37,470.3364,470.72864,0.3922399999999584
B5_22,30,490.0672,490.31288,0.24567999999999302
B5_22,30,523.73816,524.09824,0.36008000000003904
B5_22,39,575.12456,575.51032,0.38576000000000477
B5_23,12,13.53888,13.67072,0.13183999999999862
B5_23,24,55.80832,55.9784,0.17007999999999868
B5_23,23,174.76624,175.14072,0.37447999999997705
B5_23,28,187.93696,188.17808,0.24111999999999512
B5_23,25,195.87352,196.05288,0.1793599999999742
B5_23,23,214.49528,214.7264,0.2311200000000042
B5_23,10,222.07296,222.13928,0.06632000000001881
B5_23,12,226.44944,226.51864,0.06919999999999504
B5_23,6,226.67048,226.72816,0.05768000000000484
B5_23,29,264.38232,264.5156,0.1332800000000134
B5_23,5,264.77016,264.83752,0.06736000000000786
B5_23,5,265.02192,265.17312,0.15119999999996026
B5_23,29,300.2808,300.42952,0.14872000000002572
B5_23,15,315.04416,315.22376,0.17960000000005039
B5_23,22,341.38528,341.58752,0.20223999999996067
B5_23,35,424.14128,424.36568,0.22440000000000282
B5_23,33,448.99408,449.25456,0.2604800000000296
B5_23,23,470.34496,470.48784,0.14287999999999101
B5_23,19,490.07008,490.23048,0.16039999999998145
B5_23,17,523.75944,523.83328,0.07383999999990465
B5_23,28,575.1288,575.24928,0.12048000000004322
B5_24,9,13.5372,13.67136,0.1341599999999996
B5_24,16,55.79808,55.97328,0.1752000000000038
B5_24,19,174.86688,175.01752,0.15063999999998146
B5_24,22,187.93976,188.18672,0.2469600000000014
B5_24,11,195.84656,195.97872,0.13215999999999894
B5_24,17,214.48624,214.57176,0.08552000000000248
B5_24,10,222.0584,222.13248,0.07407999999998083
B5_24,10,226.44584,226.5156,0.06976000000000226
B5_24,21,264.39256,264.51624,0.12367999999997892
B5_24,23,300.2804,300.4264,0.146000000000015
B5_24,14,315.04,315.152,0.11199999999996635
B5_24,14,341.37888,341.53016,0.1512800000000425
B5_24,25,424.17672,424.36464,0.18792000000001963
B5_24,30,448.99096,449.25512,0.26416000000000395
B5_24,22,470.34472,470.4884,0.14368000000001757
B5_24,14,490.07616,490.20368,0.12752000000000407
B5_24,16,523.74984,523.8244,0.0745600000000195
B5_24,18,575.12208,575.2408,0.118720000000053
B5_31,9,13.5384,13.57464,0.03624000000000116
B5_31,18,55.79416,55.97648,0.18232000000000426
B5_31,19,174.87216,174.9496,0.07743999999999573
B5_31,13,187.93888,188.03376,0.0948799999999892
B5_31,15,195.85944,195.95552,0.09608000000000061
B5_31,15,214.4824,214.54552,0.06311999999999784
B5_31,13,222.05432,222.1464,0.09208000000000993
B5_31,9,226.45256,226.5256,0.07303999999999178
B5_31,29,264.36568,264.65248,0.2868000000000279
B5_31,25,300.27376,300.54512,0.2713600000000156
B5_31,15,315.03056,315.20248,0.17192000000000007
B5_31,18,341.38672,341.49736,0.11063999999998941
B5_31,38,424.17432,424.33656,0.16223999999999705
B5_31,26,448.9936,449.23192,0.23831999999998743
B5_31,19,470.35304,470.4372,0.08415999999999713
B5_31,16,490.06456,490.20008,0.13552000000004227
B5_31,22,523.74176,523.87232,0.13055999999994583
B5_31,22,575.11912,575.25176,0.13264000000003762
B5_32,21,13.52432,13.67048,0.14616000000000007
B5_32,32,55.79368,55.98416,0.19048000000000087
B5_32,31,174.864,175.17448,0.3104799999999841
B5_32,38,187.9372,188.21528,0.278080000000017
B5_32,29,195.84504,196.07552,0.23048000000000002
B5_32,36,214.482,214.73432,0.25231999999999744
B5_32,20,222.05648,222.13192,0.0754400000000146
B5_32,21,226.44376,226.53568,0.09192000000001599
B5_32,11,226.65688,226.70224,0.045359999999988077
B5_32,39,264.38368,264.5428,0.15911999999997306
B5_32,5,265.15888,265.24824,0.08935999999999922
B5_32,36,300.28152,300.56992,0.2884000000000242
B5_32,21,315.0144,315.17872,0.16431999999997515
B5_32,26,341.36504,341.52928,0.1642400000000066
B5_32,49,424.13912,424.3684,0.22928000000001703
B5_32,43,448.98944,449.22608,0.2366400000000226
B5_32,36,470.34376,470.55952,0.2157600000000457
B5_32,29,490.07736,490.21496,0.13760000000002037
B5_32,35,523.72576,523.96568,0.2399199999999837
B5_32,32,575.12096,575.28896,0.16800000000000637
B5_33,22,13.5212,13.67056,0.14935999999999972
B5_33,36,55.79336,55.98368,0.19031999999999982
B5_33,33,174.7656,175.17264,0.40703999999999496
B5_33,45,187.90776,188.20984,0.3020800000000179
B5_33,32,195.84176,196.0724,0.23063999999999396
B5_33,37,214.48328,214.73296,0.2496799999999837
B5_33,20,222.01032,222.13872,0.12839999999999918
B5_33,29,226.43904,226.7276,0.2885599999999897
B5_33,44,264.382,264.65184,0.26983999999998787
B5_33,6,264.7696,264.83736,0.0677599999999643
B5_33,10,265.02136,265.24832,0.22695999999996275
B5_33,44,300.2688,300.56768,0.2988799999999969
B5_33,8,300.68008,300.81872,0.13864000000000942
B5_33,29,314.95864,315.24432,0.2856800000000135
B5_33,37,341.36384,341.75896,0.3951200000000199
B5_33,51,424.13856,424.45672,0.3181600000000344
B5_33,48,448.99288,449.25392,0.26103999999997995
B5_33,33,470.34056,470.55912,0.21856000000002496
B5_33,29,490.078,490.2376,0.15960000000001173
B5_33,33,523.72176,524.01352,0.29175999999995383
B5_33,38,575.11832,575.33616,0.2178399999999101
B5_34,17,13.53872,13.69056,0.15183999999999997
B5_34,31,55.79544,56.06416,0.26872000000000185
B5_34,27,174.76688,175.014,0.24712000000002377
B5_34,39,187.9312,188.2704,0.3392000000000053
B5_34,35,195.84504,196.10168,0.256639999999976
B5_34,33,214.48896,214.88008,0.3911200000000008
B5_34,21,222.07184,222.22832,0.15647999999998774
B5_34,24,226.44568,226.7288,0.2831199999999967
B5_34,44,264.39008,264.5872,0.19711999999998397
B5_34,8,265.02264,265.1792,0.1565599999999563
B5_34,37,300.27872,300.5616,0.28287999999997737
B5_34,7,300.68136,300.84464,0.16328000000004295
B5_34,24,315.01376,315.27616,0.26240000000001373
B5_34,34,341.37352,341.69256,0.3190400000000295
B5_34,49,424.13208,424.4532,0.3211200000000076
B5_34,47,448.98968,449.2616,0.27191999999996597
B5_34,38,470.34296,470.75008,0.40712000000002035
B5_34,28,490.07568,490.23792,0.16223999999999705
B5_34,25,523.71712,523.9004,0.1832799999999679
B5_34,33,575.11984,575.35336,0.23351999999999862
B5_42,14,13.54488,13.6704,0.12552000000000163
B5_42,23,55.79848,55.98136,0.18288000000000437
B5_42,25,174.87216,175.17296,0.3007999999999811
B5_42,29,187.9352,188.2112,0.27599999999998204
B5_42,18,195.88024,196.05352,0.17328000000000543
B5_42,21,214.48696,214.57184,0.08487999999999829
B5_42,5,214.68224,214.734,0.05176000000000158
B5_42,15,221.96296,222.134,0.17103999999997654
B5_42,9,226.45448,226.56272,0.10824000000002343
B5_42,6,226.66328,226.69512,0.031840000000016744
B5_42,39,264.38344,264.65216,0.2687199999999734
B5_42,5,265.13624,265.24896,0.11272000000002436
B5_42,34,300.27936,300.568,0.2886399999999867
B5_42,21,315.0228,315.31064,0.2878399999999601
B5_42,22,341.372,341.55128,0.17928000000000566
B5_42,43,424.13896,424.35792,0.2189599999999814
B5_42,46,448.99208,449.45208,0.4600000000000364
B5_42,34,470.2808,470.61184,0.33103999999997313
B5_42,18,489.9904,490.27888,0.28847999999999274
B5_42,27,523.7256,523.96368,0.2380799999999681
B5_42,30,575.12288,575.33064,0.2077600000000075
B5_43,25,13.52056,13.67024,0.14968000000000004
B5_43,34,55.79488,55.98704,0.19216000000000122
B5_43,28,174.86032,175.23544,0.37512000000000967
B5_43,42,187.93656,188.208,0.27144000000001256
B5_43,35,195.84432,196.0812,0.2368799999999851
B5_43,39,214.48352,214.73424,0.25072000000000116
B5_43,22,222.05672,222.13424,0.0775199999999927
B5_43,34,226.444,226.69824,0.25424000000001
B5_43,45,264.37984,264.63568,0.25583999999997786
B5_43,5,264.77544,264.83712,0.06168000000002394
B5_43,10,265.13656,265.248,0.11144000000001597
B5_43,39,300.26824,300.5536,0.2853600000000256
B5_43,8,300.67848,300.8184,0.1399200000000178
B5_43,35,315.01072,315.24648,0.2357600000000275
B5_43,31,341.36112,341.5516,0.19047999999997955
B5_43,52,424.13552,424.31544,0.17992000000003827
B5_43,50,448.98576,449.25408,0.26831999999996015
B5_43,38,470.33208,470.58944,0.2573600000000056
B5_43,34,490.06296,490.23896,0.17600000000004457
