Electrode,Time (s)
C4_44,116.51872
C4_13,116.9588
C4_32,116.98672
C4_13,117.01616
C4_13,117.1408
C4_44,117.16328
C4_13,117.31608
C4_32,117.3668
C4_13,117.3848
C4_13,117.5584
C4_34,117.6388
C4_13,117.70744
C4_43,117.7208
C4_13,117.7716
C4_13,117.8752
C4_12,117.92392
C4_43,117.93848
C4_13,118.14832
C4_32,118.36176
C4_32,118.4996
C4_13,118.76912
C4_13,118.85896
C4_13,119.16824
C4_32,120.06616
C4_13,120.42008
C4_32,120.48864
C4_13,120.56488
C4_12,120.73504
C4_32,121.07864
C4_32,121.13424
C4_43,121.42104
C4_32,121.6932
C4_32,121.71392
C4_43,122.01488
C4_32,122.38688
C4_32,122.42728
C4_12,122.57688
C4_44,122.57952
C4_32,122.83368
C4_32,122.98472
C4_32,123.51728
C4_32,123.87816
C4_32,124.0712
C4_34,124.07688
C4_12,124.442
C4_44,124.53928
C4_32,124.7524
C4_32,124.94904
C4_13,125.28664
C4_32,125.69384
C4_13,125.77536
C4_44,125.8372
C4_13,125.86632
C4_13,126.10528
C4_32,126.2836
C4_13,126.32984
C4_13,126.38584
C4_32,126.47048
C4_13,126.6796
C4_32,127.1472
C4_44,127.38432
C4_12,127.40712
C4_44,127.44168
C4_32,127.63888
C4_32,128.79712
C4_32,129.40776
C4_12,129.96496
C4_13,130.116
C4_43,130.15472
C4_43,130.28904
C4_43,130.55184
C4_32,130.75056
C4_44,130.7688
C4_43,130.78648
C4_43,130.86624
C4_32,130.94168
C4_13,131.04256
C4_32,131.37344
C4_32,131.49992
C4_13,131.79488
C4_13,132.04472
C4_32,132.124
C4_13,132.62952
C4_32,132.75864
C4_13,132.85408
C4_13,133.036
C4_13,133.26784
C4_32,133.29872
C4_13,133.37704
C4_13,133.49896
C4_13,133.81224
C4_13,133.88984
C4_13,134.01144
C4_13,134.07448
C4_13,134.19416
C4_13,134.4384
C4_13,134.46664
C4_43,134.518
C4_32,134.51888
C4_12,134.52192
C4_43,134.54608
C4_13,134.60104
C4_32,134.60784
C4_12,134.63056
C4_13,134.7724
C4_13,134.8816
C4_13,135.02664
C4_13,135.14192
C4_13,135.23368
C4_44,135.5984
C4_32,135.70512
C4_12,135.95584
C4_32,136.04792
C4_32,136.10304
C4_12,136.24552
C4_12,136.31176
C4_12,136.46344
C4_34,136.48496
C4_12,136.58968
C4_32,136.67032
C4_44,136.69808
C4_32,136.96264
C4_32,137.42272
C4_34,137.80792
C4_32,138.12248
C4_44,138.2832
C4_43,138.384
C4_12,138.45664
C4_12,138.54304
C4_43,138.71408
C4_32,139.312
C4_32,139.45968
C4_34,139.754
C4_44,139.78584
C4_32,140.00648
C4_32,140.36352
C4_44,140.83904
C4_32,140.99456
C4_12,141.01512
C4_32,141.45416
C4_44,141.92056
C4_32,142.19536
C4_32,142.66904
C4_32,142.736
C4_13,142.90096
C4_12,142.98696
C4_43,143.26936
C4_32,143.31808
C4_43,143.3988
C4_44,143.58928
C4_34,144.12168
C4_32,144.1804
C4_12,144.37992
C4_32,144.922
C4_13,145.65456
C4_13,145.90184
C4_32,145.91976
C4_13,146.078
C4_13,146.21712
C4_32,146.30016
C4_13,146.47088
C4_13,146.54312
C4_32,146.6908
C4_13,146.6944
C4_13,146.80296
C4_13,146.85952
C4_43,146.8808
C4_13,146.93552
C4_12,146.97256
C4_13,147.03992
C4_13,147.09256
C4_13,147.21984
C4_13,147.34376
C4_44,147.4196
C4_22,147.53144
C4_32,147.55368
C4_32,147.78104
C4_44,147.81424
C4_32,147.9888
C4_32,148.62008
C4_32,148.69032
C4_12,149.08096
C4_32,149.27808
C4_32,149.35792
C4_32,149.5632
C4_12,149.92056
C4_34,150.44224
C4_12,150.488
C4_32,150.7528
C4_12,151.78528
C4_12,152.102
C4_32,152.32424
C4_32,152.7548
C4_32,152.9548
C4_32,153.03928
C4_44,153.23912
C4_32,153.49784
C4_12,153.5632
C4_32,153.65176
C4_32,153.74448
C4_43,154.0928
C4_43,154.16416
C4_43,154.324
C4_32,154.41144
C4_32,154.46664
C4_13,154.49008
C4_32,155.00736
C4_12,155.34312
C4_32,155.81056
C4_12,155.98472
C4_44,156.21
C4_12,156.2624
C4_13,156.6508
C4_13,157.05016
C4_13,157.10776
C4_13,157.23312
C4_12,157.31888
C4_13,157.3292
C4_44,157.38376
C4_13,157.39408
C4_32,158.10424
C4_32,158.2224
C4_43,158.36544
C4_32,158.74488
C4_32,159.25872
C4_12,159.42328
C4_44,159.48488
C4_32,159.6924
C4_32,159.74736
C4_44,159.89384
C4_32,160.32712
C4_44,160.5416
C4_32,160.94216
C4_12,161.1176
C4_44,161.23096
C4_44,161.4456
C4_32,161.52632
C4_32,161.78648
C4_13,161.9652
C4_32,162.15264
C4_32,162.21056
C4_13,162.39664
C4_13,162.54456
C4_32,162.7132
C4_13,162.85368
C4_32,162.90456
C4_43,163.06976
C4_12,163.10296
C4_13,163.24752
C4_32,163.48472
C4_13,163.5952
C4_32,163.68704
C4_32,163.8144
C4_13,163.92008
C4_12,164.74704
C4_44,164.78456
C4_32,164.82112
C4_13,165.32512
C4_12,165.56584
C4_32,165.57992
C4_13,165.72232
C4_12,165.77352
C4_44,165.7944
C4_32,166.01832
C4_43,166.38016
C4_32,166.68592
C4_12,167.13168
C4_13,167.13648
C4_32,167.148
C4_32,167.70128
C4_44,168.1952
C4_32,168.35904
C4_12,168.99088
C4_32,169.11952
C4_32,169.2064
C4_34,169.25336
C4_13,169.3
C4_13,169.45008
C4_13,169.56064
C4_32,169.82424
C4_13,170.03304
C4_43,170.05288
C4_13,170.09152
C4_32,170.41512
C4_12,170.57832
C4_32,171.19984
C4_44,171.4184
C4_32,171.61568
C4_43,171.61672
C4_32,171.80296
C4_32,172.10512
C4_12,172.11096
C4_32,172.42296
C4_32,172.86264
C4_32,172.93104
C4_43,173.03104
C4_34,173.18336
C4_12,173.44584
C4_32,173.47264
C4_32,173.54232
C4_43,173.73848
C4_13,173.964
C4_44,174.27744
C4_44,174.32712
C4_12,174.33016
C4_43,174.37624
C4_13,174.42344
C4_13,174.5256
