Electrode,Time (s)
A5_34,65.61208
A5_23,115.00752
A5_23,146.16312
A5_23,146.33392
A5_23,154.06912
A5_23,156.9308
A5_23,160.00664
A5_23,160.2408
A5_23,168.63072
A5_23,171.652
A5_23,184.2896
A5_23,184.48512
A5_23,190.25056
A5_23,194.588
A5_23,194.60888
A5_23,199.96592
A5_23,200.3368
A5_23,200.90288
A5_23,201.8636
A5_23,206.40752
A5_23,217.75672
A5_23,217.8028
A5_23,228.31336
A5_23,230.3704
A5_23,235.65696
A5_23,237.62288
A5_23,239.12528
A5_23,240.65512
A5_23,247.4972
A5_23,255.26304
A5_23,262.54736
A5_23,271.34096
A5_23,273.51016
A5_23,276.01312
A5_23,279.56856
A5_23,282.23336
A5_23,282.34464
A5_23,293.03856
A5_23,295.29608
A5_23,295.89368
A5_23,297.59624
A5_23,297.78456
A5_23,297.9292
A5_23,300.26984
A5_23,309.2492
A5_23,309.28616
A5_14,319.99288
A5_14,324.48824
A5_23,324.96896
A5_23,329.718
A5_23,330.82
A5_23,337.55992
A5_23,339.11848
A5_23,340.60792
A5_23,347.25896
A5_23,351.2896
A5_23,351.43728
A5_23,353.58864
A5_23,353.91176
A5_23,357.20688
A5_23,358.11776
A5_14,359.9788
A5_23,360.64784
A5_23,369.96376
A5_23,373.56992
A5_23,376.77536
A5_23,383.2176
A5_23,383.39344
A5_23,389.28584
A5_23,392.45264
A5_23,392.73776
A5_23,394.44704
A5_23,395.34864
A5_23,396.09584
A5_23,398.81688
A5_23,398.98704
A5_23,399.0644
A5_23,400.31624
A5_23,400.3364
A5_23,405.90088
A5_23,407.50024
A5_23,409.8488
A5_23,410.84072
A5_23,416.00864
A5_23,416.81968
A5_23,420.22136
A5_23,420.24432
A5_23,420.91568
A5_23,421.96256
A5_23,426.13696
A5_23,426.3072
A5_23,426.52976
A5_23,427.90344
A5_23,429.16336
A5_23,430.30272
A5_23,431.15888
A5_23,431.82568
A5_23,435.88368
A5_23,441.74544
A5_23,443.27312
A5_23,445.10024
A5_23,446.81192
A5_23,455.1308
A5_23,456.67816
A5_23,461.52368
A5_23,463.20264
A5_23,464.7968
A5_23,471.92912
A5_23,475.1292
A5_23,476.58952
A5_23,476.6448
A5_23,483.29216
A5_23,483.3372
A5_23,483.58936
A5_23,491.07216
A5_23,504.17224
A5_23,505.7444
A5_23,505.86776
A5_23,508.31144
A5_23,509.67256
A5_23,513.12232
A5_23,514.01608
A5_23,516.57448
A5_23,518.67816
A5_23,520.53144
A5_23,520.62416
A5_24,521.6692
A5_23,521.69424
A5_24,521.74432
A5_34,521.80528
A5_24,521.82968
A5_24,521.8944
A5_14,521.89456
A5_24,521.95264
A5_24,521.9572
A5_24,522.06808
A5_24,522.57568
A5_33,522.88896
A5_23,529.58128
A5_23,531.96128
A5_23,536.95392
A5_23,537.44176
A5_23,542.00904
A5_23,542.11896
A5_23,543.16528
A5_23,545.5696
A5_23,546.116
A5_23,548.77408
A5_23,550.50072
A5_23,556.48648
A5_23,556.74376
A5_23,556.79608
A5_23,556.83
A5_23,563.20512
A5_23,564.44376
A5_23,565.02976
A5_23,567.39496
A5_23,567.85832
A5_23,572.32032
A5_23,575.92064
A5_23,578.29376
A5_24,581.9324
A5_23,581.99504
A5_23,581.99768
A5_23,582.06696
A5_24,582.08192
A5_24,582.17072
A5_24,582.25936
A5_23,585.82112
A5_23,593.25272
