Electrode,Time (s)
A6_21,0.3452
A6_11,0.41632
A6_11,0.656
A6_11,2.50312
A6_21,6.19288
A6_21,7.68648
A6_31,7.93992
A6_44,11.29808
A6_21,18.10216
A6_11,22.97672
A6_21,26.10416
A6_31,29.20336
A6_11,31.83072
A6_21,31.98744
A6_11,32.18408
A6_12,32.36472
A6_12,32.45032
A6_34,32.62264
A6_21,32.8572
A6_21,32.91512
A6_11,32.91848
A6_21,32.92304
A6_12,32.97584
A6_12,32.9808
A6_12,32.98768
A6_11,33.00264
A6_21,33.02032
A6_12,33.02928
A6_21,33.03192
A6_11,33.03552
A6_21,33.04512
A6_12,33.046
A6_44,33.04664
A6_44,33.04904
A6_43,33.05024
A6_21,33.05304
A6_34,33.054
A6_12,33.06304
A6_43,33.06648
A6_21,33.07136
A6_44,33.07336
A6_21,33.07368
A6_31,33.07416
A6_21,33.07592
A6_23,33.0764
A6_44,33.0788
A6_34,33.07896
A6_11,33.07936
A6_12,33.07968
A6_32,33.0812
A6_23,33.08368
A6_12,33.08488
A6_21,33.0864
A6_34,33.08664
A6_43,33.08752
A6_11,33.08816
A6_33,33.0888
A6_12,33.09136
A6_21,33.0916
A6_31,33.09192
A6_33,33.09464
A6_44,33.09504
A6_11,33.09952
A6_33,33.10288
A6_12,33.10328
A6_31,33.10504
A6_11,33.10552
A6_22,33.106
A6_21,33.10776
A6_12,33.10832
A6_11,33.10904
A6_44,33.11168
A6_23,33.11168
A6_21,33.11264
A6_43,33.11296
A6_13,33.114
A6_11,33.11456
A6_21,33.11488
A6_12,33.11616
A6_43,33.11648
A6_44,33.11768
A6_23,33.118
A6_33,33.11832
A6_21,33.11856
A6_31,33.12048
A6_33,33.12064
A6_21,33.12088
A6_22,33.12168
A6_11,33.12208
A6_42,33.1228
A6_43,33.12424
A6_21,33.12456
A6_13,33.12624
A6_12,33.12632
A6_44,33.12728
A6_43,33.12832
A6_12,33.12896
A6_42,33.12952
A6_21,33.13072
A6_11,33.1308
A6_13,33.13216
A6_23,33.13232
A6_43,33.13336
A6_11,33.1336
A6_24,33.13368
A6_31,33.1348
A6_44,33.13512
A6_11,33.13616
A6_21,33.13664
A6_12,33.13664
A6_42,33.13816
A6_12,33.14168
A6_32,33.1424
A6_44,33.14256
A6_11,33.14336
A6_23,33.14504
A6_12,33.14528
A6_12,33.1476
A6_44,33.14824
A6_13,33.14896
A6_34,33.14968
A6_24,33.14984
A6_23,33.15176
A6_11,33.152
A6_31,33.15232
A6_14,33.15256
A6_12,33.15256
A6_42,33.15264
A6_22,33.1528
A6_33,33.15376
A6_43,33.154
A6_21,33.15424
A6_23,33.15576
A6_33,33.15688
A6_34,33.1572
A6_31,33.1572
A6_21,33.15736
A6_24,33.15744
A6_11,33.15776
A6_12,33.15896
A6_33,33.15912
A6_43,33.1608
A6_23,33.16088
A6_12,33.16152
A6_22,33.1616
A6_34,33.16184
A6_11,33.16208
A6_31,33.16216
A6_13,33.16216
A6_44,33.16336
A6_21,33.1636
A6_34,33.16416
A6_23,33.16416
A6_43,33.16504
A6_31,33.16632
A6_33,33.16696
A6_11,33.16808
A6_31,33.16864
A6_12,33.16872
A6_44,33.1692
A6_21,33.1692
A6_34,33.17
A6_32,33.17
A6_22,33.17032
A6_43,33.17088
A6_11,33.17104
A6_14,33.17112
A6_42,33.17144
A6_31,33.17168
A6_12,33.17176
A6_21,33.17208
A6_44,33.17384
A6_34,33.17416
A6_11,33.17424
A6_42,33.17432
A6_33,33.17536
A6_13,33.17544
A6_42,33.17784
A6_12,33.17824
A6_33,33.17848
A6_11,33.17864
A6_34,33.17872
A6_31,33.17936
A6_21,33.17936
A6_44,33.18024
A6_13,33.1804
A6_42,33.1808
A6_12,33.18104
A6_43,33.18112
A6_33,33.18136
A6_11,33.1824
A6_23,33.18264
A6_44,33.18304
A6_12,33.18328
A6_32,33.18352
A6_33,33.18384
A6_43,33.18424
A6_42,33.1844
A6_11,33.18504
A6_22,33.1852
A6_34,33.18616
A6_43,33.18672
A6_12,33.18712
A6_21,33.18744
A6_11,33.18744
A6_44,33.1876
A6_23,33.18808
A6_24,33.18824
A6_43,33.18968
A6_31,33.18968
A6_21,33.18984
A6_22,33.18992
A6_44,33.19048
A6_13,33.1908
A6_12,33.19176
A6_32,33.192
A6_43,33.19224
A6_21,33.19256
A6_23,33.19272
A6_44,33.19296
A6_11,33.1936
A6_13,33.19408
A6_12,33.19408
A6_33,33.19416
A6_34,33.19424
A6_32,33.19456
A6_43,33.19568
A6_44,33.19616
A6_33,33.1972
A6_12,33.19752
A6_24,33.1976
A6_43,33.19808
A6_11,33.19816
A6_34,33.1984
A6_44,33.19864
A6_42,33.19872
A6_21,33.19888
A6_23,33.19952
A6_12,33.20008
A6_24,33.20048
A6_11,33.20144
A6_43,33.20224
A6_13,33.20232
A6_44,33.20248
A6_31,33.20248
A6_12,33.20296
A6_21,33.20304
A6_11,33.20456
A6_32,33.20496
A6_33,33.20504
A6_44,33.2052
A6_31,33.20584
A6_43,33.20632
A6_12,33.20704
A6_11,33.20712
A6_21,33.20728
A6_23,33.20736
A6_22,33.20744
A6_32,33.20808
A6_44,33.20824
A6_43,33.20872
A6_31,33.20944
A6_21,33.20984
A6_44,33.21128
A6_32,33.2124
A6_11,33.2124
A6_43,33.21272
A6_12,33.2128
A6_34,33.21288
A6_42,33.21328
A6_44,33.2136
A6_13,33.21432
A6_11,33.2148
A6_12,33.21528
A6_34,33.21664
A6_22,33.21664
A6_43,33.21688
A6_33,33.21704
A6_11,33.21736
A6_44,33.21744
A6_12,33.21768
A6_21,33.21784
A6_24,33.21856
A6_23,33.21952
A6_32,33.21984
A6_34,33.22024
A6_21,33.22024
A6_44,33.22088
A6_43,33.22088
A6_42,33.22184
A6_21,33.22248
A6_33,33.22256
A6_34,33.22272
A6_23,33.22288
A6_11,33.22376
A6_22,33.22432
A6_33,33.22512
A6_12,33.22512
A6_34,33.22624
A6_21,33.22632
A6_44,33.22648
A6_43,33.22704
A6_23,33.22704
A6_11,33.22704
A6_22,33.22712
A6_33,33.22736
A6_12,33.22768
A6_44,33.22888
A6_11,33.22936
A6_42,33.23008
A6_12,33.23016
A6_22,33.2304
A6_43,33.23056
A6_21,33.23064
A6_31,33.23176
A6_23,33.23176
A6_32,33.23248
A6_11,33.23256
A6_43,33.23304
A6_33,33.23312
A6_44,33.23328
A6_21,33.23328
A6_22,33.2336
A6_12,33.234
A6_24,33.23464
A6_14,33.23536
A6_43,33.23544
A6_44,33.23616
A6_31,33.23616
A6_21,33.23656
A6_11,33.23656
A6_32,33.23672
A6_13,33.23704
A6_42,33.23744
A6_33,33.23792
A6_34,33.23824
A6_23,33.23832
A6_12,33.23896
A6_44,33.2396
A6_22,33.23968
A6_43,33.24008
A6_34,33.24088
A6_42,33.2412
A6_13,33.2412
A6_11,33.24152
A6_44,33.24184
A6_31,33.24192
A6_21,33.24192
A6_12,33.24256
A6_22,33.24264
A6_43,33.24288
A6_24,33.2432
A6_33,33.24328
A6_11,33.24392
A6_34,33.24416
A6_31,33.24488
A6_22,33.24488
A6_44,33.24576
A6_12,33.24576
A6_43,33.24592
A6_13,33.24608
A6_33,33.24648
A6_23,33.24664
A6_34,33.24736
A6_11,33.2476
A6_22,33.24784
A6_24,33.24808
A6_44,33.2484
A6_12,33.2484
A6_43,33.24952
A6_34,33.25032
A6_22,33.25032
A6_23,33.25056
A6_21,33.25208
A6_31,33.25224
A6_34,33.25272
A6_43,33.25296
A6_44,33.25352
A6_21,33.25456
A6_11,33.2548
A6_12,33.256
A6_24,33.25696
A6_44,33.2572
A6_22,33.25728
A6_34,33.2576
A6_31,33.25768
A6_23,33.25776
A6_21,33.25784
A6_43,33.25848
A6_12,33.2588
A6_44,33.26008
A6_33,33.26016
A6_14,33.26032
A6_21,33.26056
A6_43,33.26112
A6_31,33.26128
A6_32,33.26136
A6_23,33.26136
A6_12,33.26296
A6_44,33.26328
A6_34,33.26352
A6_43,33.26376
A6_14,33.26384
A6_21,33.26424
A6_23,33.26456
A6_24,33.26496
A6_12,33.26552
A6_44,33.26608
A6_33,33.26616
A6_22,33.26672
A6_21,33.26672
A6_32,33.26696
A6_43,33.26776
A6_23,33.26776
A6_12,33.26896
A6_21,33.26984
A6_43,33.27008
A6_34,33.27008
A6_23,33.27016
A6_32,33.27024
A6_31,33.27056
A6_22,33.27056
A6_33,33.27112
A6_44,33.2716
A6_12,33.2716
A6_11,33.27312
A6_12,33.274
A6_44,33.27432
