Electrode,Number of spikes,First spike time (sec),Last spike time (sec),Burst duration
A6_13,12,161.25112,161.42016,0.16904000000002384
A6_13,20,202.73024,202.94104,0.21079999999997767
A6_13,21,245.53152,245.7512,0.21968000000001098
A6_13,10,279.05664,279.20368,0.14704000000000406
A6_13,20,329.60944,329.7744,0.16496000000000777
A6_13,5,329.93872,330.02952,0.09080000000000155
A6_13,14,368.84976,369.21056,0.36079999999998336
A6_13,14,423.87504,424.13008,0.25504000000000815
A6_13,14,469.37768,469.59048,0.21280000000001564
A6_13,17,511.94576,512.1048,0.15903999999994767
A6_13,12,561.07688,561.23272,0.15584000000001197
A6_14,11,33.15256,33.50176,0.3491999999999962
A6_14,15,80.56272,80.8224,0.259680000000003
A6_14,5,80.95296,81.12096,0.16799999999999216
A6_14,10,119.3608,119.56904,0.20824000000000353
A6_14,17,161.23272,161.51584,0.2831199999999967
A6_14,13,202.73584,202.86984,0.13400000000001455
A6_14,22,245.51824,245.7388,0.22056000000000608
A6_14,6,245.93568,246.17376,0.23807999999999652
A6_14,19,279.03416,279.29336,0.2592000000000212
A6_14,14,329.6072,329.79408,0.18688000000003058
A6_14,17,368.92688,369.10728,0.1804000000000201
A6_14,16,423.93096,424.09312,0.16215999999997166
A6_14,12,469.41448,469.57448,0.15999999999996817
A6_14,21,511.9404,512.41088,0.4704800000000091
A6_14,19,561.07632,561.21424,0.13792000000000826
A6_21,124,32.8572,34.4628,1.6056000000000026
A6_21,5,35.26512,35.3992,0.1340799999999973
A6_21,128,80.38504,82.10352,1.7184799999999996
A6_21,16,82.22464,82.90112,0.6764800000000122
A6_21,134,119.18312,120.9224,1.7392799999999937
A6_21,5,121.23312,121.38288,0.14976000000000056
A6_21,123,161.12056,162.68888,1.56832
A6_21,12,162.79728,163.22168,0.42439999999999145
A6_21,127,202.58584,204.16672,1.5808800000000076
A6_21,17,204.2912,204.9164,0.6252000000000066
A6_21,126,245.35312,246.86824,1.515119999999996
A6_21,12,246.97488,247.32,0.3451199999999801
A6_21,7,247.4464,247.66224,0.21583999999998582
A6_21,108,278.9432,280.13024,1.1870400000000245
A6_21,18,280.2704,280.82936,0.5589600000000132
A6_21,10,280.95832,281.26592,0.30759999999997945
A6_21,126,329.516,331.02088,1.5048799999999574
A6_21,15,331.2408,331.69472,0.4539200000000392
A6_21,128,368.58144,370.96624,2.384800000000041
A6_21,142,423.75624,426.06296,2.3067199999999843
A6_21,5,426.18152,426.35952,0.17799999999999727
A6_21,138,469.25096,471.28888,2.0379199999999855
A6_21,5,471.40088,471.55584,0.15496000000001686
A6_21,132,511.74608,514.10424,2.358159999999998
A6_21,112,560.86344,562.29072,1.427279999999996
A6_21,27,562.40048,563.2672,0.8667199999999866
A6_22,47,33.106,33.82624,0.7202399999999969
A6_22,46,80.53008,81.58304,1.0529599999999988
A6_22,36,119.39624,119.97792,0.5816799999999915
A6_22,31,161.17232,161.424,0.25167999999999324
A6_22,7,161.53968,161.69928,0.1595999999999833
A6_22,6,161.82688,162.05104,0.2241600000000119
A6_22,38,202.6708,203.52264,0.8518399999999815
A6_22,30,245.47352,245.72088,0.24735999999998626
A6_22,12,245.82352,246.08512,0.2615999999999872
A6_22,27,279.05024,279.58976,0.5395200000000386
A6_22,26,329.56112,329.82376,0.2626399999999762
A6_22,10,329.96992,330.18104,0.21111999999999398
A6_22,40,368.89472,369.6012,0.7064799999999991
A6_22,6,369.73872,369.88336,0.14463999999998123
A6_22,26,423.86536,424.16888,0.3035199999999918
A6_22,10,424.3276,424.71776,0.3901599999999803
A6_22,22,469.38984,469.67024,0.280399999999986
A6_22,6,469.784,470.02272,0.2387200000000007
A6_22,25,511.90048,512.20984,0.30935999999996966
A6_22,13,512.32448,512.67224,0.34775999999999385
A6_22,40,560.936,561.6384,0.7024000000000115
A6_23,38,33.0764,33.51864,0.4422399999999982
A6_23,57,80.49408,81.42416,0.9300800000000038
A6_23,48,119.37272,120.048,0.6752800000000008
A6_23,57,161.1872,161.83112,0.6439200000000085
A6_23,50,202.69376,203.64448,0.9507199999999898
A6_23,54,245.49384,246.07248,0.5786400000000071
A6_23,57,278.92088,279.88552,0.9646399999999744
A6_23,46,329.6064,330.41056,0.8041599999999676
A6_23,58,368.8828,369.74984,0.8670400000000313
A6_23,56,423.81968,424.63088,0.8111999999999853
A6_23,42,469.36752,469.67824,0.31072000000000344
A6_23,18,469.79384,470.20552,0.41167999999998983
A6_23,45,511.90504,512.42288,0.5178399999999783
A6_23,5,512.54104,512.60816,0.06712000000004537
A6_23,46,560.98792,561.56456,0.5766399999999976
A6_23,5,561.69136,561.78608,0.09471999999993841
A6_24,12,33.13368,33.26496,0.13128000000000384
A6_24,12,33.44512,33.79928,0.35416000000000025
A6_24,16,80.5552,80.78152,0.2263200000000012
A6_24,5,80.88688,81.03392,0.14703999999998985
A6_24,17,119.36136,119.59384,0.23247999999999536
A6_24,16,161.21728,161.58872,0.3714400000000069
A6_24,14,202.70816,202.92968,0.22151999999999816
A6_24,16,245.54992,245.73424,0.1843200000000138
A6_24,5,245.97648,246.13304,0.1565599999999847
A6_24,24,279.08632,279.50712,0.42079999999998563
A6_24,14,329.6172,329.80672,0.18951999999995905
A6_24,21,368.9032,369.09744,0.19423999999997932
A6_24,5,369.22288,369.44864,0.2257600000000366
A6_24,16,423.91216,424.10248,0.19032000000004246
A6_24,17,469.3832,469.6184,0.23520000000002028
A6_24,18,511.9312,512.09352,0.16232000000002245
A6_24,14,561.1044,561.26416,0.159759999999892
A6_24,5,561.40688,561.59392,0.18704000000002452
A6_31,76,33.07416,34.22952,1.1553600000000017
A6_31,75,80.50808,81.46744,0.9593599999999896
A6_31,84,119.29576,120.29136,0.995599999999996
A6_31,82,161.18824,162.23624,1.0480000000000018
A6_31,66,202.60992,203.40288,0.7929600000000221
A6_31,82,245.42464,246.68736,1.2627200000000016
A6_31,5,246.8888,247.05032,0.1615199999999959
A6_31,78,278.964,280.31976,1.3557599999999752
A6_31,41,329.57104,329.88848,0.31744000000003325
A6_31,40,329.98912,330.78424,0.7951199999999972
A6_31,72,368.77248,369.96576,1.1932800000000157
A6_31,6,370.49,370.66304,0.17304000000001452
A6_31,37,423.80056,424.10776,0.30719999999996617
A6_31,26,424.21544,424.832,0.6165599999999927
A6_31,14,424.97368,425.48848,0.5147999999999797
A6_31,35,469.31056,469.60712,0.2965599999999995
A6_31,17,469.7096,470.00144,0.2918399999999792
A6_31,5,470.4916,470.64064,0.1490400000000136
A6_31,79,511.82984,513.12688,1.2970400000000382
A6_31,55,560.99728,561.78328,0.7859999999999445
A6_31,9,561.9,562.12288,0.22288000000003194
A6_32,35,33.0812,33.71176,0.6305599999999956
A6_32,34,80.54032,81.10128,0.5609600000000086
A6_32,6,81.26728,81.46968,0.20239999999999725
A6_32,26,119.42472,119.64296,0.21824000000000865
A6_32,6,119.83816,120.08232,0.24415999999999372
A6_32,29,161.22256,161.4092,0.18664000000001124
A6_32,8,161.56448,161.82208,0.2575999999999965
A6_32,26,202.6836,203.02696,0.3433599999999899
A6_32,6,203.14112,203.25528,0.11415999999999826
A6_32,40,245.52448,246.14488,0.6203999999999894
A6_32,29,279.04352,279.55648,0.512960000000021
A6_32,20,329.62136,329.9532,0.3318399999999997
A6_32,5,330.39576,330.59016,0.1944000000000301
A6_32,29,368.92128,369.26456,0.3432799999999929
A6_32,24,423.90312,424.12288,0.21976000000000795
A6_32,9,424.48168,424.73784,0.2561600000000226
A6_32,36,469.40664,469.81904,0.412399999999991
A6_32,10,469.94128,470.20288,0.2615999999999872
A6_32,28,511.87144,512.19248,0.32104000000003907
A6_32,5,512.29504,512.45456,0.15952000000004318
A6_32,32,561.00904,561.3168,0.30775999999991654
A6_33,46,33.0888,33.66888,0.5800800000000024
A6_33,58,80.49536,81.54312,1.0477599999999967
A6_33,35,119.39888,119.714,0.3151199999999932
A6_33,16,119.81592,120.1484,0.3324799999999897
A6_33,72,161.20864,162.05792,0.8492799999999932
A6_33,69,202.67368,203.68688,1.0132000000000119
A6_33,44,245.47312,246.07336,0.6002400000000137
A6_33,7,246.18048,246.4124,0.23192000000000235
A6_33,44,279.06344,279.59432,0.5308799999999678
A6_33,66,329.55344,330.53528,0.981839999999977
A6_33,57,368.83592,369.6568,0.8208799999999883
A6_33,58,423.854,424.698,0.8439999999999941
A6_33,60,469.3192,470.18248,0.8632799999999747
A6_33,67,511.89016,512.82352,0.9333600000000501
A6_33,56,560.98944,561.67328,0.683840000000032
A6_34,82,33.054,34.27352,1.2195199999999957
A6_34,84,80.4988,81.46864,0.9698399999999907
A6_34,67,119.34176,120.03088,0.6891200000000026
A6_34,8,120.14816,120.3004,0.15223999999999194
A6_34,78,161.19152,162.16256,0.9710400000000163
A6_34,64,202.64584,203.25984,0.6140000000000043
A6_34,8,203.40152,203.53424,0.13272000000000617
A6_34,74,245.4584,246.37616,0.917759999999987
A6_34,64,278.99128,279.93952,0.9482399999999984
A6_34,75,329.55472,330.35784,0.8031200000000354
A6_34,68,368.88856,369.67504,0.78648000000004
A6_34,73,423.8632,424.66,0.7968000000000188
A6_34,79,469.3584,470.2208,0.8623999999999796
A6_34,65,511.86992,512.67304,0.8031200000000354
A6_34,73,560.9908,561.94824,0.9574400000000196
A6_42,20,33.1228,33.33568,0.2128800000000055
A6_42,26,80.54704,80.98456,0.43752000000000635
A6_42,5,81.1492,81.33576,0.18656000000000006
A6_42,15,119.37768,119.57904,0.2013600000000082
A6_42,10,119.68952,119.88648,0.19696000000000424
A6_42,17,161.23024,161.4868,0.256559999999979
A6_42,30,202.63344,203.30824,0.6748000000000047
A6_42,23,245.49592,245.77184,0.27591999999998507
A6_42,6,245.88288,246.04912,0.16623999999998773
A6_42,21,279.05176,279.26928,0.21751999999997906
A6_42,21,329.58048,329.77184,0.19135999999997466
A6_42,29,368.86072,369.62456,0.7638399999999592
A6_42,20,423.90456,424.13632,0.2317600000000084
A6_42,34,469.30088,469.90224,0.6013599999999997
A6_42,26,511.89744,512.4232,0.5257599999999343
A6_42,24,561.02768,561.30512,0.27743999999995594
A6_43,89,33.05024,33.98296,0.9327199999999962
A6_43,92,80.48592,81.46544,0.9795200000000079
A6_43,94,119.25904,120.36304,1.1039999999999992
A6_43,84,161.12744,162.04744,0.9199999999999875
A6_43,102,202.63248,203.74096,1.1084800000000143
A6_43,92,245.50288,246.46048,0.9575999999999851
A6_43,92,278.99736,280.06112,1.063760000000002
A6_43,105,329.55544,330.63472,1.0792800000000398
A6_43,90,368.89856,369.95904,1.060480000000041
A6_43,79,423.83688,424.57208,0.7352000000000203
A6_43,8,424.694,424.94904,0.25504000000000815
A6_43,112,469.3772,470.59128,1.2140799999999672
A6_43,117,511.84024,512.92944,1.0892000000000053
A6_43,5,513.05312,513.17032,0.1171999999999116
A6_43,102,560.98288,562.04488,1.0620000000000118
A6_44,128,33.04664,33.79616,0.749520000000004
A6_44,10,33.95576,34.13056,0.17480000000000473
A6_44,122,80.50032,81.62432,1.1239999999999952
A6_44,141,119.35592,120.27296,0.9170400000000001
A6_44,140,161.16824,162.27984,1.11160000000001
A6_44,138,202.61672,203.81,1.1932800000000157
A6_44,148,245.4396,246.53392,1.094319999999982
A6_44,134,278.83224,280.16944,1.3371999999999957
A6_44,129,329.53608,330.56752,1.031439999999975
A6_44,138,368.83464,369.92408,1.0894400000000246
A6_44,128,423.86456,424.88144,1.0168800000000147
A6_44,138,469.30384,470.49864,1.1948000000000434
A6_44,5,470.61568,470.73056,0.11488000000002785
A6_44,134,511.85824,512.95016,1.0919199999999591
A6_44,140,560.95064,562.06624,1.1155999999999722
