Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV),,,,,,,,,,,,,,,,,,,,
,,190.0748,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,191.03688,D1_42,0.014,,,,,,,,,,,,,,,,,,,,
,,191.09952,D1_24,0.011,,,,,,,,,,,,,,,,,,,,
,,191.44264,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,191.76824,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,192.52008,D1_24,0.017,,,,,,,,,,,,,,,,,,,,
,,192.59144,B3_21,0.009,,,,,,,,,,,,,,,,,,,,
,,193.082,B3_21,0.011,,,,,,,,,,,,,,,,,,,,
,,193.30016,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,193.41632,A4_31,0.011,,,,,,,,,,,,,,,,,,,,
,,193.45744,A6_12,0.012,,,,,,,,,,,,,,,,,,,,
,,193.82104,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,194.1592,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,195.3716,D1_42,0.011,,,,,,,,,,,,,,,,,,,,
,,196.55,B3_21,0.011,,,,,,,,,,,,,,,,,,,,
,,196.89104,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,197.05176,D1_42,0.015,,,,,,,,,,,,,,,,,,,,
,,197.29424,D1_42,0.013,,,,,,,,,,,,,,,,,,,,
,,197.33712,D1_42,0.014,,,,,,,,,,,,,,,,,,,,
,,198.66704,B3_21,0.014,,,,,,,,,,,,,,,,,,,,
,,201.2144,A5_21,0.01,,,,,,,,,,,,,,,,,,,,
,,201.28,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,202.05808,B5_42,0.01,,,,,,,,,,,,,,,,,,,,
,,202.1496,B3_21,0.011,,,,,,,,,,,,,,,,,,,,
,,202.32488,A5_44,0.008,,,,,,,,,,,,,,,,,,,,
,,202.39968,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,202.64112,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,202.78632,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,203.09024,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,203.1836,B3_21,0.01,,,,,,,,,,,,,,,,,,,,
,,204.97248,D1_24,0.016,,,,,,,,,,,,,,,,,,,,
,,205.02672,B3_21,0.008,,,,,,,,,,,,,,,,,,,,
,,205.22592,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,205.85264,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,206.23064,A6_12,0.014,,,,,,,,,,,,,,,,,,,,
,,206.40312,B3_21,0.01,,,,,,,,,,,,,,,,,,,,
,,206.60824,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,206.75896,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,206.8484,A6_42,0.012,,,,,,,,,,,,,,,,,,,,
,,206.98328,A6_12,0.014,,,,,,,,,,,,,,,,,,,,
,,207.56664,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,207.996,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,208.3976,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,208.51632,B3_21,0.01,,,,,,,,,,,,,,,,,,,,
,,208.82128,D1_42,0.014,,,,,,,,,,,,,,,,,,,,
,,209.32128,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,210.56272,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,210.70672,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,211.19312,D1_23,0.014,,,,,,,,,,,,,,,,,,,,
,,212.25928,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,212.75776,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,213.04488,A3_34,0.011,,,,,,,,,,,,,,,,,,,,
,,213.79776,D1_24,0.017,,,,,,,,,,,,,,,,,,,,
,,214.13744,C2_42,0.008,,,,,,,,,,,,,,,,,,,,
,,214.87808,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,215.5996,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,216.48424,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,216.93616,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,217.3892,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,217.6996,D1_43,0.017,,,,,,,,,,,,,,,,,,,,
,,218.72896,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,219.39416,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,220.2656,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,220.92904,D1_43,0.014,,,,,,,,,,,,,,,,,,,,
,,221.04312,D1_21,0.01,,,,,,,,,,,,,,,,,,,,
,,221.39728,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,221.45576,B3_21,0.009,,,,,,,,,,,,,,,,,,,,
,,222.44224,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,222.59088,B3_21,0.008,,,,,,,,,,,,,,,,,,,,
,,223.0728,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,223.29664,B3_21,0.011,,,,,,,,,,,,,,,,,,,,
,,223.6936,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,224.00344,C6_33,0.018,,,,,,,,,,,,,,,,,,,,
,,224.10368,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,224.22696,B3_21,0.012,,,,,,,,,,,,,,,,,,,,
,,224.88288,C6_33,0.018,,,,,,,,,,,,,,,,,,,,
,,225.01296,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,225.466,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,225.85016,B3_21,0.01,,,,,,,,,,,,,,,,,,,,
,,226.0636,D1_24,0.016,,,,,,,,,,,,,,,,,,,,
,,226.77528,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,227.10608,B3_21,0.011,,,,,,,,,,,,,,,,,,,,
,,227.90728,D1_43,0.011,,,,,,,,,,,,,,,,,,,,
,,229.03192,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,229.53,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,230.60312,D1_24,0.017,,,,,,,,,,,,,,,,,,,,
,,230.83536,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,231.20896,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,231.57472,A6_12,0.013,,,,,,,,,,,,,,,,,,,,
,,231.70872,D1_42,0.013,,,,,,,,,,,,,,,,,,,,
,,232.84656,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,232.85592,D3_21,0.01,,,,,,,,,,,,,,,,,,,,
,,233.65856,D1_42,0.015,,,,,,,,,,,,,,,,,,,,
,,233.66992,D1_23,0.009,,,,,,,,,,,,,,,,,,,,
,,234.00096,D1_21,0.011,,,,,,,,,,,,,,,,,,,,
,,234.34288,C6_33,0.02,,,,,,,,,,,,,,,,,,,,
,,235.17352,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,235.38696,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,235.66928,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,236.5512,B3_21,0.011,,,,,,,,,,,,,,,,,,,,
,,236.90472,B3_21,0.01,,,,,,,,,,,,,,,,,,,,
,,237.92576,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,238.17336,D1_24,0.016,,,,,,,,,,,,,,,,,,,,
,,238.3392,A6_11,0.012,,,,,,,,,,,,,,,,,,,,
,,238.4596,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,238.74408,D1_24,0.016,,,,,,,,,,,,,,,,,,,,
,,239.45512,A6_42,0.013,,,,,,,,,,,,,,,,,,,,
,,239.89632,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,240.33416,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,240.61944,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,240.9988,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,241.11824,B3_21,0.008,,,,,,,,,,,,,,,,,,,,
,,241.22376,C6_44,0.018,,,,,,,,,,,,,,,,,,,,
,,241.30224,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,241.45368,D1_42,0.014,,,,,,,,,,,,,,,,,,,,
,,242.1512,C6_22,0.01,,,,,,,,,,,,,,,,,,,,
,,242.19056,D1_43,0.014,,,,,,,,,,,,,,,,,,,,
,,242.25768,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,243.04264,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,243.364,D1_24,0.016,,,,,,,,,,,,,,,,,,,,
,,244.10936,B3_21,0.008,,,,,,,,,,,,,,,,,,,,
,,244.15552,A4_31,0.011,,,,,,,,,,,,,,,,,,,,
,,244.16648,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,244.40768,D1_24,0.017,,,,,,,,,,,,,,,,,,,,
,,244.44536,D1_42,0.015,,,,,,,,,,,,,,,,,,,,
,,244.72736,A6_12,0.013,,,,,,,,,,,,,,,,,,,,
,,244.9364,D1_42,0.008,,,,,,,,,,,,,,,,,,,,
,,244.94488,D1_43,0.015,,,,,,,,,,,,,,,,,,,,
,,245.3024,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,245.3372,C6_33,0.008,,,,,,,,,,,,,,,,,,,,
,,246.96032,B5_42,0.01,,,,,,,,,,,,,,,,,,,,
,,247.18136,D1_42,0.014,,,,,,,,,,,,,,,,,,,,
,,248.78208,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,249.3024,A6_43,0.012,,,,,,,,,,,,,,,,,,,,
,,250.22624,D1_42,0.014,,,,,,,,,,,,,,,,,,,,
,,250.4704,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,251.03128,C2_42,0.009,,,,,,,,,,,,,,,,,,,,
,,251.54432,B3_21,0.01,,,,,,,,,,,,,,,,,,,,
,,251.60448,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,251.874,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,252.66128,B3_21,0.008,,,,,,,,,,,,,,,,,,,,
,,253.41272,B3_21,0.009,,,,,,,,,,,,,,,,,,,,
,,254.03368,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,254.45776,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,254.66856,D1_42,0.008,,,,,,,,,,,,,,,,,,,,
,,254.7356,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,255.69776,A6_42,0.01,,,,,,,,,,,,,,,,,,,,
,,255.71712,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,255.77968,B3_21,0.012,,,,,,,,,,,,,,,,,,,,
,,256.33896,B3_21,0.009,,,,,,,,,,,,,,,,,,,,
,,256.51248,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,256.62128,B3_21,0.009,,,,,,,,,,,,,,,,,,,,
,,256.86712,A6_12,0.014,,,,,,,,,,,,,,,,,,,,
,,257.1224,D1_42,0.014,,,,,,,,,,,,,,,,,,,,
,,257.53184,A6_12,0.016,,,,,,,,,,,,,,,,,,,,
,,258.2216,A6_12,0.016,,,,,,,,,,,,,,,,,,,,
,,259.62248,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,259.72192,B3_21,0.008,,,,,,,,,,,,,,,,,,,,
,,260.312,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,260.8604,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,260.89472,D1_43,0.016,,,,,,,,,,,,,,,,,,,,
,,262.06856,A6_12,0.013,,,,,,,,,,,,,,,,,,,,
,,262.16632,D1_24,0.016,,,,,,,,,,,,,,,,,,,,
,,262.85616,D1_42,0.013,,,,,,,,,,,,,,,,,,,,
,,263.2448,D1_44,0.021,,,,,,,,,,,,,,,,,,,,
,,263.71448,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,264.00208,D1_43,0.01,,,,,,,,,,,,,,,,,,,,
,,264.13072,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,264.36568,A6_42,0.013,,,,,,,,,,,,,,,,,,,,
,,264.55768,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,265.40744,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,266.52376,A6_12,0.013,,,,,,,,,,,,,,,,,,,,
,,266.88248,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,267.4092,D1_42,0.019,,,,,,,,,,,,,,,,,,,,
,,267.64776,D1_23,0.012,,,,,,,,,,,,,,,,,,,,
,,267.9816,D1_24,0.016,,,,,,,,,,,,,,,,,,,,
,,268.87096,B3_21,0.011,,,,,,,,,,,,,,,,,,,,
,,268.9052,A6_12,0.012,,,,,,,,,,,,,,,,,,,,
,,268.9436,B3_21,0.009,,,,,,,,,,,,,,,,,,,,
,,269.1008,D1_24,0.018,,,,,,,,,,,,,,,,,,,,
,,269.78352,A4_31,0.013,,,,,,,,,,,,,,,,,,,,
,,270.25048,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,271.7556,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,272.21016,B3_21,0.01,,,,,,,,,,,,,,,,,,,,
,,272.53296,D1_24,0.016,,,,,,,,,,,,,,,,,,,,
,,273.1904,A4_31,0.012,,,,,,,,,,,,,,,,,,,,
,,273.3216,B3_21,0.011,,,,,,,,,,,,,,,,,,,,
,,273.7532,B3_21,0.009,,,,,,,,,,,,,,,,,,,,
,,273.89256,D1_24,0.016,,,,,,,,,,,,,,,,,,,,
,,274.04904,B3_21,0.015,,,,,,,,,,,,,,,,,,,,
,,274.24336,D1_43,0.014,,,,,,,,,,,,,,,,,,,,
,,274.25576,B3_21,0.009,,,,,,,,,,,,,,,,,,,,
,,275.1408,D1_24,0.016,,,,,,,,,,,,,,,,,,,,
,,275.8156,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,276.33144,D1_24,0.017,,,,,,,,,,,,,,,,,,,,
,,276.89192,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,277.4368,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,278.20672,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,278.47544,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,278.73712,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,279.46424,B3_21,0.008,,,,,,,,,,,,,,,,,,,,
,,279.55752,C6_33,0.011,,,,,,,,,,,,,,,,,,,,
,,280.4292,A6_12,0.017,,,,,,,,,,,,,,,,,,,,
,,281.07416,A6_42,0.013,,,,,,,,,,,,,,,,,,,,
,,281.2096,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,281.81624,D1_23,0.011,,,,,,,,,,,,,,,,,,,,
,,282.526,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,283.90368,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,284.26616,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,285.79568,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,285.98648,C6_22,0.013,,,,,,,,,,,,,,,,,,,,
,,286.09928,D1_23,0.012,,,,,,,,,,,,,,,,,,,,
,,286.42544,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,286.66472,A6_42,0.012,,,,,,,,,,,,,,,,,,,,
,,287.28856,C6_22,0.012,,,,,,,,,,,,,,,,,,,,
,,287.82136,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,288.064,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,288.10376,C6_22,0.013,,,,,,,,,,,,,,,,,,,,
,,288.7108,D1_23,0.009,,,,,,,,,,,,,,,,,,,,
,,291.53312,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,291.56464,D1_43,0.015,,,,,,,,,,,,,,,,,,,,
,,294.32408,A5_12,0.009,,,,,,,,,,,,,,,,,,,,
,,294.69192,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,295.94928,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,297.95592,B3_21,0.01,,,,,,,,,,,,,,,,,,,,
,,298.30232,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,298.33792,D5_24,0.008,,,,,,,,,,,,,,,,,,,,
,,298.60432,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,298.94392,B3_21,0.01,,,,,,,,,,,,,,,,,,,,
,,300.9264,A6_12,0.013,,,,,,,,,,,,,,,,,,,,
,,301.2176,B3_21,0.009,,,,,,,,,,,,,,,,,,,,
,,301.37984,D1_43,0.015,,,,,,,,,,,,,,,,,,,,
,,302.98872,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,303.81664,D1_42,0.015,,,,,,,,,,,,,,,,,,,,
,,305.58472,D1_24,0.016,,,,,,,,,,,,,,,,,,,,
,,306.74424,A4_31,0.012,,,,,,,,,,,,,,,,,,,,
,,307.092,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,307.20944,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,307.92408,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,308.14288,D1_42,0.017,,,,,,,,,,,,,,,,,,,,
,,308.92984,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,309.25544,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,310.43744,C6_22,0.015,,,,,,,,,,,,,,,,,,,,
,,310.76576,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,310.81968,A6_11,0.015,,,,,,,,,,,,,,,,,,,,
,,311.18296,D1_42,0.014,,,,,,,,,,,,,,,,,,,,
,,312.80768,C6_22,0.013,,,,,,,,,,,,,,,,,,,,
,,313.8208,A6_12,0.014,,,,,,,,,,,,,,,,,,,,
,,313.97392,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,314.03336,D1_23,0.01,,,,,,,,,,,,,,,,,,,,
,,314.36048,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,314.39856,D1_42,0.014,,,,,,,,,,,,,,,,,,,,
,,315.88496,D1_24,0.017,,,,,,,,,,,,,,,,,,,,
,,315.99688,D1_21,0.012,,,,,,,,,,,,,,,,,,,,
,,316.09424,D1_42,0.012,,,,,,,,,,,,,,,,,,,,
,,316.6944,B5_42,0.011,,,,,,,,,,,,,,,,,,,,
,,316.81272,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,317.28224,B3_21,0.011,,,,,,,,,,,,,,,,,,,,
,,317.338,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,318.07712,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,319.26424,A4_31,0.011,,,,,,,,,,,,,,,,,,,,
,,319.30744,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,319.78432,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,320.03832,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,320.94056,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,321.02576,C6_22,0.015,,,,,,,,,,,,,,,,,,,,
,,321.63864,D1_42,0.013,,,,,,,,,,,,,,,,,,,,
,,321.63952,D1_24,0.017,,,,,,,,,,,,,,,,,,,,
,,322.22728,D1_23,0.011,,,,,,,,,,,,,,,,,,,,
,,322.6452,D1_42,0.013,,,,,,,,,,,,,,,,,,,,
,,322.81408,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,323.08104,A4_31,0.013,,,,,,,,,,,,,,,,,,,,
,,323.11992,D1_24,0.016,,,,,,,,,,,,,,,,,,,,
,,323.13824,D1_42,0.016,,,,,,,,,,,,,,,,,,,,
,,323.24432,C6_22,0.013,,,,,,,,,,,,,,,,,,,,
,,323.742,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,323.78104,A6_12,0.012,,,,,,,,,,,,,,,,,,,,
,,324.28552,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,324.34872,D1_42,0.015,,,,,,,,,,,,,,,,,,,,
,,324.48496,C6_22,0.016,,,,,,,,,,,,,,,,,,,,
,,325.56208,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,325.86672,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,326.49248,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,327.26184,B3_21,0.011,,,,,,,,,,,,,,,,,,,,
,,328.14376,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,329.06112,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,329.25424,D5_24,0.007,,,,,,,,,,,,,,,,,,,,
,,329.67848,A4_31,0.011,,,,,,,,,,,,,,,,,,,,
,,329.87896,A6_12,0.015,,,,,,,,,,,,,,,,,,,,
,,330.0048,D1_42,0.012,,,,,,,,,,,,,,,,,,,,
,,330.12176,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,330.34272,D5_24,0.007,,,,,,,,,,,,,,,,,,,,
,,330.85368,B5_42,0.011,,,,,,,,,,,,,,,,,,,,
,,331.3416,D1_44,0.02,,,,,,,,,,,,,,,,,,,,
,,331.62296,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,331.86528,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,332.45368,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,332.85064,A6_42,0.012,,,,,,,,,,,,,,,,,,,,
,,333.28104,D1_24,0.016,,,,,,,,,,,,,,,,,,,,
,,334.03168,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,334.7488,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,335.6984,C6_22,0.014,,,,,,,,,,,,,,,,,,,,
,,335.7848,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,335.93608,C6_22,0.014,,,,,,,,,,,,,,,,,,,,
,,336.32,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,336.88744,C6_33,0.019,,,,,,,,,,,,,,,,,,,,
,,337.478,D1_21,0.011,,,,,,,,,,,,,,,,,,,,
,,337.48104,A6_12,0.014,,,,,,,,,,,,,,,,,,,,
,,337.63448,D1_21,0.009,,,,,,,,,,,,,,,,,,,,
,,338.16912,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,338.50272,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,338.54984,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,338.7016,D5_24,0.008,,,,,,,,,,,,,,,,,,,,
,,338.74912,C6_44,0.012,,,,,,,,,,,,,,,,,,,,
,,338.82368,B5_42,0.011,,,,,,,,,,,,,,,,,,,,
,,338.9252,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,339.08864,D1_42,0.011,,,,,,,,,,,,,,,,,,,,
,,339.3328,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,340.38088,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,340.3896,D1_42,0.012,,,,,,,,,,,,,,,,,,,,
,,340.62688,A4_31,0.012,,,,,,,,,,,,,,,,,,,,
,,340.89472,C6_22,0.014,,,,,,,,,,,,,,,,,,,,
,,340.93768,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,340.94072,B3_21,0.008,,,,,,,,,,,,,,,,,,,,
,,341.29928,C6_22,0.012,,,,,,,,,,,,,,,,,,,,
,,341.474,C6_33,0.019,,,,,,,,,,,,,,,,,,,,
,,341.53952,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,341.72864,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,342.09376,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,342.4708,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,342.9316,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,343.35616,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,343.84144,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,344.59472,C6_44,0.018,,,,,,,,,,,,,,,,,,,,
,,344.70856,D1_24,0.011,,,,,,,,,,,,,,,,,,,,
,,344.91912,A6_12,0.012,,,,,,,,,,,,,,,,,,,,
,,345.89584,C6_22,0.012,,,,,,,,,,,,,,,,,,,,
,,345.9392,D1_33,0.016,,,,,,,,,,,,,,,,,,,,
,,345.99368,C6_22,0.014,,,,,,,,,,,,,,,,,,,,
,,346.51264,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,346.58336,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,346.65136,B6_41,0.008,,,,,,,,,,,,,,,,,,,,
,,346.73568,C6_33,0.012,,,,,,,,,,,,,,,,,,,,
,,347.75392,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,347.78656,C6_33,0.016,,,,,,,,,,,,,,,,,,,,
,,348.12744,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,348.47136,C6_33,0.016,,,,,,,,,,,,,,,,,,,,
,,348.51224,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,348.63512,A4_12,0.012,,,,,,,,,,,,,,,,,,,,
,,349.19536,D1_42,0.012,,,,,,,,,,,,,,,,,,,,
,,350.0164,D1_24,0.016,,,,,,,,,,,,,,,,,,,,
,,350.44424,A6_12,0.011,,,,,,,,,,,,,,,,,,,,
,,350.68704,D1_43,0.014,,,,,,,,,,,,,,,,,,,,
,,350.82616,C6_22,0.014,,,,,,,,,,,,,,,,,,,,
,,351.18344,B3_21,0.009,,,,,,,,,,,,,,,,,,,,
,,351.6456,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,351.99544,D1_24,0.009,,,,,,,,,,,,,,,,,,,,
,,352.26048,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,353.54304,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,354.16144,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,354.41816,B3_21,0.008,,,,,,,,,,,,,,,,,,,,
,,354.76464,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,354.94944,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,354.9644,A6_12,0.014,,,,,,,,,,,,,,,,,,,,
,,355.37552,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,355.4808,B3_21,0.014,,,,,,,,,,,,,,,,,,,,
,,355.52216,B3_21,0.009,,,,,,,,,,,,,,,,,,,,
,,355.54192,C6_33,0.015,,,,,,,,,,,,,,,,,,,,
,,355.82432,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,356.0696,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,356.3736,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,356.93616,B3_21,0.008,,,,,,,,,,,,,,,,,,,,
,,357.14984,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,357.85464,B3_21,0.013,,,,,,,,,,,,,,,,,,,,
,,357.88576,D1_33,0.014,,,,,,,,,,,,,,,,,,,,
,,358.05944,B5_42,0.01,,,,,,,,,,,,,,,,,,,,
,,358.7096,B3_21,0.012,,,,,,,,,,,,,,,,,,,,
,,358.8796,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,360.23128,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,360.59048,C6_22,0.014,,,,,,,,,,,,,,,,,,,,
,,361.2372,D1_24,0.017,,,,,,,,,,,,,,,,,,,,
,,361.46768,C6_22,0.011,,,,,,,,,,,,,,,,,,,,
,,361.70784,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,361.95344,D1_23,0.01,,,,,,,,,,,,,,,,,,,,
,,362.00056,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,362.19312,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,362.43728,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
