Electrode,Number of spikes,First spike time (sec),Last spike time (sec),Burst duration
B1_11,146,19.36048,20.4656,1.1051199999999994
B1_11,151,455.77536,456.83048,1.055120000000045
B1_12,154,19.30896,20.28696,0.9780000000000015
B1_12,174,455.80728,456.77568,0.968400000000031
B1_13,163,19.35216,20.30136,0.9491999999999976
B1_13,162,455.81432,456.82176,1.0074399999999741
B1_14,25,19.38552,19.75464,0.3691199999999988
B1_14,22,455.81184,456.09376,0.28191999999995687
B1_21,99,19.35592,20.17264,0.8167200000000001
B1_21,116,455.77528,456.79944,1.0241599999999949
B1_21,6,457.18136,457.50056,0.31920000000002346
B1_22,126,19.30832,20.28856,0.980240000000002
B1_22,138,455.78,456.83712,1.0571200000000545
B1_23,36,19.37992,19.82152,0.4416000000000011
B1_23,53,455.81928,456.21792,0.3986400000000003
B1_24,63,19.35936,20.19904,0.8396800000000013
B1_24,83,455.82816,456.54888,0.7207199999999716
B1_31,6,19.38672,19.58528,0.1985600000000005
B1_31,15,455.8576,456.14912,0.29151999999999134
B1_32,103,19.31944,20.16856,0.8491199999999992
B1_32,5,96.95744,97.21352,0.2560799999999972
B1_32,5,168.90448,169.17128,0.26679999999998927
B1_32,7,279.83376,280.09856,0.26480000000003656
B1_32,5,304.79104,305.02024,0.22919999999999163
B1_32,6,355.50432,355.76536,0.26103999999997995
B1_32,7,414.21856,414.45304,0.23447999999996227
B1_32,11,452.16456,452.50896,0.34440000000000737
B1_32,107,455.8344,456.66368,0.8292799999999829
B1_32,8,515.3868,515.76448,0.37768000000005486
B1_32,6,546.01352,546.276,0.2624799999999823
B1_33,72,19.36864,20.06136,0.6927200000000013
B1_33,77,455.82992,456.58128,0.7513599999999769
B1_34,14,19.39248,19.5284,0.13592000000000226
B1_34,23,455.83984,456.17616,0.3363200000000006
B1_42,58,19.34472,19.82016,0.4754400000000025
B1_42,90,455.726,456.58952,0.8635199999999941
B1_43,74,19.37832,20.26496,0.8866399999999999
B1_43,92,455.838,456.42144,0.583439999999996
B1_44,30,19.35848,19.79648,0.43799999999999883
B1_44,48,455.84832,456.32008,0.4717600000000175
