Electrode,Time (s)
B4_44,0.4548
B4_44,1.06624
B4_44,2.02008
B4_44,3.38304
B4_34,3.61344
B4_34,3.7908
B4_34,4.17888
B4_44,4.47592
B4_44,5.25648
B4_44,6.3312
B4_44,7.44784
B4_44,8.9316
B4_44,9.67992
B4_44,9.92496
B4_44,10.89472
B4_44,11.50424
B4_33,12.18392
B4_44,12.66728
B4_34,12.69096
B4_44,13.2776
B4_44,14.24176
B4_44,15.62184
B4_33,16.4656
B4_44,16.528
B4_33,16.72208
B4_44,17.5084
B4_44,18.57184
B4_44,19.75048
B4_44,20.95144
B4_34,21.76976
B4_34,21.92816
B4_44,21.97504
B4_34,22.06704
B4_34,22.3344
B4_34,22.9272
B4_33,23.29704
B4_44,23.47384
B4_44,24.36336
B4_44,25.1264
B4_44,26.73848
B4_44,27.95064
B4_44,28.9696
B4_44,30.01192
B4_44,30.74784
B4_34,31.33696
B4_44,31.4452
B4_44,32.04416
B4_33,32.78328
B4_33,33.23776
B4_44,33.478
B4_44,34.7236
B4_34,35.24152
B4_34,35.40216
B4_34,35.48984
B4_33,35.4904
B4_34,35.58688
B4_34,35.7472
B4_44,35.84312
B4_34,35.98456
B4_44,36.01256
B4_34,36.1668
B4_33,36.69784
B4_44,36.88856
B4_33,36.90904
B4_44,37.79432
B4_44,38.70896
B4_44,39.3128
B4_44,40.64136
B4_33,41.06048
B4_44,42.76552
B4_44,43.81792
B4_33,44.0972
B4_44,44.9256
B4_44,45.77768
B4_44,46.63912
B4_33,47.27704
B4_34,48.31024
B4_33,48.97744
B4_34,49.39608
B4_33,49.8392
B4_34,49.87776
B4_34,49.99544
B4_34,50.4056
B4_34,50.49056
B4_34,50.78744
B4_34,51.00656
B4_33,51.056
B4_33,53.31128
B4_33,53.47552
B4_33,53.65224
B4_34,54.6756
B4_34,55.6304
B4_34,55.75168
B4_34,55.91992
B4_34,56.27136
B4_34,56.36744
B4_34,56.48128
B4_34,56.63664
B4_33,56.6368
B4_34,57.21224
B4_33,57.86872
B4_34,58.62304
B4_44,59.04312
B4_44,59.136
B4_33,61.63264
B4_34,70.66928
B4_33,70.83072
B4_34,72.62568
B4_44,73.12824
B4_44,75.23024
B4_33,76.16656
B4_44,76.38176
B4_33,77.3268
B4_33,77.60288
B4_44,77.78048
B4_34,78.12488
B4_34,78.3212
B4_34,78.46136
B4_33,78.49128
B4_34,78.5184
B4_34,78.56664
B4_34,78.61688
B4_34,78.67696
B4_44,78.86456
B4_34,79.032
B4_33,79.6644
B4_44,79.79984
B4_44,80.61264
B4_44,81.04416
B4_44,82.06072
B4_33,82.13624
B4_33,82.50424
B4_44,83.27128
B4_44,84.22192
B4_33,84.56632
B4_34,84.99824
B4_44,85.14056
B4_33,85.46736
B4_44,86.13032
B4_44,87.55304
B4_34,87.87968
B4_44,88.31176
B4_44,89.3688
B4_44,90.6336
B4_33,91.05768
B4_44,91.2044
B4_44,91.7004
B4_44,92.7148
B4_34,93.88808
B4_44,93.91328
B4_34,93.94432
B4_44,94.81064
B4_44,95.24112
B4_44,96.0356
B4_34,96.7192
B4_33,96.8052
B4_34,96.8056
B4_34,96.85552
B4_34,96.97728
B4_34,97.02808
B4_34,97.09088
B4_44,97.12328
B4_34,97.15024
B4_34,97.23848
B4_34,97.28272
B4_33,98.02216
B4_44,98.56744
B4_33,99.21456
B4_44,99.4944
B4_44,100.8332
B4_33,101.74928
B4_44,101.77064
B4_33,102.22912
B4_44,102.85552
B4_44,103.38776
B4_44,103.79072
B4_44,104.66816
B4_34,105.07432
B4_34,105.34304
B4_44,105.4988
B4_44,106.33104
B4_33,107.03704
B4_44,107.17056
B4_44,108.1436
B4_44,109.13496
B4_44,109.92312
B4_44,111.25296
B4_34,111.89584
B4_44,112.1836
B4_44,113.02632
B4_44,113.87672
B4_44,114.95392
B4_34,115.15048
B4_34,115.67496
B4_34,115.74352
B4_34,115.80192
B4_34,115.85968
B4_34,115.93432
B4_44,116.08408
B4_44,116.78368
B4_34,117.16384
B4_44,117.30144
B4_34,117.52608
B4_34,118.26368
B4_33,118.85872
B4_33,118.99696
B4_44,119.05472
B4_44,120.31656
B4_44,120.396
B4_44,120.88192
B4_44,121.78872
B4_44,123.62096
B4_34,124.78176
B4_44,126.69984
B4_34,126.90168
B4_33,127.456
B4_44,127.53336
B4_44,129.09968
B4_44,129.6876
B4_33,131.19912
B4_33,131.20816
B4_44,131.6924
B4_34,131.77472
B4_44,132.40296
B4_44,132.90752
B4_44,133.80112
B4_44,134.75096
B4_34,139.4844
B4_34,139.54816
B4_34,139.60432
B4_34,139.64768
B4_34,139.69536
B4_34,139.73352
B4_34,139.76944
B4_34,139.81744
B4_34,139.86064
B4_34,139.93992
B4_34,140.32992
B4_44,140.64368
B4_44,141.49416
B4_44,141.60968
B4_33,141.63
B4_33,142.31424
B4_44,142.69432
B4_44,144.20448
B4_33,145.44696
B4_33,145.71568
B4_44,145.7844
B4_33,146.4348
B4_44,146.58352
B4_44,147.49496
B4_33,147.94784
B4_34,147.94824
B4_44,149.43376
B4_44,150.19856
B4_44,151.03616
B4_44,151.55464
B4_33,152.8432
B4_44,153.21488
B4_34,153.64984
B4_34,153.86696
B4_44,154.22176
B4_33,154.43608
B4_44,155.13168
B4_33,155.64328
B4_34,155.98248
B4_33,156.61168
B4_33,157.10376
B4_44,157.5868
B4_24,158.04064
B4_44,158.72096
B4_33,158.79304
B4_44,159.60872
B4_44,160.23232
B4_34,161.5208
B4_34,161.55192
B4_44,161.67232
B4_33,162.1628
B4_34,162.45464
B4_34,162.5616
B4_44,162.62112
B4_33,162.6856
B4_34,162.686
B4_34,162.7588
B4_34,162.80104
B4_34,162.84736
B4_34,162.89784
B4_34,162.94912
B4_34,163.04976
B4_34,163.10848
B4_34,163.18016
B4_33,163.24256
B4_34,163.24296
B4_34,163.57672
B4_44,165.864
B4_44,166.8876
B4_44,167.76624
B4_34,168.50312
B4_44,168.62392
B4_44,169.48768
B4_33,169.91776
B4_44,170.52384
B4_44,171.36688
B4_44,172.36928
B4_33,172.91552
B4_44,173.05288
B4_44,173.17536
B4_33,173.75536
B4_33,174.14136
B4_33,174.96536
B4_44,174.9816
B4_44,175.86744
B4_34,176.6476
B4_34,177.26544
B4_44,177.38768
B4_44,178.42616
B4_44,179.68968
B4_33,180.13064
B4_33,180.42656
B4_44,181.49336
B4_44,182.16008
B4_34,182.43536
B4_44,183.33704
B4_44,184.18112
B4_33,184.54032
B4_44,185.0236
B4_34,185.83336
B4_44,186.23032
B4_44,187.1276
B4_44,187.98864
B4_34,188.32808
B4_33,188.6168
B4_44,190.05336
B4_44,190.81688
B4_34,191.99392
B4_34,192.10376
B4_34,192.1812
B4_34,192.26368
B4_34,192.36096
B4_34,192.45904
B4_34,192.58952
B4_34,192.65152
B4_34,192.7112
B4_34,192.75968
B4_34,192.8344
B4_33,193.34016
B4_44,193.36512
B4_44,193.80056
B4_33,194.10536
B4_44,194.45016
B4_34,194.6008
B4_44,194.8812
B4_33,195.13392
B4_33,195.71144
B4_33,197.07944
B4_44,197.09432
B4_44,197.33824
B4_44,198.64736
B4_44,200.53576
B4_44,200.6212
B4_44,201.17928
B4_44,202.21096
B4_44,204.1108
B4_34,205.27952
B4_44,205.27952
B4_44,206.17504
B4_44,207.45184
B4_44,208.14016
B4_34,208.16784
B4_44,208.38896
B4_44,209.10664
B4_34,209.20584
B4_34,209.90176
B4_44,210.08592
B4_44,210.94216
B4_44,211.76024
B4_44,212.2708
B4_44,212.90944
B4_44,213.55632
B4_44,214.18584
B4_44,214.98616
B4_44,215.82
B4_34,215.88296
B4_44,217.52512
B4_34,217.5284
B4_34,217.80992
B4_34,217.87776
B4_33,217.89488
B4_34,217.9372
B4_34,217.99864
B4_34,218.04528
B4_34,218.11896
B4_34,218.15672
B4_34,218.27112
B4_44,218.80744
B4_44,219.49576
B4_44,221.04896
B4_34,221.74632
B4_44,221.78376
B4_34,222.31264
B4_34,222.65168
B4_44,222.75472
B4_44,224.15272
B4_44,225.10184
B4_44,225.88728
B4_33,226.07248
B4_34,226.40096
B4_44,226.54672
B4_34,226.8892
B4_34,226.90912
B4_34,227.0436
B4_33,227.044
B4_34,227.09872
B4_34,227.1576
B4_33,227.158
B4_34,227.206
B4_34,227.2648
B4_34,227.33752
B4_44,227.38928
B4_34,227.40104
B4_34,227.76384
B4_34,227.86768
B4_44,228.08912
B4_44,228.21808
B4_33,228.368
B4_44,228.85816
B4_44,229.22968
B4_24,229.94328
B4_33,230.33048
B4_44,230.60864
B4_44,231.19488
B4_44,231.91792
B4_34,231.99632
B4_34,232.13904
B4_33,232.1392
B4_34,232.44928
B4_44,233.0988
B4_34,233.30816
B4_44,234.10376
B4_34,234.45728
B4_44,235.41392
B4_33,235.77088
B4_44,235.90608
B4_44,236.70568
B4_34,237.02824
B4_33,237.52128
B4_44,237.52776
B4_33,237.78536
B4_44,238.40624
B4_34,238.67472
B4_44,239.39088
B4_44,240.2592
B4_44,240.92824
B4_34,241.49392
B4_33,241.49416
B4_44,241.66824
B4_34,241.68264
B4_33,242.35984
B4_33,242.69184
B4_44,242.78416
B4_44,243.78016
B4_44,244.57632
B4_44,245.34768
B4_34,247.03864
B4_44,247.052
B4_33,247.57112
B4_44,247.86152
B4_44,248.43936
B4_44,249.24536
B4_33,250.03416
B4_34,250.03432
B4_44,250.33816
B4_44,250.63912
B4_34,251.20992
B4_34,251.476
B4_44,251.55448
B4_44,251.8336
B4_44,251.9968
B4_34,253.56872
B4_44,253.66432
B4_34,253.77104
B4_34,253.86336
B4_34,254.01264
B4_34,254.05344
B4_34,254.2424
B4_34,254.27888
B4_44,254.2948
B4_33,254.314
B4_34,254.35896
B4_34,254.4008
B4_33,254.45888
B4_34,254.4592
B4_44,254.47088
B4_34,254.82216
B4_44,254.90376
B4_33,254.9184
B4_34,254.9188
B4_44,255.67504
B4_33,255.76216
B4_44,256.53128
B4_44,257.59424
B4_33,257.94864
B4_44,258.3076
B4_33,258.77264
B4_44,259.2816
B4_44,259.89976
B4_34,260.84232
B4_44,260.84704
B4_34,261.08232
B4_34,261.4332
B4_44,261.72416
B4_34,261.96584
B4_44,262.44616
B4_44,263.2536
B4_33,263.9264
B4_44,264.31912
B4_34,264.55824
B4_44,265.20024
B4_34,265.25624
B4_34,265.73816
B4_34,265.90848
B4_44,266.07424
B4_44,267.01056
B4_34,267.42296
B4_44,267.70984
B4_34,267.7704
B4_34,267.84864
B4_34,267.94896
B4_34,268.02648
B4_44,268.51216
B4_34,268.62488
B4_34,269.1564
B4_44,269.388
B4_33,269.40528
B4_34,269.40552
B4_33,269.80184
B4_44,270.00096
B4_44,270.27864
B4_34,270.3104
