Electrode,Time (s)
D1_24,2.29696
D1_14,144.3604
D1_14,152.50112
D1_14,154.5128
D1_14,156.56368
D1_14,159.82208
D1_14,163.45144
D1_14,164.78208
D1_14,167.4776
D1_14,170.52008
D1_14,171.40136
D1_14,172.25952
D1_14,173.51488
D1_14,174.28488
D1_14,175.38144
D1_14,175.99904
D1_14,177.7932
D1_14,179.25232
D1_14,180.25304
D1_14,181.1484
D1_14,182.73328
D1_14,184.81312
D1_14,185.80048
D1_14,186.47488
D1_14,187.27512
D1_14,188.33024
D1_14,189.23264
D1_14,190.05536
D1_14,190.74824
D1_14,191.38808
D1_14,192.28704
D1_14,193.10728
D1_14,193.88936
D1_14,194.8672
D1_14,196.2644
D1_14,197.04552
D1_14,198.00312
D1_14,198.79312
D1_14,200.18664
D1_14,201.02592
D1_14,202.30712
D1_14,203.10144
D1_14,203.85696
D1_14,205.0128
D1_14,206.98312
D1_14,207.80328
D1_14,208.48712
D1_14,209.67224
D1_14,210.42352
D1_14,211.2484
D1_14,212.3668
D1_14,213.10696
D1_14,213.92552
D1_14,214.72064
D1_14,215.55896
D1_14,216.70232
D1_14,217.61456
D1_14,218.57944
D1_14,219.36232
D1_14,220.17856
D1_14,220.84472
D1_14,221.51264
D1_14,222.31456
D1_14,222.98048
D1_14,223.54256
D1_14,224.01936
D1_14,225.28944
D1_14,226.0972
D1_14,226.89944
D1_14,227.70496
D1_14,228.6676
D1_14,229.81296
D1_14,230.66424
D1_14,231.47128
D1_14,232.25504
D1_14,233.47976
D1_14,234.2608
D1_14,234.93624
D1_14,235.67128
D1_14,236.42456
D1_14,237.08408
D1_14,237.99472
D1_14,239.0484
D1_14,239.73688
D1_14,240.35608
D1_14,241.30208
D1_14,243.33456
D1_14,244.17304
D1_14,244.6848
D1_14,245.33184
D1_14,246.19888
D1_14,247.03624
D1_14,247.81144
D1_14,248.38512
D1_14,249.05472
D1_14,249.58832
D1_14,250.90448
D1_14,252.1348
D1_14,252.796
D1_14,253.73072
D1_14,254.3368
D1_14,255.03472
D1_14,256.49808
D1_14,257.21672
D1_14,258.06792
D1_14,258.81832
D1_14,259.4252
D1_14,260.27504
D1_14,261.09704
D1_14,262.73408
D1_14,263.4476
D1_14,264.0808
D1_14,264.90248
D1_14,266.2424
D1_14,267.21784
D1_14,268.1408
D1_14,268.93144
D1_14,269.69904
D1_14,271.21336
D1_14,272.04088
D1_14,272.75848
D1_14,273.99608
D1_14,275.13872
D1_14,276.26456
D1_14,277.89328
D1_14,278.78464
D1_14,279.72232
D1_14,280.93032
D1_14,282.29768
D1_14,283.23632
D1_14,283.80424
D1_14,284.98872
D1_14,286.09664
D1_14,286.70584
D1_14,287.6768
D1_14,288.72432
D1_14,292.21488
D1_14,294.20384
D1_14,294.87968
D1_14,296.61408
D1_14,297.83776
D1_14,298.64552
D1_14,300.48504
D1_24,300.49056
D1_14,301.36064
D1_14,302.1316
D1_14,302.88296
D1_14,304.64736
D1_14,305.52616
D1_14,306.9292
D1_14,309.83448
D1_14,311.29048
D1_14,312.70488
D1_14,314.822
D1_14,315.45872
D1_14,317.3104
D1_14,319.30064
D1_14,320.50224
D1_14,321.70368
D1_14,322.77528
D1_14,323.31912
D1_14,324.1872
D1_14,325.4708
D1_14,327.672
D1_14,329.0108
D1_14,331.06224
D1_14,332.4836
D1_14,333.39672
D1_14,336.36272
D1_14,338.89216
D1_14,340.1268
D1_14,342.41992
D1_14,343.72824
D1_14,345.57584
D1_14,347.3312
D1_14,350.34112
D1_14,351.312
D1_14,352.56688
D1_14,353.97448
D1_14,355.62472
D1_14,357.56328
D1_14,359.0104
D1_14,361.03808
D1_14,363.09792
D1_14,363.76552
D1_14,366.35736
D1_14,371.73568
D1_14,373.29568
D1_14,377.10792
D1_14,378.08536
D1_14,379.3488
D1_14,381.31088
D1_14,382.5896
D1_14,384.73952
D1_14,387.30712
D1_14,390.40552
D1_14,393.3084
D1_14,395.44464
D1_14,396.43216
D1_14,398.3496
D1_14,399.30416
D1_14,400.37984
D1_14,403.65488
D1_14,407.32344
D1_14,407.84488
D1_14,411.54608
D1_14,413.76088
D1_14,414.94152
D1_14,417.18752
D1_14,418.96824
D1_14,420.87984
D1_14,422.9044
D1_14,425.43304
D1_14,426.34336
D1_14,429.24712
D1_14,430.28624
D1_14,434.15264
D1_14,435.13224
D1_14,437.45464
D1_14,441.92688
D1_14,443.4332
D1_14,444.63064
D1_14,445.5172
D1_14,449.2816
D1_14,451.17008
D1_14,454.682
D1_14,456.20072
D1_14,457.48992
D1_14,460.78232
D1_14,461.4768
D1_14,462.58072
D1_14,466.19088
D1_14,469.116
D1_14,470.47456
D1_14,471.1996
D1_14,472.02672
D1_14,474.22696
D1_14,476.04464
D1_14,485.59488
D1_14,486.55512
D1_14,489.13024
D1_14,491.24984
D1_14,492.69048
D1_14,494.46728
D1_14,497.35424
D1_14,514.2756
D1_14,518.19584
D1_14,519.12976
D1_14,521.294
D1_14,530.05152
D1_14,541.26296
D1_14,542.25496
D1_14,559.58552
D1_14,571.0628
D1_14,584.04552
