Electrode,Time (s)
B1_32,0.29448
B1_33,0.2948
B1_32,0.30072
B1_32,0.61304
B1_32,1.15528
B1_32,1.65528
B1_32,1.74688
B1_33,1.74712
B1_33,1.75368
B1_43,2.03256
B1_24,2.03864
B1_32,2.07824
B1_33,2.07848
B1_32,2.11168
B1_32,2.76512
B1_32,3.27832
B1_33,3.27856
B1_44,3.28624
B1_32,4.06616
B1_32,5.30544
B1_32,6.09216
B1_33,6.09248
B1_33,6.0992
B1_44,6.10024
B1_32,6.23776
B1_32,6.29208
B1_32,6.51008
B1_32,6.88496
B1_33,7.17176
B1_32,7.37176
B1_32,8.3868
B1_32,8.75824
B1_32,9.09512
B1_33,9.09536
B1_32,9.17672
B1_33,9.22456
B1_22,9.2272
B1_33,9.22952
B1_32,9.48336
B1_32,10.3276
B1_32,11.11928
B1_42,11.35752
B1_32,11.35784
B1_33,11.35808
B1_32,11.36352
B1_32,11.86488
B1_32,12.528
B1_32,12.92024
B1_43,13.5912
B1_24,13.59712
B1_32,13.61064
B1_32,13.77336
B1_33,13.77368
B1_33,13.78024
B1_32,14.63272
B1_32,14.88192
B1_33,14.88216
B1_32,15.4792
B1_33,16.08144
B1_44,16.08328
B1_33,16.08792
B1_32,16.2704
B1_32,16.62
B1_32,17.58264
B1_32,19.04024
B1_33,19.24848
B1_22,19.25152
B1_32,19.25424
B1_32,19.38688
B1_33,19.38712
B1_43,19.39136
B1_33,19.39176
B1_32,19.39424
B1_42,19.39448
B1_22,19.39456
B1_33,19.39472
B1_23,19.39512
B1_43,19.3952
B1_32,19.39704
B1_42,19.3972
B1_23,19.3976
B1_22,19.39784
B1_43,19.39784
B1_33,19.39864
B1_24,19.39872
B1_32,19.39944
B1_23,19.40016
B1_42,19.40096
B1_43,19.40192
B1_22,19.40256
B1_32,19.40256
B1_33,19.4028
B1_23,19.40376
B1_42,19.4044
B1_43,19.4044
B1_32,19.40496
B1_33,19.40576
B1_23,19.40664
B1_42,19.4068
B1_34,19.40704
B1_32,19.40728
B1_43,19.40728
B1_22,19.40824
B1_24,19.40904
B1_23,19.40936
B1_33,19.40944
B1_42,19.41008
B1_32,19.41056
B1_22,19.41064
B1_43,19.41096
B1_24,19.41128
B1_44,19.41168
B1_33,19.41208
B1_23,19.41248
B1_34,19.41256
B1_42,19.41256
B1_32,19.4132
B1_43,19.41336
B1_22,19.414
B1_33,19.41456
B1_24,19.41472
B1_23,19.41496
B1_34,19.41504
B1_42,19.41528
B1_43,19.41576
B1_32,19.41608
B1_24,19.41696
B1_33,19.41696
B1_23,19.41736
B1_44,19.41776
B1_42,19.418
B1_34,19.41808
B1_32,19.41856
B1_22,19.41928
B1_23,19.4196
B1_33,19.41968
B1_43,19.42008
B1_42,19.4208
B1_24,19.42112
B1_32,19.42144
B1_22,19.42192
B1_33,19.422
B1_43,19.42232
B1_23,19.4228
B1_34,19.42352
B1_42,19.42352
B1_32,19.42392
B1_24,19.424
B1_33,19.42472
B1_43,19.42496
B1_23,19.42512
B1_32,19.4264
B1_42,19.42664
B1_33,19.42696
B1_34,19.4272
B1_22,19.42744
B1_43,19.428
B1_24,19.4284
B1_23,19.42928
B1_33,19.42976
B1_32,19.43
B1_43,19.43064
B1_42,19.43104
B1_23,19.43176
B1_24,19.432
B1_33,19.43208
B1_22,19.43288
B1_43,19.43304
B1_42,19.43392
B1_32,19.4344
B1_33,19.4344
B1_34,19.43504
B1_43,19.4364
B1_23,19.43664
B1_32,19.43752
B1_33,19.43792
B1_42,19.43848
B1_43,19.43992
B1_24,19.44248
B1_33,19.44272
B1_32,19.44344
B1_34,19.44432
B1_23,19.44448
B1_22,19.4452
B1_32,19.44584
B1_23,19.44688
B1_24,19.44776
B1_32,19.44904
B1_34,19.44904
B1_42,19.44912
B1_43,19.44976
B1_33,19.45064
B1_32,19.45136
B1_22,19.4516
B1_42,19.45224
B1_33,19.45328
B1_23,19.45352
B1_24,19.45632
B1_34,19.45696
B1_42,19.45928
B1_43,19.46008
B1_23,19.46064
B1_43,19.4636
B1_32,19.46448
B1_24,19.46512
B1_32,19.46976
B1_23,19.4876
B1_32,19.48848
B1_32,19.5124
B1_43,19.53072
B1_42,19.5312
B1_34,19.574
B1_42,19.57552
B1_43,19.5764
B1_23,19.5948
B1_23,19.59728
B1_32,19.59824
B1_32,20.37792
B1_32,21.79096
B1_32,22.32248
B1_32,23.04296
B1_32,23.18096
B1_33,23.1812
B1_44,23.1884
B1_32,23.46512
B1_32,24.07592
B1_32,24.80864
B1_33,25.16424
B1_32,25.90624
B1_32,26.28688
B1_43,26.69288
B1_24,26.69864
B1_32,26.71264
B1_32,27.07992
B1_32,27.1452
B1_33,27.14544
B1_33,27.15208
B1_42,27.15896
B1_23,27.1608
B1_32,27.62336
B1_32,28.15688
B1_32,28.72168
B1_32,29.236
B1_32,29.46032
B1_33,29.46056
B1_24,29.46752
B1_32,29.55656
B1_32,30.60584
B1_42,30.76968
B1_33,30.77024
B1_32,31.3232
B1_32,31.48136
B1_33,31.48168
B1_44,31.484
B1_32,31.71864
B1_32,32.146
B1_32,32.35408
B1_33,32.35432
B1_32,32.54184
B1_32,33.63432
B1_32,34.05224
B1_32,34.07352
B1_33,34.07376
B1_32,34.65176
B1_32,35.128
B1_42,35.16776
B1_32,35.16808
B1_33,35.1684
B1_44,35.1704
B1_33,35.17496
B1_32,35.63888
B1_32,36.34696
B1_32,37.0164
B1_33,37.29464
B1_32,37.30056
B1_32,37.42016
B1_32,38.06784
B1_32,38.71088
B1_42,38.7344
B1_32,38.73472
B1_33,38.73496
B1_32,38.74072
B1_32,39.12008
B1_32,39.54168
B1_32,40.03
B1_33,40.03024
B1_32,40.03232
B1_42,40.03592
B1_32,40.48688
B1_32,40.8556
B1_23,41.85656
B1_32,42.27824
B1_33,42.27848
B1_44,42.28544
B1_42,42.90208
B1_42,43.02448
B1_32,43.0248
B1_33,43.02504
B1_43,43.0304
B1_24,43.03216
B1_42,43.03256
B1_42,43.71136
B1_32,43.71168
B1_33,43.71192
B1_44,43.714
B1_32,43.73264
B1_32,44.13024
B1_32,44.73376
B1_32,45.35304
B1_42,45.40784
B1_32,45.40816
B1_33,45.4084
B1_23,45.42072
B1_42,45.42128
B1_23,45.42312
B1_32,45.81728
B1_32,46.7264
B1_32,47.37232
B1_33,47.37256
B1_32,47.84128
B1_33,47.84152
B1_32,49.34376
B1_33,49.344
B1_32,49.5248
B1_32,49.8
B1_33,49.80024
B1_44,49.80768
B1_42,49.81288
B1_32,50.73392
B1_32,51.2952
B1_42,51.72016
B1_32,51.7204
B1_33,51.72072
B1_44,51.72224
B1_33,51.72696
B1_32,51.78376
B1_32,52.81592
B1_32,53.21224
B1_32,53.76168
B1_43,54.25376
B1_42,54.25416
B1_32,54.49752
B1_32,54.92736
B1_32,55.86232
B1_32,56.31152
B1_32,56.72592
B1_32,57.39376
B1_32,57.7612
B1_33,57.76152
B1_44,57.76352
B1_33,57.76816
B1_42,57.76976
B1_33,57.77064
B1_32,57.9592
B1_32,58.30208
B1_32,58.59232
B1_33,59.46496
