Electrode,Time (s)
B4_43,0.52408
B4_33,1.16568
B4_43,2.6068
B4_33,3.87768
B4_43,5.80864
B4_33,9.674
B4_23,9.72936
B4_43,15.24832
B4_33,16.47624
B4_33,19.31376
B4_33,20.1136
B4_13,20.126
B4_13,21.18808
B4_33,23.9844
B4_43,25.20072
B4_33,27.13344
B4_43,27.15008
B4_13,28.7672
B4_43,29.05792
B4_13,29.37784
B4_43,29.91616
B4_33,30.25552
B4_33,32.49576
B4_33,33.3116
B4_13,34.90808
B4_43,37.43024
B4_43,40.67712
B4_43,44.33456
B4_43,44.46968
B4_33,46.80024
B4_43,50.30048
B4_43,50.4204
B4_43,50.50032
B4_33,50.58248
B4_43,50.63992
B4_43,52.85608
B4_13,53.44064
B4_13,53.73616
B4_13,54.47712
B4_43,55.03984
B4_43,55.08488
B4_33,56.94664
B4_33,60.31664
B4_33,61.59768
B4_43,64.328
B4_13,67.212
B4_13,67.37496
B4_33,68.62752
B4_43,74.11336
B4_43,75.66072
B4_43,75.73848
B4_43,75.824
B4_33,80.87656
B4_43,80.95304
B4_33,84.15472
B4_43,85.12888
B4_43,85.42736
B4_13,86.55928
B4_13,86.8432
B4_33,88.65312
B4_43,93.42848
B4_33,96.57192
B4_43,98.69312
B4_43,102.00288
B4_23,102.75544
B4_43,109.39248
B4_13,109.55384
B4_13,109.7452
B4_13,110.40896
B4_12,122.27368
B4_33,125.65312
B4_43,129.89024
B4_43,136.28192
B4_43,136.37632
B4_13,139.59488
B4_13,139.71304
B4_13,139.85072
B4_12,139.85928
B4_13,145.96896
B4_13,146.928
B4_43,148.0524
B4_43,148.1336
B4_43,148.22152
B4_33,149.45336
B4_33,152.18712
B4_33,157.49688
B4_43,163.87296
B4_43,163.94744
B4_13,164.0776
B4_43,169.26888
B4_33,169.91512
B4_12,173.02712
B4_13,177.46416
B4_43,182.75504
B4_43,183.09352
B4_43,183.17936
B4_33,184.4268
B4_33,194.81352
B4_33,204.92672
B4_13,208.59152
B4_13,208.8504
B4_13,209.24824
B4_13,209.3612
B4_33,239.51536
B4_23,246.0732
B4_13,262.80672
B4_13,263.0052
B4_13,263.31136
B4_13,272.78472
B4_13,273.11352
B4_13,273.29512
B4_33,276.5804
B4_43,279.12232
B4_43,292.53544
B4_33,300.88016
B4_13,308.744
B4_13,308.82432
B4_13,308.91368
B4_13,309.17456
B4_43,330.1008
B4_23,332.00472
B4_43,333.49056
B4_13,335.92848
B4_13,336.08784
B4_13,336.24288
B4_23,350.44888
B4_43,362.0464
B4_43,363.69752
B4_33,376.58424
B4_43,383.91952
B4_43,386.48704
B4_13,388.90448
B4_13,389.01672
B4_43,395.38008
B4_13,404.64256
B4_13,404.72144
B4_13,405.19456
B4_22,432.0292
B4_12,433.14688
B4_13,444.97544
B4_13,445.06832
B4_23,446.7344
B4_12,449.54456
B4_13,454.12592
B4_43,473.7532
B4_43,519.17128
B4_21,531.61944
B4_13,538.50208
B4_13,538.62352
B4_13,538.8008
B4_13,539.09584
B4_43,564.90368
B4_23,593.20808
