Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV)
,,159.88976,B5_22,0.023
,,160.00176,B5_22,0.027
,,160.02376,B5_22,0.03
,,160.0416,B5_22,0.025
,,160.05264,B5_22,0.021
,,160.06096,B5_22,0.026
,,160.20064,B5_22,0.024
,,160.25552,B5_23,0.026
,,160.25712,B5_22,0.02
,,160.27256,B4_23,0.019
,,160.30864,B5_22,0.024
,,160.3552,B5_22,0.019
,,160.40728,B5_22,0.029
,,160.43136,B5_22,0.027
,,160.44384,B5_22,0.022
,,160.4648,B5_22,0.028
,,160.542,B5_23,0.024
,,160.584,B5_22,0.021
,,160.62224,B5_22,0.018
,,160.65736,B5_22,0.021
,,160.66472,B5_22,0.025
,,160.69528,B5_22,0.021
,,160.70296,B5_23,0.024
,,160.77144,B4_23,0.016
,,160.9156,B5_22,0.028
,,161.09072,B5_23,0.023
,,161.09528,B5_22,0.045
,,161.24952,B5_23,0.021
,,161.34832,B5_22,0.019
,,161.4252,B1_33,0.019
,,161.47976,B1_32,0.019
,,161.62768,B5_31,0.016
,,161.7712,B4_23,0.013
,,161.8088,B1_33,0.027
,,161.90128,B1_12,0.022
,,162.00752,B5_22,0.024
,,162.34024,B5_31,0.031
,,162.36376,B5_31,0.023
,,162.40336,B5_22,0.036
,,162.53544,B5_34,0.015
,,162.55272,B4_23,0.02
,,162.87048,B5_22,0.049
,,162.884,B5_22,0.024
,,162.90288,B5_34,0.015
,,163.2984,B2_12,0.016
,,163.32872,B5_22,0.022
,,163.51784,B2_12,0.014
,,164.02344,B1_33,0.017
,,164.07696,B5_22,0.02
,,164.11984,B4_24,0.016
,,164.1972,B3_34,0.012
,,164.68688,B5_22,0.032
,,164.7164,B5_22,0.028
,,164.74232,B5_22,0.027
,,164.85232,B5_22,0.03
,,164.88856,B5_22,0.027
,,164.91256,B5_34,0.018
,,164.92632,B5_22,0.029
,,164.96968,B1_32,0.019
,,164.9764,B5_22,0.025
,,164.98552,B1_23,0.021
,,165.15896,B5_31,0.068
,,165.1796,B5_31,0.046
,,165.36048,B5_22,0.037
,,165.684,B5_23,0.018
,,165.85752,B5_22,0.028
,,165.9344,B5_34,0.018
,,165.988,B5_22,0.026
,,166.01976,B1_32,0.018
,,166.02032,B5_22,0.021
,,166.05384,B5_22,0.023
,,166.05984,B1_23,0.014
,,166.09456,B5_22,0.025
,,166.13032,B5_22,0.023
,,166.15184,B5_31,0.019
,,166.186,B4_23,0.016
,,166.19368,B5_22,0.028
,,166.22808,B1_33,0.029
,,166.23848,B5_22,0.023
,,166.26656,B5_22,0.02
,,166.29256,B5_22,0.022
,,166.36168,B5_22,0.025
,,166.42032,B5_23,0.015
,,166.43896,B5_22,0.022
,,166.4896,B5_22,0.02
,,166.49432,B5_22,0.027
,,166.50776,B5_33,0.017
,,166.85104,B1_32,0.017
,,167.01808,B5_22,0.033
,,167.10328,B5_22,0.019
,,167.14168,B5_22,0.02
,,167.1436,B1_32,0.02
,,167.19464,B5_22,0.047
,,167.2028,B5_22,0.018
,,167.31752,B4_33,0.011
,,167.43224,B4_23,0.021
,,167.47848,B5_22,0.031
,,168.01608,B5_34,0.018
,,168.21424,B5_31,0.026
,,168.34848,B5_22,0.016
,,168.45544,B1_32,0.016
,,168.5128,B4_23,0.02
,,168.69192,B5_22,0.019
,,168.70072,B5_31,0.021
,,169.01904,B5_31,0.018
,,169.24032,B5_22,0.025
,,169.33344,B5_22,0.021
,,169.40464,B5_22,0.047
,,169.66848,B5_34,0.016
,,169.7568,B5_22,0.018
,,170.00592,B1_33,0.021
,,170.02624,B1_32,0.019
,,170.1476,B5_22,0.02
,,170.19152,B5_22,0.027
,,170.58352,B5_34,0.017
,,170.64912,B5_22,0.035
,,171.22048,B4_23,0.017
,,171.34768,B5_22,0.03
,,171.37688,B5_22,0.025
,,171.38144,B3_34,0.011
,,171.41408,B5_22,0.025
,,171.44496,B5_22,0.021
,,171.50904,B5_22,0.023
,,171.53776,B5_22,0.019
,,171.63704,B5_22,0.02
,,171.68032,B5_22,0.027
,,171.90304,B5_22,0.031
,,171.93184,B5_22,0.028
,,171.99664,B1_23,0.011
,,171.998,B5_22,0.027
,,172.10096,B5_22,0.027
,,172.11856,B5_23,0.044
,,172.128,B5_22,0.033
,,172.13368,B5_31,0.017
,,172.16112,B5_23,0.03
,,172.16544,B5_34,0.015
,,172.18232,B5_31,0.021
,,172.18288,B5_22,0.021
,,172.208,B5_23,0.02
,,172.24624,B2_12,0.016
,,172.34336,B5_22,0.02
,,172.66016,B1_12,0.018
,,172.72944,B1_33,0.021
,,172.79096,B1_32,0.016
,,172.86528,B2_12,0.014
,,173.07136,B5_22,0.028
,,173.11024,B5_22,0.023
,,173.11112,B5_31,0.064
,,173.13208,B5_31,0.044
,,173.20976,B2_12,0.016
,,173.24512,B5_31,0.022
,,173.33584,B5_23,0.018
,,173.36104,B5_22,0.034
,,173.47704,B5_34,0.017
,,173.53816,B5_22,0.044
,,173.55856,B5_22,0.026
,,173.5744,B5_22,0.034
,,173.59752,B5_22,0.03
,,173.62488,B5_22,0.027
,,173.65088,B5_23,0.019
,,173.66016,B5_22,0.032
,,173.6968,B5_22,0.031
,,173.82512,B5_34,0.016
,,173.8536,B4_23,0.019
,,174.03952,B5_34,0.014
,,174.04824,B5_22,0.043
,,174.05744,B5_22,0.039
,,174.17896,B5_22,0.024
,,174.28592,B5_22,0.031
,,174.3676,B5_22,0.05
,,174.39856,B5_22,0.031
,,174.4336,B5_22,0.031
,,174.62344,B5_31,0.021
,,174.62888,B5_22,0.027
,,174.66712,B5_31,0.016
,,174.68096,B5_22,0.049
,,174.75776,B5_22,0.02
,,174.81784,B5_22,0.018
,,175.01552,B1_32,0.02
,,175.46776,B5_34,0.017
,,175.5616,B5_22,0.038
,,175.5652,B1_33,0.017
,,175.76264,B5_34,0.016
,,175.78272,B5_22,0.017
,,175.81056,B1_33,0.016
,,175.9036,B5_31,0.017
,,176.00376,B5_22,0.024
,,176.03,B5_34,0.016
,,176.14536,B5_22,0.026
,,176.16536,B5_22,0.027
,,176.18784,B5_22,0.035
,,176.22392,B5_22,0.028
,,176.2324,B5_22,0.052
,,176.2508,B5_22,0.027
,,176.27304,B5_22,0.03
,,176.2996,B5_22,0.034
,,176.33176,B5_22,0.03
,,176.33416,B5_31,0.025
,,176.416,B5_31,0.015
,,176.46488,B1_32,0.019
,,176.48656,B5_33,0.022
,,176.726,B2_12,0.016
,,177.23552,B3_34,0.013
,,177.28248,B1_33,0.019
,,177.50632,B4_23,0.015
,,177.63368,B1_32,0.018
,,177.80464,B5_22,0.028
,,177.82576,B5_22,0.029
,,177.84608,B5_22,0.03
,,177.86584,B5_22,0.024
,,177.86992,B1_32,0.018
,,177.89504,B4_24,0.018
,,177.91928,B5_22,0.045
,,177.93528,B5_22,0.028
,,178.23096,B5_22,0.045
,,178.31688,B5_22,0.024
,,178.5056,B5_22,0.054
,,178.62296,B5_22,0.024
,,178.69576,B5_22,0.03
,,178.71392,B5_31,0.027
,,179.12376,B5_22,0.026
,,179.14752,B5_22,0.027
,,179.1628,B5_22,0.022
,,179.20208,B5_31,0.017
,,179.2168,B5_22,0.023
,,179.31736,B5_22,0.026
,,179.38688,B5_22,0.02
,,179.436,B4_23,0.019
,,179.44736,B5_22,0.027
,,179.48792,B5_22,0.025
,,179.54344,B5_22,0.029
,,179.56048,B5_22,0.025
,,179.6204,B5_22,0.03
,,179.63576,B1_12,0.019
,,179.69528,B5_22,0.025
,,179.7196,B4_23,0.015
,,179.7752,B5_22,0.022
,,179.82888,B5_22,0.031
,,179.86936,B1_33,0.019
,,179.92504,B5_22,0.024
,,179.97256,B5_22,0.026
,,180.07656,B4_23,0.017
,,180.18424,B5_22,0.044
,,180.39856,B5_22,0.019
,,180.42536,B5_22,0.031
,,180.48632,B5_23,0.019
,,180.63416,B1_23,0.013
,,180.69824,B1_23,0.016
,,181.00728,B5_34,0.014
,,181.14592,B5_22,0.024
,,181.39432,B5_31,0.018
,,181.54272,B5_22,0.03
,,181.56544,B5_22,0.032
,,181.59248,B5_22,0.032
,,181.61168,B5_22,0.027
,,181.63168,B5_22,0.027
,,181.81712,B5_34,0.017
,,181.87048,B5_22,0.031
,,181.91728,B5_22,0.027
,,181.96608,B5_22,0.03
,,182.00952,B5_22,0.032
,,182.24256,B5_22,0.031
,,182.25104,B5_23,0.017
,,182.33432,B5_22,0.045
,,182.48064,B1_33,0.021
,,182.54416,B5_22,0.053
,,182.57272,B4_23,0.018
,,182.70464,B1_32,0.017
,,182.85784,B5_34,0.02
,,182.93672,B5_23,0.022
,,183.18016,B1_32,0.017
,,183.27672,B5_22,0.02
,,183.60792,B5_23,0.023
,,183.79824,B1_32,0.02
,,183.80064,B5_23,0.022
,,184.0728,B5_33,0.017
,,184.12544,B5_23,0.019
,,184.17696,B1_23,0.017
,,184.36752,B5_23,0.021
,,184.37616,B5_22,0.053
,,184.73304,B5_34,0.015
,,184.77328,B1_32,0.019
,,184.82928,B5_31,0.028
,,185.12056,B5_34,0.017
,,185.32,B5_12,0.014
,,185.51736,B5_22,0.03
,,185.54128,B5_22,0.027
,,185.56304,B5_22,0.025
,,185.58048,B5_33,0.019
,,185.59136,B5_22,0.028
,,185.612,B5_23,0.026
,,185.61888,B5_22,0.028
,,185.65424,B5_22,0.035
,,185.6604,B5_22,0.024
,,185.66456,B5_22,0.023
,,185.68688,B5_22,0.029
,,185.72592,B5_34,0.018
,,185.8944,B5_34,0.017
,,186.1416,B5_22,0.025
,,186.24008,B5_22,0.036
,,186.2744,B5_31,0.021
,,186.29536,B5_22,0.05
,,186.85256,B5_22,0.023
,,187.2612,B5_22,0.027
,,187.2928,B5_22,0.03
,,187.32568,B5_22,0.031
,,187.38528,B5_22,0.027
,,187.40912,B5_22,0.029
,,187.4344,B5_22,0.023
,,187.4816,B5_22,0.025
,,187.51624,B5_22,0.028
,,187.54936,B5_22,0.029
,,187.55528,B5_22,0.049
,,187.58832,B5_22,0.032
,,187.63048,B5_22,0.025
,,187.66552,B5_22,0.027
,,187.78032,B1_33,0.018
,,187.80752,B5_31,0.019
,,187.81504,B1_33,0.017
,,188.0876,B5_22,0.029
,,188.10976,B5_22,0.023
,,188.14664,B5_22,0.021
,,188.17904,B5_22,0.022
,,188.20248,B5_23,0.024
,,188.214,B5_22,0.03
,,188.23504,B5_23,0.021
,,188.26888,B5_22,0.031
,,188.37832,B5_22,0.023
,,188.4192,B5_22,0.046
,,188.4392,B5_22,0.021
,,188.49056,B5_22,0.028
,,188.59248,B5_22,0.023
,,188.71664,B5_22,0.024
,,188.82776,B5_22,0.027
,,188.85312,B1_12,0.022
,,188.87872,B5_22,0.024
,,189.00144,B1_33,0.022
,,189.04584,B5_22,0.025
,,189.1764,B5_22,0.025
,,189.63408,B5_22,0.023
,,189.79368,B5_22,0.027
,,189.81872,B5_22,0.03
,,189.8288,B5_31,0.018
,,189.84288,B5_22,0.031
,,189.8496,B5_22,0.03
,,189.86696,B5_22,0.026
,,189.90768,B5_22,0.032
,,189.93352,B5_22,0.03
,,190.04256,B5_22,0.025
,,190.30712,B4_23,0.017
,,190.41464,B1_23,0.014
,,190.60176,B5_31,0.016
,,190.62488,B5_31,0.016
,,191.25696,B4_23,0.021
,,191.45144,B5_31,0.017
,,191.57136,B2_12,0.017
,,191.59776,B5_31,0.02
,,191.6496,B5_23,0.018
,,191.80712,B4_23,0.019
,,191.87688,B5_31,0.025
,,191.97488,B5_31,0.017
,,192.03136,B5_22,0.031
,,192.0516,B5_22,0.025
,,192.07552,B5_22,0.034
,,192.09376,B5_22,0.022
,,192.11904,B5_22,0.028
,,192.28424,B5_31,0.077
,,192.30416,B5_31,0.048
,,192.34848,B5_23,0.026
,,192.64744,B5_23,0.022
,,192.71168,B5_23,0.031
,,192.97432,B5_23,0.026
,,192.99632,B5_23,0.021
,,193.0228,B1_32,0.019
,,193.2056,B5_23,0.027
,,193.42776,B5_23,0.025
,,193.58232,B5_22,0.023
,,193.64744,B5_23,0.028
,,193.778,B3_34,0.012
,,193.80952,B5_34,0.016
,,193.97344,B5_34,0.016
,,194.49232,B5_33,0.02
,,194.52344,B1_33,0.034
,,194.93328,B5_34,0.018
,,194.9808,B5_34,0.02
,,195.0984,B5_22,0.048
,,195.41256,B5_23,0.025
,,195.53448,B1_32,0.02
,,195.5784,B2_12,0.018
,,195.67824,B1_23,0.019
,,195.71248,B5_22,0.024
,,195.89968,B1_32,0.018
,,196.10592,B5_22,0.035
,,196.12488,B5_22,0.035
,,196.14448,B5_22,0.026
,,196.1616,B5_31,0.021
,,196.16424,B5_22,0.028
,,196.17112,B5_33,0.028
,,196.19128,B5_22,0.031
,,196.21928,B5_22,0.032
,,196.24232,B5_22,0.031
,,196.282,B5_23,0.018
,,196.34808,B5_23,0.024
,,196.7552,B1_32,0.02
,,196.81288,B1_12,0.018
,,196.84384,B5_34,0.021
,,197.16552,B5_33,0.019
,,197.34984,B5_22,0.045
,,197.37168,B5_22,0.024
,,197.40656,B5_42,0.01
,,197.428,B1_23,0.015
,,197.50304,B5_22,0.023
,,197.5576,B5_22,0.023
,,197.73784,B5_22,0.024
,,197.76336,B5_22,0.026
,,197.80448,B5_22,0.024
,,197.95072,B5_23,0.019
,,198.05824,B5_22,0.031
,,198.15208,B5_22,0.018
,,198.15304,B5_32,0.035
,,198.23976,B5_22,0.024
,,198.3132,B5_23,0.021
,,198.31512,B5_22,0.033
,,198.31984,B5_23,0.019
,,198.42992,B4_23,0.019
,,198.44016,B5_22,0.02
,,198.4672,B5_22,0.03
,,198.52672,B5_22,0.027
,,198.59112,B5_23,0.03
,,198.61248,B5_22,0.025
,,198.61672,B5_22,0.033
,,198.72224,B5_22,0.033
,,198.72488,B5_32,0.029
,,198.72536,B5_22,0.05
,,198.72888,B1_32,0.024
,,198.7632,B1_23,0.015
,,198.76424,B5_22,0.024
,,198.7928,B5_22,0.031
,,198.81696,B5_22,0.037
,,198.84408,B5_22,0.024
,,198.8476,B5_22,0.034
,,198.85256,B5_34,0.018
,,198.87336,B5_22,0.023
,,198.90232,B5_22,0.023
,,198.90952,B5_23,0.026
,,198.94312,B5_33,0.03
,,198.9464,B5_34,0.019
,,198.9884,B5_22,0.043
,,199.02904,B5_22,0.025
,,199.13864,B1_33,0.021
,,199.15432,B5_22,0.052
,,199.1628,B5_22,0.028
,,199.19944,B5_22,0.024
,,199.21272,B5_23,0.036
,,199.234,B5_34,0.023
,,199.2472,B5_22,0.047
,,199.2516,B5_23,0.022
,,199.25376,B5_22,0.028
,,199.258,B5_33,0.022
,,199.2712,B5_31,0.018
,,199.27392,B5_23,0.027
,,199.28528,B1_32,0.016
,,199.29056,B5_34,0.021
,,199.29248,B5_22,0.024
,,199.30784,B4_23,0.019
,,199.31248,B5_34,0.017
,,199.3244,B5_34,0.019
,,199.32912,B5_22,0.029
,,199.34512,B5_23,0.028
,,199.36032,B5_22,0.027
,,199.3632,B5_33,0.034
,,199.3636,B5_22,0.045
,,199.3736,B5_34,0.016
,,199.38096,B5_32,0.024
,,199.38632,B5_23,0.025
,,199.38944,B5_34,0.017
,,199.41016,B5_23,0.033
,,199.42336,B5_34,0.019
,,199.4408,B1_32,0.016
,,199.45968,B5_22,0.053
,,199.49952,B5_33,0.03
,,199.51816,B5_23,0.031
,,199.5312,B5_23,0.023
,,199.53696,B5_22,0.035
,,199.53808,B5_34,0.023
,,199.55256,B5_32,0.029
,,199.55496,B5_34,0.021
,,199.58832,B5_22,0.044
,,199.6168,B5_34,0.018
,,199.62944,B5_22,0.031
,,199.63248,B5_32,0.03
,,199.63624,B5_23,0.023
,,199.63728,B5_22,0.026
,,199.64768,B5_22,0.027
,,199.6684,B5_34,0.022
,,199.68552,B5_22,0.03
,,199.69888,B5_33,0.03
,,199.70576,B5_22,0.058
,,199.71128,B5_34,0.02
,,199.73808,B5_33,0.024
,,199.73888,B5_22,0.033
,,199.746,B5_23,0.028
,,199.76424,B5_23,0.038
,,199.7672,B5_23,0.029
,,199.78064,B5_34,0.023
,,199.78608,B5_33,0.027
,,199.78776,B5_23,0.026
,,199.79512,B5_32,0.033
,,199.79664,B5_22,0.027
,,199.81336,B5_34,0.024
,,199.81344,B5_22,0.041
,,199.83944,B5_23,0.047
,,199.87288,B5_23,0.04
,,199.89928,B5_23,0.029
,,199.91112,B5_23,0.019
,,199.92296,B5_22,0.027
,,199.93448,B5_22,0.026
,,199.9472,B5_22,0.029
,,199.96136,B5_33,0.027
,,199.97712,B5_22,0.022
,,200.0036,B5_22,0.029
,,200.01256,B5_32,0.03
,,200.02368,B5_22,0.035
,,200.02968,B5_31,0.025
,,200.03064,B5_22,0.039
,,200.03232,B5_33,0.038
,,200.04024,B5_22,0.033
,,200.042,B5_23,0.024
,,200.05384,B5_33,0.032
,,200.05496,B5_31,0.02
,,200.05616,B5_34,0.02
,,200.06056,B5_22,0.043
,,200.062,B5_23,0.03
,,200.0848,B5_32,0.044
,,200.09848,B5_31,0.031
,,200.12304,B5_22,0.034
,,200.15768,B5_22,0.036
,,200.23528,B5_22,0.032
,,200.24168,B5_31,0.02
,,200.2868,B5_22,0.046
,,200.2976,B5_31,0.028
,,200.32384,B5_34,0.024
,,200.3316,B5_34,0.027
,,200.41056,B5_22,0.043
,,200.43784,B5_33,0.037
,,200.44696,B5_22,0.026
,,200.4544,B5_31,0.022
,,200.46856,B5_33,0.03
,,200.49736,B5_34,0.023
,,200.51904,B5_34,0.025
,,200.53472,B5_22,0.052
,,200.68488,B5_22,0.05
,,200.82656,B5_22,0.051
,,200.91856,B5_34,0.018
,,200.976,B5_22,0.037
,,200.99416,B5_31,0.017
,,201.106,B3_34,0.013
,,201.11216,B5_22,0.029
,,201.24176,B5_22,0.047
,,201.4792,B4_23,0.02
,,201.94784,B5_33,0.028
,,201.95736,B1_32,0.012
,,202.01896,B1_12,0.016
,,202.06752,B1_32,0.017
,,202.11776,B1_33,0.023
,,202.39152,B4_23,0.019
,,202.68016,B1_33,0.023
,,203.10136,B5_22,0.02
,,203.37552,B1_12,0.018
,,203.42024,B5_22,0.025
,,204.12528,B5_22,0.022
,,204.14048,B4_23,0.021
,,204.34488,B1_32,0.017
,,204.47832,B5_22,0.021
,,204.71568,B5_22,0.024
,,204.99712,B5_22,0.029
,,205.01968,B5_22,0.028
,,205.04184,B5_22,0.025
,,205.0756,B5_22,0.028
,,205.10232,B5_22,0.031
,,205.162,B5_22,0.032
,,205.17752,B5_31,0.02
,,205.19624,B5_22,0.024
,,205.23032,B5_22,0.027
,,205.26864,B5_22,0.031
,,205.3236,B5_22,0.027
,,205.34104,B5_22,0.037
,,205.35352,B5_22,0.025
,,205.35544,B1_32,0.019
,,205.38088,B5_22,0.029
,,205.4088,B1_33,0.02
,,205.41008,B5_22,0.027
,,205.4428,B5_22,0.032
,,205.44992,B5_22,0.025
,,205.47216,B5_22,0.025
,,205.53096,B5_22,0.025
,,205.53456,B5_22,0.025
,,205.55864,B5_22,0.025
,,205.70864,B5_22,0.031
,,205.7376,B5_22,0.02
,,205.82664,B5_22,0.028
,,205.8624,B5_22,0.022
,,205.9336,B5_22,0.025
,,205.94224,B5_22,0.027
,,205.95096,B5_31,0.019
,,205.95488,B5_22,0.022
,,205.9884,B5_22,0.022
,,206.05928,B5_22,0.024
,,206.0752,B5_31,0.019
,,206.10456,B5_22,0.024
,,206.13672,B5_22,0.02
,,206.19744,B5_22,0.017
,,206.23912,B5_22,0.026
,,206.42576,B5_22,0.026
,,206.43088,B5_22,0.016
,,206.54856,B5_31,0.024
,,206.70712,B5_22,0.019
,,207.30584,B5_22,0.024
,,207.33144,B5_31,0.017
,,207.4476,B5_22,0.028
,,207.4576,B5_22,0.02
,,207.5756,B5_34,0.014
,,207.72504,B5_22,0.02
,,207.73072,B5_23,0.017
,,207.74536,B5_23,0.021
,,207.93648,B5_23,0.018
,,208.02584,B1_23,0.015
,,208.05192,B5_22,0.031
,,208.27432,B5_34,0.019
,,208.38392,B5_34,0.015
,,208.5676,B5_22,0.021
,,208.75384,B5_31,0.018
,,208.75464,B5_22,0.034
,,208.8324,B4_23,0.018
,,208.89384,B5_22,0.019
,,208.9348,B5_22,0.022
,,209.01232,B5_23,0.025
,,209.042,B5_22,0.027
,,209.04456,B5_22,0.02
,,209.44496,B1_23,0.013
,,209.46776,B5_22,0.02
,,209.48952,B1_32,0.017
,,209.50976,B5_31,0.072
,,209.52648,B5_31,0.04
,,209.62608,B5_23,0.03
,,209.70664,B5_22,0.022
,,209.85552,B5_22,0.018
,,209.87792,B1_32,0.017
,,209.9072,B5_22,0.016
,,209.98016,B5_23,0.016
,,210.28248,B5_22,0.027
,,210.42832,B5_22,0.018
,,210.49512,B5_22,0.028
,,210.51448,B5_22,0.027
,,210.53112,B5_22,0.03
,,210.55024,B5_22,0.028
,,210.74328,B5_22,0.053
,,210.7456,B5_34,0.019
,,210.77368,B5_22,0.017
,,210.812,B5_33,0.022
,,210.99872,B3_34,0.011
,,211.06744,B5_22,0.021
,,211.09048,B5_22,0.027
,,211.12896,B5_22,0.025
,,211.1636,B5_23,0.018
,,211.2668,B5_34,0.016
,,211.3624,B5_22,0.016
,,211.4704,B5_34,0.019
,,211.6988,B5_34,0.018
,,211.85256,B5_23,0.03
,,211.86496,B5_22,0.023
,,212.0156,B5_23,0.021
,,212.07704,B5_31,0.03
,,212.07704,B5_33,0.018
,,212.11544,B2_12,0.015
,,212.1824,B5_23,0.025
,,212.32752,B5_22,0.021
,,212.38896,B5_22,0.038
,,212.49488,B5_23,0.025
,,212.70512,B5_23,0.021
,,212.76464,B5_23,0.026
,,213.01184,B5_23,0.027
,,213.12056,B5_22,0.025
,,213.14216,B5_22,0.029
,,213.16272,B5_22,0.026
,,213.19544,B5_22,0.026
,,213.22376,B5_22,0.029
,,213.25128,B5_22,0.03
,,213.25768,B5_31,0.02
,,213.2768,B5_22,0.027
,,213.33424,B5_31,0.014
,,213.36232,B1_32,0.017
,,213.39776,B5_23,0.029
,,213.41768,B5_22,0.043
,,213.4684,B1_32,0.017
,,213.53184,B5_31,0.017
,,213.56768,B5_22,0.028
,,213.79776,B5_23,0.025
,,213.84152,B1_12,0.017
,,213.94008,B5_23,0.026
,,213.96424,B1_32,0.02
,,214.036,B5_23,0.024
,,214.18648,B5_34,0.017
,,214.35664,B5_34,0.018
,,214.48648,B5_23,0.024
,,214.5872,B1_33,0.021
,,214.5928,B5_23,0.024
,,214.79936,B1_32,0.018
,,214.81768,B5_34,0.019
,,214.84896,B4_23,0.02
,,214.938,B5_23,0.029
,,215.02856,B5_23,0.021
,,215.26056,B4_23,0.02
,,215.3104,B5_23,0.027
,,215.43496,B5_22,0.024
,,215.53424,B1_23,0.023
,,215.54032,B4_23,0.021
,,215.78264,B5_31,0.017
,,216.41256,B4_23,0.017
,,216.44808,B1_33,0.021
,,216.61384,B5_22,0.029
,,216.634,B5_22,0.037
,,216.65728,B5_22,0.035
,,216.6776,B5_22,0.03
,,216.69992,B5_22,0.028
,,216.72856,B5_22,0.028
,,216.75552,B5_22,0.026
,,216.81,B1_12,0.023
,,216.85032,B5_22,0.036
,,217.31744,B5_22,0.047
,,217.41248,B5_22,0.02
,,217.4148,B5_22,0.016
,,217.51184,B3_34,0.01
,,217.55264,B1_32,0.019
,,217.73664,B5_22,0.023
,,217.95976,B1_32,0.019
,,217.96096,B5_22,0.023
,,218.1288,B1_33,0.019
,,218.41128,B5_22,0.029
,,218.76248,B1_32,0.018
,,218.94328,B5_31,0.021
,,219.06824,B1_33,0.021
,,219.20864,B5_34,0.018
,,219.47976,B5_22,0.023
,,219.72824,B5_22,0.022
,,219.79168,B5_31,0.02
,,220.10952,B5_22,0.024
,,220.18352,B5_34,0.017
,,220.29024,B5_22,0.051
,,220.39472,B1_33,0.018
,,220.50224,B4_23,0.018
,,220.53024,B1_33,0.021
,,220.62376,B5_31,0.02
,,220.64,B5_22,0.019
,,220.69032,B5_22,0.027
,,220.71072,B5_22,0.027
,,220.734,B5_22,0.027
,,220.76272,B5_22,0.028
,,220.78856,B5_22,0.029
,,220.81264,B5_22,0.035
,,220.83848,B5_22,0.028
,,220.92744,B5_22,0.026
,,220.98312,B5_22,0.023
,,221.00984,B5_22,0.023
,,221.3436,B5_32,0.079
,,221.3692,B5_32,0.024
,,221.38696,B5_22,0.028
,,221.63808,B5_22,0.023
,,221.67064,B5_22,0.037
,,221.68848,B5_31,0.018
,,222.03784,B1_12,0.022
,,222.21776,B1_32,0.018
,,222.4364,B4_23,0.019
,,222.51144,B5_22,0.051
,,222.51464,B5_34,0.016
,,222.81088,B5_34,0.016
,,222.848,B3_34,0.015
,,222.8508,B5_23,0.017
,,222.86152,B5_31,0.073
,,222.88192,B5_31,0.049
,,222.94624,B5_22,0.02
,,223.0364,B5_34,0.018
,,223.1512,B5_22,0.021
,,223.21232,B5_34,0.015
,,223.4012,B5_22,0.032
,,223.42736,B5_22,0.032
,,223.45496,B5_22,0.027
,,223.4748,B5_34,0.021
,,223.48056,B5_22,0.028
,,223.5056,B5_22,0.031
,,223.53288,B5_22,0.026
,,223.56552,B5_33,0.019
,,223.57136,B5_22,0.04
,,223.57912,B5_22,0.048
,,223.62896,B1_32,0.016
,,223.63592,B5_22,0.018
,,223.7196,B5_22,0.025
,,223.72984,B5_23,0.02
,,223.74432,B5_22,0.026
,,223.82336,B1_32,0.016
,,223.86512,B5_22,0.023
,,223.90248,B5_22,0.021
,,223.93752,B5_22,0.023
,,224.0108,B5_22,0.028
,,224.076,B5_22,0.037
,,224.09496,B1_23,0.015
,,224.1076,B5_22,0.021
,,224.16088,B1_23,0.015
,,224.23904,B5_42,0.011
,,224.30632,B5_22,0.025
,,224.43944,B1_32,0.018
,,224.48896,B5_22,0.025
,,224.52408,B5_22,0.019
,,224.60256,B5_22,0.026
,,224.6796,B5_23,0.026
,,224.76408,B5_22,0.03
,,224.8108,B4_23,0.018
,,224.81792,B5_22,0.022
,,224.8816,B5_22,0.026
,,224.97544,B5_22,0.02
,,224.98656,B5_23,0.025
,,225.12672,B5_22,0.027
,,225.15744,B5_23,0.023
,,225.3264,B5_22,0.03
,,225.34408,B5_31,0.03
,,225.36832,B5_31,0.023
,,225.44608,B5_31,0.018
,,225.45592,B5_22,0.029
,,225.47448,B5_22,0.023
,,225.49072,B5_22,0.027
,,225.51584,B5_22,0.023
,,225.52,B5_22,0.032
,,225.55088,B5_22,0.029
,,225.5848,B5_22,0.026
,,225.6128,B5_22,0.028
,,225.61816,B5_31,0.029
,,225.65992,B5_22,0.052
,,225.68312,B5_22,0.03
,,225.72408,B5_32,0.028
,,225.80008,B5_22,0.022
,,225.83896,B5_33,0.022
,,226.02248,B5_22,0.029
,,226.21888,B5_22,0.021
,,226.23376,B5_33,0.024
,,226.28424,B5_34,0.02
,,226.3108,B5_31,0.019
,,226.31336,B5_31,0.018
,,226.55768,B5_31,0.019
,,226.59056,B5_31,0.018
,,226.62976,B5_22,0.028
,,226.6512,B5_34,0.02
,,226.68624,B5_34,0.018
,,226.74088,B5_23,0.026
,,226.84432,B5_23,0.019
,,226.84584,B5_22,0.038
,,226.94392,B5_22,0.055
,,227.1112,B5_32,0.031
,,227.14472,B5_23,0.036
,,227.16744,B5_22,0.025
,,227.21832,B5_34,0.02
,,227.25472,B5_22,0.05
,,227.3872,B5_31,0.02
,,227.39072,B5_22,0.025
,,227.42304,B1_32,0.018
,,227.46616,B5_22,0.053
,,227.62888,B5_22,0.026
,,227.65736,B5_34,0.017
,,227.76592,B5_22,0.031
,,227.78336,B5_22,0.025
,,227.80424,B5_22,0.03
,,227.82256,B5_22,0.029
,,227.84664,B5_22,0.029
,,227.86936,B5_22,0.048
,,228.21104,B5_31,0.022
,,228.418,B5_22,0.023
